ID,Pos_0,Pos_1,PointOrder,ZoneLightID
23854,2323.3815917969,1328.4564208984,7,2349
23855,2340.3742675781,625.8427734375,6,2349
23856,2728.5178222656,-727.673828125,8,2369
23857,4121.5830078125,121.33371734619,3,2369
23858,3600.2927246094,138.33052062988,4,2369
23859,3608.7902832031,-329.12939453125,5,2369
23860,3030.8366699219,1346.6535644531,1,2391
23861,2299.8940429688,1355.1528320312,2,2391
23862,2308.3928222656,624.20977783203,3,2391
23863,3042.1694335938,731.86798095703,5,2391
23864,2812.6887207031,581.71331787109,4,2391
23865,1654.853515625,-866.20141601563,1,2392
23866,1321.2565917969,-747.853515625,3,2392
23868,920.06402587891,-631.52136230469,5,2392
23870,836.55328369141,-1746.5262451172,10,2392
23871,936.4130859375,-1823.2786865234,11,2392
23878,962.41015625,-2283.6745605469,13,2392
23879,954.57855224609,-1959.6422119141,12,2392
23880,2282.0480957031,-2164.8203125,17,2392
23882,1682.9645996094,-1018.7666015625,43,2383
23883,1998.5755615234,-1381.4185791016,46,2383
23884,2041.5407714844,-1499.1756591797,47,2383
23893,806.41094970703,-1379.1583251953,8,2392
23894,1001.8305053711,-1104.8013916016,7,2392
23895,991.16265869141,-827.60864257813,6,2392
23898,2158.7795410156,-1462.2309570312,20,2392
23899,2053.6887207031,-1310.8665771484,21,2392
23900,1812.4444580078,-998.93835449219,23,2392
23901,1927.8754882812,-1116.3912353516,22,2392
23903,2577.1484375,-2266.7312011719,51,2383
23905,1398.9351806641,-903.10107421875,39,2383
23906,2216.9641113281,-1606.0015869141,19,2392
23907,1535.1729736328,-841.39111328125,2,2392
23908,1158.3713378906,-705.40441894531,4,2392
23909,1482.1881103516,-939.81597900391,40,2383
23915,3703.1076660156,3685.7104492188,1,2393
23916,3697.2326660156,1111.6112060547,2,2393
23917,1610.9183349609,1088.1002197266,3,2393
23918,1616.7919921875,3668.0808105469,4,2393
23929,811.154296875,-1567.1285400391,9,2392
23930,2250.1755371094,-1819.8430175781,18,2392
23933,108.49333953857,-47.80117416382,34,2371
23935,1207.6311035156,920.08032226563,24,2383
23936,-9493.3408203125,2426.80078125,1,2395
23937,-9383.6826171875,2224.9321289062,2,2395
23938,-9343.8076171875,2033.0317382812,3,2395
23939,-9296.455078125,1649.2309570312,4,2395
23940,-9286.486328125,1315.2745361328,5,2395
23941,-9428.5439453125,1053.5924072266,6,2395
23942,-9565.6142578125,938.95062255859,7,2395
23943,-9636.642578125,879.1376953125,8,2395
23944,-9745.052734375,859.20001220703,9,2395
23945,-9817.3271484375,826.80108642578,10,2395
23946,-9888.3564453125,780.69512939453,11,2395
23947,-9978.0751953125,753.28094482422,12,2395
23948,-10044.119140625,774.46466064453,13,2395
23949,-10133.838867188,799.38671875,14,2395
23950,-10247.046875,756.59765625,15,2395
23951,-10347.490234375,674.84954833984,16,2395
23952,-10420.778320312,647.50421142578,17,2395
23953,-10473.5390625,607.8486328125,18,2395
23954,-10555.186523438,595.05780029297,19,2395
23955,-10665.796875,574.478515625,20,2395
23956,-10745.153320312,568.41296386719,21,2395
23957,-10838.0078125,569.75964355469,22,2395
23958,-10907.744140625,548.03497314453,23,2395
23960,-10992.075195312,455.96157836914,25,2395
23961,-11066.887695312,361.96279907227,26,2395
23962,-11137.98828125,275.30334472656,27,2395
23963,-11305.177734375,360.7536315918,30,2395
23964,-11350.037109375,491.59484863281,31,2395
23965,-11374.958984375,697.20245361328,32,2395
23966,-11421.065429688,856.70397949219,33,2395
23967,-11488.356445312,968.85321044922,34,2395
23968,-11549.415039062,1051.0963134766,35,2395
23969,-11619.196289062,1185.6756591797,36,2395
23970,-11661.564453125,1300.3171386719,37,2395
23971,-11687.732421875,1432.4044189453,38,2395
23972,-11686.486328125,1552.0308837891,39,2395
23973,-11736.33203125,1692.8406982422,40,2395
23974,-11838.512695312,2015.58203125,41,2395
23975,-11584.3046875,2546.4267578125,42,2395
23976,-11048.481445312,2780.6909179688,43,2395
23977,-10622.309570312,2790.6650390625,44,2395
23978,-10178.6953125,2833.0324707031,45,2395
23979,-9814.83203125,2678.5158691406,46,2395
23980,-9642.869140625,2578.8273925781,47,2395
23981,-11789.893554688,1791.3077392578,1,2396
23982,-12137.557617188,1729.0024414062,2,2396
23983,-12563.724609375,1534.6098632812,3,2396
23984,-12917.619140625,1454.8591308594,4,2396
23985,-13371.201171875,1360.1551513672,5,2396
23986,-13966.840820312,1272.9276123047,6,2396
23987,-14422.915039062,1265.4510498047,7,2396
23988,-15065.90625,1193.1773681641,8,2396
23989,-15402.353515625,866.69744873047,9,2396
23990,-15559.36328125,99.09624481201,10,2396
23991,-15422.291992188,-309.62631225586,11,2396
23992,-15227.899414062,-967.57061767578,12,2396
23993,-14903.911132812,-1094.6734619141,13,2396
23994,-14320.734375,-1077.2279052734,14,2396
23995,-13981.793945312,-1176.9163818359,15,2396
23996,-13610.454101562,-1490.9351806641,16,2396
23997,-13421.043945312,-1874.7368164062,17,2396
23998,-13161.853515625,-2268.5061035156,18,2396
23999,-12912.390625,-2340.4836425781,19,2396
24000,-12789.026367188,-2314.3156738281,20,2396
24001,-12706.783203125,-2285.6555175781,21,2396
24002,-12598.372070312,-2275.6862792969,22,2396
24003,-12526.098632812,-2230.8264160156,23,2396
24004,-12371.581054688,-2156.0600585938,24,2396
24005,-11939.181640625,-2146.0910644531,25,2396
24006,-11437,-2137.3684082031,26,2396
24007,-11353.510742188,-2103.7236328125,27,2396
24008,-11323.603515625,-2020.234375,28,2396
24009,-11289.958984375,-1205.2805175781,29,2396
24010,-11304.913085938,-1050.7633056641,30,2396
24011,-11304.9140625,-776.61932373047,31,2396
24012,-11277.5,-618.36389160156,32,2396
24013,-11268.778320312,-462.6005859375,33,2396
24014,-11287.46875,-337.99008178711,34,2396
24015,-11211.456054688,-249.51649475098,35,2396
24016,-11223.916015625,-83.78342437744,36,2396
24017,-11237.623046875,62.01095962524,37,2396
24018,-11277.498046875,242.69635009766,38,2396
24019,-11282.484375,385.99859619141,39,2396
24020,-11319.8671875,514.34747314453,40,2396
24021,-11346.036132812,711.23223876953,41,2396
24022,-11402.110351562,874.47198486328,42,2396
24023,-11468.155273438,985.37609863281,43,2396
24024,-11530.4609375,1087.5567626953,44,2396
24025,-11585.291015625,1194.7227783203,45,2396
24026,-11620.181640625,1318.0872802734,46,2396
24027,-11650.088867188,1447.6822509766,47,2396
24028,-11656.318359375,1564.81640625,48,2396
24029,-11710.223632812,1724.3013916016,49,2396
24030,-10266.81640625,652.236328125,1,2397
24031,-10222.372070312,561.68585205078,2,2397
24032,-10193.711914062,458.25912475586,3,2397
24033,-10155.083007812,388.47717285156,4,2397
24034,-10145.114257812,298.7575378418,5,2397
24035,-10165.051757812,230.22174072266,6,2397
24036,-10180.004882812,133.02548217773,7,2397
24037,-10168.7890625,23.36813545227,8,2397
24038,-10121.438476562,-48.90600585938,9,2397
24039,-10092.778320312,-104.98078918457,10,2397
24040,-10062.868164062,-168.53169250488,11,2397
24041,-10050.748046875,-212.61471557617,12,2397
24042,-10043.271484375,-276.16613769531,13,2397
24043,-10042.025390625,-327.87951660156,14,2397
24044,-10031.434570312,-369.62408447266,15,2397
24045,-10006.512695312,-415.72998046875,16,2397
24046,-9984.7041015625,-445.01348876953,17,2397
24047,-9958.5361328125,-471.80474853516,18,2397
24048,-9936.1044921875,-511.68023681641,19,2397
24049,-9913.0517578125,-549.68646240234,20,2397
24050,-9906.8203125,-592.67706298828,21,2397
24051,-9921.1513671875,-633.79864501953,22,2397
24052,-9935.4814453125,-653.736328125,23,2397
24053,-9944.2041015625,-679.90454101563,24,2397
24054,-9955.4189453125,-711.68023681641,25,2397
24055,-9965.3876953125,-748.44030761719,26,2397
24056,-9977.8486328125,-780.83911132813,27,2397
24057,-9992.8017578125,-800.77679443359,28,2397
24058,-9997.1630859375,-831.30633544922,29,2397
24059,-9992.802734375,-859.34356689453,30,2397
24060,-9984.703125,-919.15655517578,31,2397
24061,-9994.048828125,-950.93231201172,32,2397
24062,-10001.525390625,-988.93859863281,33,2397
24063,-10000.903320312,-1027.5677490234,34,2397
24064,-10004.018554688,-1066.1971435547,35,2397
24065,-10009.625976562,-1106.0726318359,36,2397
24066,-10016.478515625,-1144.0787353516,37,2397
24067,-10018.348632812,-1177.7236328125,38,2397
24068,-10022.086914062,-1215.1068115234,39,2397
24069,-10023.956054688,-1246.2593994141,40,2397
24070,-10024.579101562,-1277.412109375,41,2397
24071,-10023.956054688,-1311.6800537109,42,2397
24072,-10026.448242188,-1347.8170166016,43,2397
24073,-10033.301757812,-1385.2003173828,44,2397
24074,-10043.271484375,-1414.4837646484,45,2397
24075,-10055.731445312,-1445.0133056641,46,2397
24076,-10070.061523438,-1468.0662841797,47,2397
24077,-10088.129882812,-1473.673828125,48,2397
24078,-10113.052734375,-1506.6956787109,49,2397
24079,-10137.3515625,-1524.1412353516,50,2397
24080,-10170.373046875,-1536.6021728516,51,2397
24081,-10231.432617188,-1569.6239013672,52,2397
24082,-10235.170898438,-1614.4840087891,53,2397
24083,-10242.024414062,-1645.0134277344,54,2397
24084,-10268.192382812,-1660.58984375,55,2397
24085,-10296.231445312,-1659.34375,56,2397
24086,-10324.267578125,-1646.2595214844,57,2397
24087,-10347.943359375,-1615.1070556641,58,2397
24088,-10380.341796875,-1581.4621582031,59,2397
24089,-10410.872070312,-1554.0477294922,60,2397
24090,-10456.977539062,-1554.6695556641,61,2397
24091,-10485.014648438,-1562.7692871094,62,2397
24092,-10527.3828125,-1577.72265625,63,2397
24093,-10563.521484375,-1608.8752441406,64,2397
24094,-10608.379882812,-1632.5512695312,65,2397
24095,-10670.684570312,-1643.1435546875,66,2397
24096,-10703.083007812,-1632.5516357422,67,2397
24097,-10737.974609375,-1608.8756103516,68,2397
24098,-10775.981445312,-1581.4614257812,69,2397
24099,-10853.86328125,-1573.3609619141,70,2397
24100,-10893.114257812,-1564.6383056641,71,2397
24101,-10946.075195312,-1568.3765869141,72,2397
24102,-11046.385742188,-1572.7379150391,73,2397
24103,-11113.051757812,-1557.7844238281,74,2397
24104,-11161.651367188,-1545.9464111328,75,2397
24105,-11204.018554688,-1511.6784667969,76,2397
24106,-11270.986328125,-1433.2243652344,77,2397
24107,-11300.892578125,-1362.6118164062,78,2397
24108,-11308.369140625,-1227.2017822266,79,2397
24109,-11305.045898438,-1179.0191650391,80,2397
24110,-11316.676757812,-1046.9320068359,81,2397
24111,-11314.184570312,-776.11041259766,82,2397
24112,-11285.939453125,-614.94757080078,83,2397
24113,-11278.462890625,-460.43017578125,84,2397
24114,-11297.569335938,-337.48110961914,85,2397
24115,-11223.633789062,-249.42295837402,86,2397
24116,-11232.772460938,-81.61406707764,87,2397
24117,-11245.233398438,59.611328125,88,2397
24118,-11286.771484375,240.71199035645,89,2397
24119,-11205.357421875,258.15747070313,90,2397
24120,-11147.20703125,293.87915039063,91,2397
24121,-11102.346679688,343.72338867188,92,2397
24122,-11060.809570312,394.39834594727,93,2397
24123,-11007.642578125,468.33529663086,94,2397
24124,-10966.935546875,508.2106628418,95,2397
24125,-10912.107421875,564.70080566406,96,2397
24126,-10839.002929688,583.80773925781,97,2397
24127,-10748.452148438,582.14630126953,98,2397
24128,-10662.885742188,588.79357910156,99,2397
24129,-10559.043945312,610.39270019531,100,2397
24130,-10477.630859375,626.17669677734,101,2397
24131,-10422.802734375,671.86724853516,102,2397
24132,-10346.375,692.63562011719,103,2397
24133,-10152.860351562,-2165.0390625,1,2398
24134,-10005.819335938,-2249.7744140625,2,2398
24135,-9943.5146484375,-2371.8928222656,3,2398
24136,-9888.685546875,-2518.9331054688,4,2398
24137,-9868.748046875,-2673.4504394531,5,2398
24138,-9898.654296875,-2850.3977050781,6,2398
24139,-9931.0537109375,-3012.3911132812,7,2398
24140,-9955.9755859375,-3104.6027832031,8,2398
24141,-9908.623046875,-3338.8708496094,9,2398
24142,-9828.8720703125,-3436.0671386719,10,2398
24143,-9739.1533203125,-3565.662109375,11,2398
24144,-9582.1435546875,-3690.2727050781,12,2398
24145,-9455.0400390625,-3722.6711425781,13,2398
24146,-9377.78125,-3789.9609375,14,2398
24147,-9253.1708984375,-3914.5715332031,15,2398
24148,-9108.6220703125,-4328.2788085938,16,2398
24149,-9078.7158203125,-4714.5717773438,17,2398
24150,-9337.9052734375,-4983.7299804688,18,2398
24151,-9666.8779296875,-5056.0043945312,19,2398
24152,-10621.39453125,-4849.1508789062,20,2398
24153,-10898.029296875,-4759.4311523438,21,2398
24154,-11261.892578125,-4525.1630859375,22,2398
24155,-11408.934570312,-4300.8642578125,23,2398
24156,-11172.173828125,-3932.0168457031,24,2398
24157,-10985.256835938,-3782.4838867188,25,2398
24158,-10835.724609375,-3697.7487792969,26,2398
24159,-10713.606445312,-3573.1381835938,27,2398
24160,-10633.856445312,-3348.8391113281,28,2398
24161,-10603.950195312,-3211.767578125,29,2398
24162,-10608.934570312,-3042.2973632812,30,2398
24163,-10621.39453125,-2945.1010742188,31,2398
24164,-10646.31640625,-2778.1223144531,32,2398
24165,-10678.715820312,-2641.0502929688,33,2398
24166,-10733.543945312,-2533.8854980469,34,2398
24167,-10711.114257812,-2396.8137207031,35,2398
24168,-10544.135742188,-2309.5861816406,36,2398
24169,-10339.7734375,-2199.9289550781,37,2398
24170,-10701.555664062,-2521.9406738281,1,2399
24171,-10647.973632812,-2627.859375,2,2399
24172,-10615.575195312,-2778.6381835938,3,2399
24173,-10594.390625,-2941.8781738281,4,2399
24174,-10579.438476562,-3046.55078125,5,2399
24175,-10576.9453125,-3214.7751464844,6,2399
24176,-10610.590820312,-3355.5852050781,7,2399
24177,-10695.325195312,-3592.3449707031,8,2399
24178,-10819.936523438,-3719.4479980469,9,2399
24179,-10968.223632812,-3807.9213867188,10,2399
24180,-11156.384765625,-3944.9931640625,11,2399
24181,-11380.684570312,-4306.3637695312,12,2399
24182,-11557.630859375,-4351.2236328125,13,2399
24183,-12665.411132812,-4352.82421875,14,2399
24184,-13046.719726562,-3764.5344238281,15,2399
24185,-13257.732421875,-3036.8173828125,16,2399
24186,-13164.416015625,-2228.4702148438,17,2399
24187,-12800.137695312,-2297.0078125,18,2399
24188,-12608.653320312,-2254.8525390625,19,2399
24189,-12384.208007812,-2145.8454589844,20,2399
24190,-12149.11328125,-2138.9658203125,21,2399
24191,-11457.521484375,-2121.5187988281,22,2399
24192,-11326.6796875,-2274.7895507812,23,2399
24193,-11217.022460938,-2371.9855957031,24,2399
24194,-11063.75,-2408.1242675781,25,2399
24195,-10969.045898438,-2385.6945800781,26,2399
24196,-10874.341796875,-2401.8937988281,27,2399
24197,-10765.930664062,-2454.2302246094,28,2399
24198,-10286.112304688,-1650.8504638672,1,2400
24199,-10270.03125,-1700.8785400391,2,2400
24200,-10243.826171875,-1796.7652587891,3,2400
24201,-10220.598632812,-1865.8513183594,4,2400
24202,-10194.39453125,-1937.9151611328,5,2400
24203,-10203.923828125,-2036.1844482422,6,2400
24204,-10215.833984375,-2098.1237792969,7,2400
24205,-10225.364257812,-2157.6809082031,8,2400
24206,-10245.61328125,-2195.2016601562,9,2400
24207,-10365.323242188,-2227.9582519531,10,2400
24208,-10580.918945312,-2341.1164550781,11,2400
24209,-10630.3515625,-2297.6398925781,12,2400
24210,-10705.393554688,-2298.2353515625,13,2400
24211,-10788.177734375,-2350.6457519531,14,2400
24212,-10836.418945312,-2403.6516113281,15,2400
24213,-10865.005859375,-2420.9230957031,16,2400
24214,-10957.319335938,-2406.0339355469,17,2400
24215,-11020.450195312,-2410.7983398438,18,2400
24216,-11071.075195312,-2423.3054199219,19,2400
24217,-11222.348632812,-2390.5490722656,20,2400
24218,-11334.912109375,-2285.1337890625,21,2400
24219,-11396.8515625,-2201.75390625,22,2400
24220,-11377.793945312,-2100.5070800781,23,2400
24221,-11333.720703125,-2012.3626708984,24,2400
24222,-11312.875976562,-1620.4765625,25,2400
24223,-11165.174804688,-1534.1188964844,27,2400
24224,-11041.891601562,-1559.7282714844,28,2400
24225,-10946.004882812,-1554.3681640625,29,2400
24226,-10891.807617188,-1550.7946777344,30,2400
24227,-10842.970703125,-1559.7282714844,31,2400
24228,-10771.501953125,-1571.6398925781,32,2400
24229,-10726.833984375,-1600.2272949219,33,2400
24230,-10693.482421875,-1625.2412109375,34,2400
24231,-10660.725585938,-1634.1746826172,35,2400
24232,-10609.506835938,-1620.4766845703,36,2400
24233,-10609.506835938,-1620.4766845703,37,2400
24234,-10567.220703125,-1597.2496337891,38,2400
24235,-10529.700195312,-1567.4711914062,39,2400
24236,-10488.009765625,-1551.986328125,40,2400
24237,-10451.083984375,-1542.4571533203,41,2400
24238,-10403.438476562,-1545.4351806641,42,2400
24239,-10368.299804688,-1577.0002441406,43,2400
24240,-10338.521484375,-1608.5654296875,44,2400
24241,-11236.641601562,-1574.6180419922,26,2400
24242,-7923.2768554688,-325.1423034668,1,2401
24243,-8160.0166015625,-470.75939941406,2,2401
24244,-8281.5126953125,-586.89562988281,3,2401
24245,-8383.3564453125,-728.04577636719,4,2401
24246,-8483.4111328125,-910.29034423828,5,2401
24247,-8545.9462890625,-1137.2027587891,6,2401
24248,-8595.9736328125,-1360.5418701172,7,2401
24249,-8553.0927734375,-1571.3737792969,8,2401
24250,-8497.705078125,-1730.3912353516,9,2401
24251,-8440.5302734375,-1853.6743164062,10,2401
24252,-8410.15625,-1998.3978271484,11,2401
24253,-8447.6767578125,-2085.9470214844,12,2401
24254,-8526.2939453125,-2202.0832519531,13,2401
24255,-8533.439453125,-2323.5793457031,14,2401
24256,-8520.9326171875,-2437.9289550781,15,2401
24257,-8503.0654296875,-2566.572265625,16,2401
24258,-8529.8662109375,-2686.2819824219,17,2401
24259,-8578.107421875,-2775.6174316406,18,2401
24260,-8615.62890625,-2875.6730957031,19,2401
24261,-8612.0546875,-2986.4494628906,20,2401
24262,-8511.9990234375,-3054.3444824219,21,2401
24263,-8454.8251953125,-3120.4526367188,22,2401
24264,-8338.6884765625,-3145.4665527344,23,2401
24265,-8213.6181640625,-3159.7604980469,24,2401
24266,-8079.6147460938,-3157.9738769531,25,2401
24267,-7906.3037109375,-3134.7465820312,26,2401
24268,-7777.6606445312,-3118.666015625,27,2401
24269,-7627.5771484375,-3140.1066894531,28,2401
24270,-7511.4409179688,-3090.0786132812,29,2401
24271,-7416.7446289062,-2977.5158691406,30,2401
24272,-7417.1391601562,-2705.5080566406,31,2401
24273,-7449.2993164062,-2407.1274414062,32,2401
24274,-7426.072265625,-2294.5642089844,33,2401
24275,-7374.2578125,-2190.0422363281,34,2401
24276,-7359.0712890625,-2034.5981445312,35,2401
24277,-7373.3647460938,-1758.5510253906,36,2401
24278,-7323.3359375,-1261.8453369141,40,2401
24279,-7392.125,-1136.7756347656,42,2401
24280,-7411.7797851562,-1095.6805419922,43,2401
24281,-7397.4853515625,-1017.9575195312,44,2401
24282,-7368.8974609375,-963.46374511719,45,2401
24283,-7367.1118164062,-825.88604736328,46,2401
24284,-7368.8984375,-722.25671386719,47,2401
24285,-7388.5512695312,-640.06781005859,48,2401
24286,-7421.6069335938,-543.58551025391,49,2401
24287,-7492.1821289062,-396.18212890625,50,2401
24288,-7593.1313476562,-301.486328125,51,2401
24289,-7802.1752929688,-289.87271118164,52,2401
24290,-7394.1352539062,-2184.9028320312,16,299
24291,-7466.4965820312,-2411.8151855469,14,299
24292,-7437.9096679688,-2973.7360839844,12,299
24293,-7443.2700195312,-3188.1418457031,11,299
24294,-7430.7631835938,-4294.1157226562,8,299
24295,-7256.5590820312,-4457.6000976562,6,299
24296,-6805.4140625,-4471.0004882812,4,299
24297,-6252.4272460938,-4479.9340820312,2,299
24298,-6155.05078125,-3072.8977050781,26,299
24299,-6289.0541992188,-2681.6076660156,24,299
24300,-6299.7744140625,-2161.6750488281,22,299
24301,-6723.2250976562,-2035.7114257812,20,299
24302,-7107.3681640625,-2021.4176025391,18,299
24303,-7320.1313476562,-154.97125244141,1,2402
24304,-7216.501953125,-215.71934509277,2,2402
24305,-7162.9008789062,-290.76129150391,3,2402
24306,-7082.4985351562,-326.49551391602,4,2402
24307,-6968.1489257812,-330.06890869141,5,2402
24308,-6880.6000976562,-356.86956787109,6,2402
24309,-6778.7573242188,-433.69818115234,7,2402
24310,-6718.009765625,-503.3798828125,8,2402
24311,-6639.3940429688,-542.68756103516,9,2402
24312,-6567.92578125,-540.90087890625,10,2402
24313,-6450.0024414062,-590.92877197266,11,2402
24314,-6394.6147460938,-687.41119384766,12,2402
24315,-6367.8139648438,-812.48089599609,13,2402
24316,-6330.29296875,-950.05773925781,14,2402
24317,-6298.1323242188,-1010.8059082031,15,2402
24318,-6289.1987304688,-1096.5679931641,16,2402
24319,-6323.1469726562,-1155.5295410156,17,2402
24320,-6339.2265625,-1219.8511962891,18,2402
24321,-6330.29296875,-1285.9595947266,19,2402
24322,-6303.4921875,-1359.2145996094,20,2402
24323,-6278.478515625,-1418.1761474609,21,2402
24324,-6283.8383789062,-1489.64453125,22,2402
24325,-6296.345703125,-1536.0989990234,23,2402
24326,-6299.9189453125,-1593.2738037109,24,2402
24327,-6269.5454101562,-1675.4625244141,25,2402
24328,-6248.5634765625,-1741.3609619141,26,2402
24329,-6210.1494140625,-1825.3364257812,27,2402
24330,-6176.2016601562,-1922.7120361328,28,2402
24331,-6150.2944335938,-1993.287109375,29,2402
24332,-6111.8803710938,-2062.0754394531,30,2402
24333,-6114.5610351562,-2116.5703125,31,2402
24334,-6144.9345703125,-2142.4775390625,32,2402
24335,-6189.6020507812,-2168.3850097656,33,2402
24336,-6236.9501953125,-2179.9985351562,34,2402
24337,-6278.9375,-2174.6384277344,35,2402
24338,-6327.1787109375,-2162.1313476562,36,2402
24339,-6464.7563476562,-2052.2487792969,37,2402
24340,-6533.5444335938,-2047.7818603516,38,2402
24341,-6721.1489257812,-2048.6750488281,39,2402
24342,-6924.8344726562,-2064.7556152344,40,2402
24343,-7110.6518554688,-2033.4876708984,41,2402
24344,-7331.3110351562,-2033.4876708984,42,2402
24345,-7387.5922851562,-2012.9405517578,43,2402
24346,-7391.166015625,-1761.9078369141,44,2402
24347,-7396.5258789062,-1607.3571777344,45,2402
24348,-7377.765625,-1515.3415527344,46,2402
24349,-7350.0712890625,-1347.390625,47,2402
24350,-7340.2446289062,-1265.2020263672,48,2402
24351,-7359.0053710938,-1186.5860595703,49,2402
24352,-7410.8193359375,-1141.0250244141,50,2402
24353,-7427.7934570312,-1100.8239746094,51,2402
24354,-7413.5,-1010.5949707031,52,2402
24355,-7387.5922851562,-962.35382080078,53,2402
24356,-7387.5922851562,-823.88366699219,54,2402
24357,-7387.5922851562,-715.78765869141,55,2402
24358,-7424.2197265625,-582.67767333984,56,2402
24359,-7457.2744140625,-516.56866455078,57,2402
24360,-7507.3022460938,-402.21914672852,58,2402
24361,-7496.5815429688,-326.2839050293,59,2402
24362,-7462.6337890625,-212.82774353027,60,2402
24363,-7401.8862304688,-147.61279296875,61,2402
24364,-7343.8188476562,-1181.2252197266,41,2401
24365,-7329.5244140625,-1355.4296875,39,2401
24366,-7352.751953125,-1526.0607910156,38,2401
24367,-7367.9384765625,-1606.4627685547,37,2401
24467,-1261.3824462891,3727.7165527344,71,2324
24468,789.86578369141,1758.8341064453,6,2324
24476,8485.2099609375,2011.8258056641,24,2349
24477,-4582.1567382812,-161.9089050293,30,292
24478,-4281.9892578125,302.63595581055,32,292
24479,-4553.4790039062,-3551.755859375,16,292
24480,-4653.5346679688,-3424.3034667969,18,292
24481,-4663.0639648438,-3299.2336425781,19,292
24482,-2396.3254394531,-3094.2551269531,5,308
24483,-2407.0324707031,-3814.8989257812,3,308
24484,-717.65679931641,-4477.1586914062,30,308
24485,-808.77917480469,-4158.2309570312,28,308
24486,-640.82696533203,-3733.88671875,25,308
24487,-515.75726318359,-3400.6652832031,23,308
24488,-590.79895019531,-3064.7631835938,21,308
24489,-709.615234375,-2809.2629394531,19,308
24490,-612.23962402344,-2469.7878417969,17,308
24491,-481.80972290039,-2208.0349121094,16,308
24492,-299.56478881836,-1987.3758544922,14,308
24493,-4812.6650390625,-2405.4665527344,1,2409
24494,-4692.9555664062,-2463.5346679688,2,2409
24495,-4618.8071289062,-2567.1640625,3,2409
24496,-4557.1655273438,-2674.3664550781,4,2409
24497,-4536.6181640625,-2773.5290527344,5,2409
24498,-4541.9790039062,-2912.8920898438,6,2409
24499,-4624.1669921875,-3236.2873535156,8,2409
24500,-4644.7143554688,-3299.7155761719,9,2409
24501,-4634.8872070312,-3414.9582519531,10,2409
24502,-4598.259765625,-3473.919921875,11,2409
24503,-4541.9790039062,-3548.0686035156,12,2409
24504,-4664.3686523438,-3651.6979980469,13,2409
24505,-4695.6357421875,-3733.8862304688,14,2409
24506,-4741.197265625,-3791.9543457031,15,2409
24507,-4762.6376953125,-3847.3425292969,16,2409
24508,-4755.4907226562,-3941.1450195312,17,2409
24509,-4755.4907226562,-4036.7338867188,18,2409
24510,-4777.8247070312,-4090.3354492188,19,2409
24511,-4844.8266601562,-4087.6555175781,20,2409
24512,-4896.640625,-4087.6555175781,21,2409
24513,-4960.0688476562,-4100.1625976562,22,2409
24514,-5022.6040039062,-4125.1762695312,23,2409
24515,-5069.9516601562,-4168.0571289062,24,2409
24516,-5106.5795898438,-4211.83203125,25,2409
24517,-5192.3422851562,-4228.8056640625,26,2409
24518,-5263.8110351562,-4236.8461914062,27,2409
24519,-5330.8120117188,-4250.24609375,28,2409
24520,-5403.173828125,-4273.4736328125,29,2409
24521,-5461.2416992188,-4337.7954101562,30,2409
24522,-5521.9907226562,-4405.6899414062,31,2409
24523,-5573.8046875,-4459.2915039062,32,2409
24524,-5641.6997070312,-4486.0922851562,33,2409
24525,-5719.421875,-4468.2250976562,34,2409
24526,-5754.2626953125,-4433.3842773438,35,2409
24527,-5765.8764648438,-4377.1030273438,36,2409
24528,-5804.2905273438,-4321.7143554688,37,2409
24529,-5848.9584960938,-4295.8071289062,38,2409
24530,-5910.6000976562,-4269.900390625,39,2409
24531,-5965.0947265625,-4224.3388671875,40,2409
24532,-6014.2290039062,-4176.9907226562,41,2409
24533,-6029.416015625,-4104.6293945312,42,2409
24534,-6034.7758789062,-4032.2673339844,43,2409
24535,-6049.0698242188,-3941.1450195312,44,2409
24536,-6019.5888671875,-3872.3566894531,45,2409
24537,-5980.2817382812,-3784.8078613281,46,2409
24538,-5945.4404296875,-3737.4602050781,47,2409
24539,-5939.1870117188,-3677.6049804688,48,2409
24540,-5932.0405273438,-3611.4970703125,49,2409
24541,-5914.1733398438,-3564.1491699219,50,2409
24542,-5883.7993164062,-3512.3344726562,51,2409
24543,-5870.3989257812,-3431.9323730469,52,2409
24544,-5873.0791015625,-3352.421875,53,2409
24545,-5845.3852539062,-3300.6071777344,54,2409
24546,-5857.8920898438,-3234.4992675781,55,2409
24547,-5868.6118164062,-3159.45703125,56,2409
24548,-5903.453125,-3087.9887695312,57,2409
24549,-5946.3344726562,-3062.0812988281,58,2409
24550,-5996.3618164062,-3046.0009765625,59,2409
24551,-6050.8569335938,-3037.0673828125,60,2409
24552,-6119.6450195312,-3025.4538574219,61,2409
24553,-6177.7133789062,-2999.5463867188,62,2409
24554,-6223.2744140625,-2953.9853515625,63,2409
24555,-6228.634765625,-2895.0239257812,64,2409
24556,-6233.1010742188,-2791.39453125,65,2409
24557,-6234.8881835938,-2697.5922851562,66,2409
24558,-6228.634765625,-2595.7495117188,67,2409
24559,-6222.3813476562,-2496.5871582031,68,2409
24560,-6192.8999023438,-2443.87890625,69,2409
24561,-6206.3002929688,-2388.4909667969,70,2409
24562,-6227.7407226562,-2329.5295410156,71,2409
24563,-6179.4995117188,-2287.5422363281,72,2409
24564,-6133.0454101562,-2239.3005371094,73,2409
24565,-6060.6831054688,-2223.2202148438,74,2409
