ID,ItemLevel,Cloth,Leather,Mail,Plate
855,855,67359.3671875,115668.7421875,170565.75,256571.078125
856,856,67988.1484375,116748.46875,172157.921875,258966.078125
857,857,68622.8046875,117838.296875,173765,261383.5
858,858,69263.40625,118938.34375,175387.125,263823.5625
859,859,69910.0078125,120048.671875,177024.421875,266286.4375
860,860,70562.6640625,121169.3984375,178677.046875,268772.375
861,861,71221.421875,122300.6171875,180345.15625,271281.59375
862,862,71886.3515625,123442.421875,182028.875,273814.3125
863,863,72557.5,124594.921875,183728.34375,276370.71875
864,864,73234.9375,125758.203125,185443.734375,278951.0625
865,865,73918.71875,126932.3828125,187175.171875,281555.5625
866,866,74608.890625,128117.5390625,188922.828125,284184.4375
867,867,75305.53125,129313.796875,190686.828125,286837.9375
868,868,76008.6875,130521.2578125,192467.359375,289516.25
869,869,76718.4296875,131740.015625,194264.546875,292219.65625
870,870,77434.8203125,132970.1875,196078.5625,294948.34375
871,871,78157.9140625,134211.875,197909.5625,297702.59375
872,872,78887.7734375,135465.1875,199757.703125,300482.625
873,873,79624.4609375,136730.21875,201623.125,303288.6875
874,874,80368.0546875,138007.109375,203506.03125,306121
875,875,81118.6015625,139295.9375,205406.5625,308979.84375
876,876,81876.1796875,140596.84375,207324.875,311865.4375
877,877,82640.84375,141909.921875,209261.140625,314778.0625
878,878,83412.671875,143235.296875,211215.546875,317717.9375
879,879,84191.7265625,144573.0625,213188.234375,320685.3125
880,880,84978.0625,145923.375,215179.390625,323680.5
881,881,85771.7734375,147286.3125,217189.1875,326703.71875
882,882,86572.90625,148662,219217.796875,329755.21875
883,883,87381.5390625,150050.578125,221265.40625,332835.3125
884,884,88197.7421875,151452.15625,223332.171875,335944.21875
885,885,89021.5859375,152866.859375,225418.296875,339082.21875
886,886,89853.140625,154294.796875,227523.9375,342249.59375
887,887,90692.484375,155736.09375,229649.296875,345446.625
888,888,91539.6796875,157190.890625,231794.546875,348673.59375
889,889,92394.8046875,158659.3125,233959.875,351930.78125
890,890,93257.9375,160141.46875,236145.484375,355218.4375
891,891,94129.1484375,161637.5,238351.546875,358536.875
892,892,95008.515625,163147.546875,240578.265625,361886.375
893,893,95896.1171875,164671.71875,242825.8125,365267.21875
894,894,96792.0234375,166210.171875,245094.40625,368679.75
895,895,97696.3203125,167763.015625,247384.25,372124.1875
896,896,98609.078125,169330.390625,249695.515625,375600.875
897,897,99530.3828125,170912.4375,252028.421875,379110.125
898,898,100460.3125,172509.3125,254383.15625,382652.1875
899,899,101398.953125,174121.109375,256759.953125,386227.4375
900,900,102346.3671875,175748.015625,259158.984375,389836.15625
901,901,103302.65625,177390.140625,261580.46875,393478.65625
902,902,104267.8984375,179047.640625,264024.625,397155.25
903,903,105242.171875,180720.65625,266491.6875,400866.25
904,904,106225.5703125,182409.34375,268981.8125,404612
905,905,107218.171875,184113.828125,271495.25,408392.8125
906,906,108220.0625,185834.265625,274032.21875,412209.03125
907,907,109231.34375,187570.8125,276592.9375,416060.9375
908,908,110252.078125,189323.609375,279177.625,419948.9375
909,909,111282.3828125,191092.828125,281786.53125,423873.3125
910,910,112322.3125,192878.59375,284419.8125,427834.4375
911,911,113371.9765625,194681.078125,287077.78125,431832.625
912,912,114431.4765625,196500.4375,289760.625,435868.25
913,913,115500.90625,198336.84375,292468.59375,439941.65625
914,914,116580.34375,200190.421875,295201.875,444053.1875
915,915,117669.8671875,202061.359375,297960.78125,448203.1875
916,916,118769.6015625,203949.796875,300745.5,452392.0625
917,917,119879.6328125,205855.921875,303556.28125,456620.15625
918,918,121000.0390625,207779.890625,306393.375,460887.8125
919,919,122130.953125,209721.875,309257.03125,465195.40625
920,920,123272.453125,211682.03125,312147.46875,469543.34375
921,921,124424.6171875,213660.546875,315065,473931.96875
922,922,125587.59375,215657.5625,318009.8125,478361.6875
923,923,126761.4375,217673.296875,320982.21875,482832.875
924,924,127946.2734375,219707.890625,323982.4375,487345.90625
925,925,129142.203125,221761.515625,327010.75,491901.1875
926,926,130349.328125,223834.375,330067.40625,496499.125
927,927,131567.75,225926.640625,333152.65625,501140.09375
928,928,132797.578125,228038.5,336266.8125,505824.5
929,929,134038.921875,230170.125,339410.09375,510552.75
930,930,135291.890625,232321.6875,342582.84375,515325.28125
931,931,136556.578125,234493.40625,345785.25,520142.46875
932,932,137833.109375,236685.453125,349017.65625,525004.75
933,933,139121.59375,238898.015625,352280.3125,529912.5625
934,934,140422.140625,241131.296875,355573.53125,534866.3125
935,935,141734.859375,243385.46875,358897.53125,539866.4375
936,936,143059.859375,245660.75,362252.6875,544913.375
937,937,144397.265625,247957.34375,365639.25,550007.5625
938,938,145747.1875,250275.421875,369057.5,555149.4375
939,939,147109.75,252615.203125,372507.75,560339.4375
940,940,148485.078125,254976.890625,375990.3125,565578
941,941,149873.265625,257360.671875,379505.4375,570865.625
942,942,151274.453125,259766.78125,383053.5,576202.6875
943,943,152688.765625,262195.40625,386634.78125,581589.8125
944,944,154116.3125,264646.78125,390249.5625,587027.3125
945,945,155557.21875,267121.09375,393898.1875,592515.6875
946,946,157011.609375,269618.5625,397581,598055.4375
947,947,158479.625,272139.40625,401298.25,603647.125
948,948,159961.375,274683.84375,405050.3125,609291.0625
949,949,161457,277252.125,408837.5,614987.875
950,950,162966.625,279844.4375,412660.125,620738.0625
951,951,164490.375,282461,416518.53125,626542
952,952,166028.390625,285102.0625,420413.0625,632400.3125
953,953,167580.8125,287767.875,424344.0625,638313.4375
954,954,169147.765625,290458.625,428311.84375,644281.9375
955,955,170729.375,293174.5625,432316.78125,650306.3125
956,956,172325.796875,295915.90625,436359.21875,656387.0625
957,957,173937.171875,298682.9375,440439.46875,662524.75
958,958,175563.625,301475.84375,444557.9375,668719.875
959,959,177205.296875,304294.9375,448714.9375,674973
960,960,178862.34375,307140.375,452910.875,681284.625
961,961,180534.890625,310012.46875,457146.09375,687655.375
962,962,182223.109375,312911.4375,461420.9375,694085.75
963,963,183927.125,315837.5625,465735.78125,700576.375
964,964,185647.09375,318791.0625,470091.0625,707127.6875
965,965,187383.15625,321772.21875,474487.09375,713740.375
966,966,189135.484375,324781.28125,478924.25,720414.9375
967,967,190904.203125,327818.53125,483402.96875,727151.9375
968,968,192689.484375,330884.1875,487923.625,733952.0625
969,969,194491.46875,333978.53125,492486.59375,740815.8125
970,970,196310.328125,337101.875,497092.25,747743.875
971,971,198146.21875,340254.4375,501741.03125,754736.75
972,972,199999.296875,343436.5,506433.34375,761795.0625
973,973,201869.703125,346648.375,511169.5625,768919.4375
974,974,203757.640625,349890.28125,515950.125,776110.5625
975,975,205663.234375,353162.5625,520775.4375,783368.9375
976,976,207586.671875,356465.46875,525645.9375,790695.3125
977,977,209528.125,359799.3125,530562,798090.25
978,978,211487.734375,363164.34375,535524.125,805554.4375
979,979,213465.703125,366560.875,540532.6875,813088.4375
980,980,215462.171875,369989.1875,545588.0625,820693
981,981,217477.34375,373449.625,550690.875,828368.75
982,982,219511.375,376942.4375,555841.375,836116.375
983,983,221564.453125,380467.9375,561040.125,843936.5
984,984,223636.734375,384026.46875,566287.5,851829.8125
985,985,225728.421875,387618.28125,571584.0625,859797.0625
986,986,227839.703125,391243.71875,576930.125,867838.8125
987,987,229970.734375,394903.125,582326.3125,875955.9375
988,988,232121.703125,398596.75,587772.9375,884149
989,989,234292.828125,402324.96875,593270.625,892418.75
990,990,236484.265625,406088.09375,598819.6875,900765.9375
991,991,238696.21875,409886.4375,604420.75,909191.25
992,992,240928.875,413720.34375,610074.25,917695.375
993,993,243182.4375,417590.125,615780.6875,926279.1875
994,994,245457.09375,421496.125,621540.5,934943.3125
995,995,247753.046875,425438.71875,627354.25,943688.5625
996,996,250070.484375,429418.1875,633222.4375,952515.6875
997,997,252409.625,433434.9375,639145.5,961425.4375
998,998,254770.65625,437489.28125,645124.0625,970418.5625
999,999,257153.796875,441581.5625,651158.5625,979495.875
1000,1000,259559.234375,445712.15625,657249.5625,988658.1875
1001,1001,261987.1875,449881.4375,663397.625,997906.25
1002,1002,264437.875,454089.71875,669603.1875,1007240.875
1003,1003,266911.5,458337.40625,675866.8125,1016662.875
1004,1004,269408.28125,462624.84375,682189.125,1026173.1875
1005,1005,271928.4375,466952.4375,688570.625,1035772.375
1006,1006,274472.1875,471320.53125,695011.8125,1045461.5
1007,1007,277039.75,475729.53125,701513.3125,1055241.375
1008,1008,279631.34375,480179.78125,708075.6875,1065112.625
1009,1009,282247.21875,484671.6875,714699.5,1075076.5
1010,1010,284887.5625,489205.65625,721385.3125,1085133.5
1011,1011,287552.59375,493782.0625,728133.75,1095284.625
1012,1012,290242.625,498401.3125,734945.3125,1105530.875
1013,1013,292957.8125,503063.8125,741820.625,1115873
1014,1014,295698.40625,507769.9375,748760.3125,1126311.875
1015,1015,298464.65625,512520.125,755764.9375,1136848.5
1016,1016,301256.8125,517314.78125,762835.1875,1147483.875
1017,1017,304075.09375,522154.3125,769971.625,1158218.625
1018,1018,306919.78125,527039.125,777174.8125,1169054
1019,1019,309791.09375,531969.75,784445.4375,1179990.75
1020,1020,312689.25,536946.4375,791784.125,1191029.875
1021,1021,315614.5625,541969.75,799191.5625,1202172.375
1022,1022,318567.28125,547040.0625,806668.3125,1213419.125
1023,1023,321547.59375,552157.875,814215,1224771.25
1024,1024,324555.84375,557323.5625,821832.375,1236229.5
1025,1025,327592.21875,562537.625,829521.0625,1247795.125
1026,1026,330657.03125,567800.5,837281.75,1259469
1027,1027,333750.5625,573112.625,845115,1271252.125
1028,1028,336873,578474.5,853021.6875,1283145.5
1029,1029,340024.71875,583886.5625,861002.3125,1295150.25
1030,1030,343205.90625,589349.25,869057.625,1307267.5
1031,1031,346416.875,594863.125,877188.4375,1319498
1032,1032,349657.90625,600428.625,885395.25,1331843.125
1033,1033,352929.28125,606046.1875,893679,1344303.75
1034,1034,356231.28125,611716.3125,902040.1875,1356881
1035,1035,359564.1875,617439.5625,910479.6875,1369576
1036,1036,362928.3125,623216.375,918998.25,1382389.875
1037,1037,366323.90625,629047.25,927596.5,1395323.625
1038,1038,369751.28125,634932.6875,936275.1875,1408378.5
1039,1039,373210.75,640873.25,945035.1875,1421555.5
1040,1040,376702.59375,646869.4375,953877.1875,1434856
1041,1041,380227.15625,652921.75,962801.9375,1448280.875
1042,1042,383784.6875,659030.6875,971810.25,1461831.5
1043,1043,387375.5,665196.8125,980902.875,1475509
1044,1044,390999.96875,671420.6875,990080.5625,1489314.5
1045,1045,394658.34375,677702.8125,999344.25,1503249.125
1046,1046,398350.96875,684043.75,1008694.625,1517314.375
1047,1047,402078.15625,690444,1018132.5,1531511.125
1048,1048,405840.21875,696904.25,1027658.8125,1545840.875
1049,1049,409637.53125,703424.875,1037274.1875,1560304.75
1050,1050,413470.375,710006.625,1046979.625,1574904
1051,1051,417339.09375,716649.9375,1056775.875,1589639.875
1052,1052,421244.03125,723355.4375,1066663.875,1604513.75
1053,1053,425185.53125,730123.75,1076644.5,1619526.875
1054,1054,429163.90625,736955.375,1086718.375,1634680.5
1055,1055,433179.53125,743851,1096886.75,1649976
1056,1056,437232.75,750811.125,1107150.125,1665414.625
1057,1057,441323.90625,757836.4375,1117509.75,1680997.875
1058,1058,445453.375,764927.5,1127966.25,1696726.875
1059,1059,449621.5,772084.9375,1138520.625,1712603.25
1060,1060,453828.625,779309.375,1149173.875,1728628.125
1061,1061,458075.15625,786601.4375,1159926.75,1744803.125
1062,1062,462361.40625,793961.75,1170780.375,1761129.375
1063,1063,466687.8125,801391,1181735.5,1777608.625
1064,1064,471054.6875,808889.75,1192793.25,1794242
1065,1065,475462.46875,816458.75,1203954.5,1811031.25
1066,1066,479911.5,824098.5625,1215220.25,1827977.5
1067,1067,484402.1875,831809.875,1226591.375,1845082.5
1068,1068,488934.90625,839593.4375,1238069,1862347.5
1069,1069,493510.03125,847449.8125,1249654.125,1879774.25
1070,1070,498128,855379.75,1261347.625,1897364
1071,1071,502789.21875,863383.9375,1273150.625,1915118.5
1072,1072,507494.0625,871463,1285064.125,1933039.125
1073,1073,512242.9375,879617.75,1297089.125,1951127.625
1074,1074,517036.25,887848.8125,1309226.625,1969385.375
1075,1075,521874.46875,896156.875,1321477.875,1987814
1076,1076,526757.9375,904542.75,1333843.75,2006415.125
1077,1077,531687.1875,913007.1875,1346325.375,2025190.5
1078,1078,536662.5,921550.75,1358923.75,2044141.5
1079,1079,541684.4375,930174.375,1371640.125,2063270
1080,1080,546753.375,938878.6875,1384475.625,2082577.5
1081,1081,551869.75,947664.5,1397431.25,2102065.75
1082,1082,557034.0625,956532.5,1410508.125,2121736.5
1083,1083,562246.6875,965483.5625,1423707.375,2141591.25
1084,1084,567508.0625,974518.4375,1437030.125,2161632
1085,1085,572818.75,983637.875,1450477.75,2181860.25
1086,1086,578179.125,992842.625,1464051.125,2202277.75
1087,1087,583589.6875,1002133.625,1477751.625,2222886.75
1088,1088,589050.9375,1011511.5,1491580.375,2243688.25
1089,1089,594563.25,1020977.3125,1505538.625,2264684.75
1090,1090,600127.1875,1030531.625,1519627.5,2285877.75
1091,1091,605743.1875,1040175.3125,1533848.25,2307269
1092,1092,611411.8125,1049909.375,1548202.125,2328860.75
1093,1093,617133.4375,1059734.5,1562690.25,2350654.25
1094,1094,622908.6875,1069651.625,1577314.125,2372652
1095,1095,628737.9375,1079661.625,1592074.875,2394855.75
1096,1096,634621.75,1089765.25,1606973.875,2417267.25
1097,1097,640560.6875,1099963.5,1622012.25,2439888.5
1098,1098,646555.1875,1110257.25,1637191.375,2462721.5
1099,1099,652605.875,1120647.375,1652512.625,2485768.25
1100,1100,658713.125,1131134.625,1667977.375,2509030.75
1101,1101,664877.5625,1141720.125,1683586.75,2532511.25
1102,1102,671099.6875,1152404.75,1699342.375,2556211.25
1103,1103,677380.125,1163189.375,1715245.375,2580133.25
1104,1104,683719.25,1174075,1731297.375,2604279
1105,1105,690117.8125,1185062.5,1747499.5,2628651
1106,1106,696576.25,1196152.75,1763853.375,2653251
1107,1107,703095.125,1207346.875,1780360.375,2678081.25
1108,1108,709675,1218645.875,1797021.75,2703144
1109,1109,716316.5,1230050.5,1813839.25,2728441.5
1110,1110,723020.1875,1241562,1830814.125,2753975.75
1111,1111,729786.5625,1253181.25,1847947.875,2779749
1112,1112,736616.375,1264909.25,1865242,2805763.5
1113,1113,743510.0625,1276747,1882698,2832021.5
1114,1114,750468.25,1288695.625,1900317.5,2858525.25
1115,1115,757491.625,1300756,1918101.875,2885277
1116,1116,764580.75,1312929.375,1936052.75,2912279.5
1117,1117,771736.1875,1325216.625,1954171.625,2939534.5
1118,1118,778958.625,1337618.875,1972460.125,2967044.75
1119,1119,786248.6875,1350137.375,1990919.875,2994812.5
1120,1120,793607,1362773,2009552.375,3022840.25
1121,1121,801034.1875,1375526.875,2028359.375,3051130.25
1122,1122,808530.9375,1388400.125,2047342.375,3079685.25
1123,1123,816097.8125,1401393.875,2066503,3108507.25
1124,1124,823735.5,1414509.25,2085843,3137599.25
1125,1125,831444.75,1427747.375,2105364.25,3166963.75
1126,1126,839226.125,1441109.5,2125068,3196602.75
1127,1127,847080.3125,1454596.75,2144956.25,3226519.5
1128,1128,855008.0625,1468210.125,2165030.75,3256716.25
1129,1129,863010.0625,1481951,2185293,3287195.5
1130,1130,871086.9375,1495820.5,2205745,3317960.25
1131,1131,879239.375,1509819.875,2226388.5,3349013
1132,1132,887468.1875,1523950.25,2247225.25,3380356.25
1133,1133,895774,1538212.875,2268257.25,3411993
1134,1134,904157.5625,1552609.125,2289485.75,3443926
1135,1135,912619.625,1567140,2310913.25,3476157.75
1136,1136,921160.875,1581807,2332541.25,3508691.5
1137,1137,929782.0625,1596611.25,2354371.5,3541529.5
1138,1138,938484,1611554.125,2376406.5,3574675
1139,1139,947267.375,1626636.75,2398647.5,3608130.75
1140,1140,956133,1641860.625,2421096.75,3641899.75
1141,1141,965081.5625,1657227.125,2443756,3675985
1142,1142,974113.9375,1672737.375,2466627.75,3710389
1143,1143,983230.875,1688392.875,2489713.25,3745115.25
1144,1144,992433.125,1704194.875,2513015,3780166.5
1145,1145,1001721.5,1720144.75,2536534.75,3815546
1146,1146,1011096.8125,1736244,2560274.75,3851256.5
1147,1147,1020559.875,1752493.875,2584237,3887301.25
1148,1148,1030111.625,1768896,2608423.75,3923683.75
1149,1149,1039752.8125,1785451.625,2632836.5,3960406.5
1150,1150,1049484.125,1802162.125,2657478,3997473.25
1151,1151,1059306.5,1819029.125,2682350.25,4034886.75
1152,1152,1069221,1836054,2707455.25,4072650.5
1153,1153,1079228.125,1853238.25,2732795.25,4110768
1154,1154,1089329,1870583.375,2758372.5,4149242
1155,1155,1099524.5,1888090.875,2784189.25,4188076.5
1156,1156,1109815.375,1905762.25,2810247.5,4227274
1157,1157,1120202.625,1923599.125,2836549.75,4266839
1158,1158,1130687,1941602.875,2863098.25,4306774
1159,1159,1141269.625,1959775.125,2889895.25,4347083
1160,1160,1151951.25,1978117.625,2916943,4387769.5
1161,1161,1162732.875,1996631.75,2944244,4428836.5
1162,1162,1173615.5,2015319.125,2971800.5,4470288
1163,1163,1184599.875,2034181.5,2999615.25,4512128
1164,1164,1195687.25,2053220.5,3027690,4554359
1165,1165,1206878.25,2072437.625,3056027.75,4596985.5
1166,1166,1218174.125,2091834.625,3084630.75,4640011.5
1167,1167,1229575.625,2111413.25,3113501.5,4683440
1168,1168,1241083.875,2131175.25,3142642.5,4727274.5
1169,1169,1252700,2151122,3172056.25,4771520
1170,1170,1264424.75,2171255.75,3201745.5,4816179.5
1171,1171,1276259.25,2191577.75,3231712.5,4861257
1172,1172,1288204.5,2212090,3261960,4906756.5
1173,1173,1300261.625,2232794.5,3292490.75,4952682
1174,1174,1312431.625,2253692.5,3323307.5,4999037
1175,1175,1324715.5,2274786.5,3354412.5,5045826.5
1176,1176,1337114.375,2296077.5,3385808.5,5093053.5
1177,1177,1349629.375,2317568.25,3417498.75,5140723
1178,1178,1362261.5,2339260,3449485.25,5188838.5
1179,1179,1375011.875,2361154.75,3481771.5,5237404.5
1180,1180,1387881.5,2383254.5,3514360,5286425
1181,1181,1400871.75,2405561,3547253.25,5335904.5
1182,1182,1413983.5,2428076.5,3580454.75,5385847.5
1183,1183,1427218,2450802.5,3613966.75,5436257.5
1184,1184,1440576.5,2473741.5,3647792.75,5487139.5
1185,1185,1454060,2496895.25,3681935.25,5538498
1186,1186,1467669.625,2520265.5,3716397.25,5590337
1187,1187,1481406.75,2543854.75,3751182,5642661.5
1188,1188,1495272.375,2567664.75,3786292.5,5695476
1189,1189,1509267.875,2591697.5,3821731.5,5748784.5
1190,1190,1523394.375,2615955.5,3857502.25,5802592
1191,1191,1537653.125,2640440.5,3893607.75,5856903.5
1192,1192,1552045.25,2665154.5,3930051.25,5911723
1193,1193,1566572.25,2690100,3966836,5967056
1194,1194,1581235.125,2715279,4003965.25,6022907
1195,1195,1596035.375,2740693.75,4041441.75,6079280.5
1196,1196,1610974,2766346.25,4079269.25,6136182
1197,1197,1626052.625,2792239,4117450.75,6193616
1198,1198,1641272.25,2818374.25,4155989.75,6251588
1199,1199,1656634.5,2844754,4194889.5,6310102
1200,1200,1672140.5,2871380.5,4234153.5,6369164.5
1201,1201,1687791.625,2898256.5,4273785,6428779.5
1202,1202,1703589.25,2925384,4313787.5,6488952.5
1203,1203,1719534.75,2952765.5,4354164,6549688.5
1204,1204,1735629.625,2980403.5,4394919,6610993.5
1205,1205,1751875.125,3008300,4436055.5,6672872.5
1206,1206,1768272.625,3036457.5,4477577,6735330.5
1207,1207,1784823.625,3064878.75,4519487,6798373
1208,1208,1801529.625,3093566.25,4561789.5,6862006
1209,1209,1818392,3122522,4604488,6926234.5
1210,1210,1835412.125,3151748.75,4647586,6991064.5
1211,1211,1852591.625,3181249.25,4691087.5,7056501
1212,1212,1869932,3211026,4734996.5,7122550
1213,1213,1887434.75,3241081.5,4779316.5,7189217.5
1214,1214,1905101.25,3271418,4824051,7256509
1215,1215,1922933.125,3302038.75,4869204.5,7324430.5
1216,1216,1940931.875,3332946.25,4914780.5,7392988
1217,1217,1959099.25,3364142.75,4960783.5,7462187
1218,1218,1977436.625,3395631.5,5007217,7532033.5
1219,1219,1995945.625,3427415,5054085,7602534.5
1220,1220,2014627.875,3459496,5101391.5,7673695
1221,1221,2033485,3491877.25,5149141.5,7745521.5
1222,1222,2052518.75,3524561.75,5197338,7818021
1223,1223,2071730.625,3557552.25,5245986,7891198.5
1224,1224,2091122.25,3590851.5,5295089,7965061.5
1225,1225,2110695.5,3624462.25,5344652,8039615.5
1226,1226,2130452,3658388,5394678.5,8114867.5
1227,1227,2150393.5,3692631,5445174,8190824
1228,1228,2170521.5,3727194.75,5496141.5,8267492
1229,1229,2190838,3762082,5547586.5,8344877
1230,1230,2211344.5,3797295.75,5599513,8422987
1231,1231,2232043.25,3832839.25,5651925.5,8501828
1232,1232,2252935.75,3868715.5,5704829,8581406
1233,1233,2274023.5,3904927.5,5758227.5,8661730
1234,1234,2295309,3941478.5,5812125.5,8742806
1235,1235,2316793.5,3978371.5,5866528.5,8824641
1236,1236,2338479.25,4015610,5921440.5,8907242
1237,1237,2360368,4053197.25,5976866.5,8990615
1238,1238,2382461.75,4091136.25,6032811.5,9074770
1239,1239,2404762.25,4129430.25,6089280.5,9159712
1240,1240,2427271.5,4168082.75,6146277.5,9245449
1241,1241,2449991.25,4207097,6203808.5,9331989
1242,1242,2472924,4246477,6261878,9419339
1243,1243,2496071.25,4286225,6320491,9507507
1244,1244,2519435.25,4326345.5,6379652.5,9596500
1245,1245,2543017.75,4366841.5,6439368,9686326
1246,1246,2566821.25,4407716.5,6499642.5,9776993
1247,1247,2590847.5,4448974,6560481,9868509
1248,1248,2615098.75,4490617.5,6621889.5,9960881
1249,1249,2639576.75,4532651.5,6683872.5,10054119
1250,1250,2664284.25,4575078.5,6746435.5,10148228
1251,1251,2689222.75,4617903,6809584.5,10243219
1252,1252,2714394.75,4661128,6873324.5,10339099
1253,1253,2739802.5,4704757.5,6937661.5,10435877
1254,1254,2765448,4748796,7002600.5,10533561
1255,1255,2791333.75,4793246.5,7068147,10632159
1256,1256,2817461.5,4838113,7134307.5,10731679
1257,1257,2843834,4883399.5,7201087.5,10832132
1258,1258,2870453.5,4929110,7268492.5,10933525
1259,1259,2897322,4975248.5,7336528.5,11035867
1260,1260,2924442,5021818.5,7405201,11139167
1261,1261,2951816,5068825,7474516.5,11243434
1262,1262,2979446.25,5116271,7544481,11348677
1263,1263,3007335,5164161.5,7615100.5,11454905
1264,1264,3035485,5212500,7686381,11562128
1265,1265,3063898.25,5261291.5,7758329,11670354
1266,1266,3092577.75,5310539.5,7830950,11779594
1267,1267,3121525.5,5360248,7904251,11889856
1268,1268,3150744.5,5410422.5,7978238.5,12001150
1269,1269,3180236.75,5461066.5,8052918.5,12113486
1270,1270,3210005.25,5512184.5,8128297,12226874
1271,1271,3240052.25,5563781,8204382,12341323
1272,1272,3270380.75,5615860.5,8281178.5,12456843
1273,1273,3300993,5668427.5,8358694,12573445
1274,1274,3331891.75,5721486.5,8436935,12691139
1275,1275,3363080,5775042.5,8515909,12809934
1276,1276,3394560,5829099.5,8595622,12929841
1277,1277,3426334.75,5883663,8676081,13050870
1278,1278,3458406.75,5938737,8757294,13173033
1279,1279,3490779.25,5994326.5,8839266,13296339
1280,1280,3523454.75,6050436,8922006,13420799
1281,1281,3556436,6107071.5,9005521,13546425
1282,1282,3589726,6164236.5,9089817,13673226
1283,1283,3623327.75,6221937,9174902,13801214
1284,1284,3657243.75,6280177.5,9260784,13930401
1285,1285,3691477.5,6338963.5,9347470,14060797
1286,1286,3726031.75,6398299.5,9434967,14192413
1287,1287,3760909.25,6458191,9523283,14325262
1288,1288,3796113.5,6518643,9612426,14459354
1289,1289,3831647.25,6579661,9702404,14594701
1290,1290,3867513.5,6641250,9793224,14731315
1291,1291,3903715.5,6703416,9884893,14869208
1292,1292,3940256.5,6766163.5,9977421,15008392
1293,1293,3977139.5,6829498.5,10070816,15148879
1294,1294,4014367.75,6893426.5,10165084,15290681
1295,1295,4051944.5,6957953,10260235,15433811
1296,1296,4089873,7023083,10356277,15578280
1297,1297,4128156.5,7088823,10453217,15724101
1298,1298,4166798.25,7155178.5,10551065,15871288
1299,1299,4205802,7222155.5,10649830,16019853
1300,1300,4245170.5,7289759,10749518,16169808
