ID,QuestID,QuestGiverCreatureID,QuestMapID,QuestPosition_0,QuestPosition_1,QuestPosition_2,CollectableSourceInfoID
36919,60856,170485,2222,-6737.6650390625,-268.53298950195,5555.85546875,53585
36920,10848,22272,530,-2829.8488769531,5064.5297851562,-16.04430007935,45377
36921,28151,47723,0,-3489.8500976562,-4373.7202148438,210.49200439453,53586
36922,12005,26471,571,3846.7551269531,1492.9166259766,92.46697998047,45379
36923,12004,26673,571,3501.1789550781,2000.5764160156,65.57067871094,45379
36924,30353,58779,870,-1057.2673339844,2040.5677490234,148.64582824707,47742
36925,30353,58779,870,-914.50695800781,-222.38716125488,39.91243743896,47742
36926,10274,20110,530,4150.9887695312,1512.5485839844,-108.14463806152,47743
36927,14491,36644,1,-2333.54296875,-393.07327270508,-8.01265335083,45380
36928,14491,36644,1,-2317.7934570312,-374.04339599609,-9.28689002991,45380
36929,30082,58376,870,-324.21008300781,-863.36981201172,120.1053237915,50058
36930,28853,50385,670,-624.10418701172,-247.38368225098,276.61331176758,45381
36934,49794,130715,1643,2705.6145019531,-259.10763549805,16.03806114197,50059
36935,49794,131249,1643,3024.3393554688,-431.19097900391,3.27951383591,50059
36938,35050,75146,1116,6741.1459960938,-102.53819274902,75.95259094238,43037
36939,35050,75146,1116,6325.3427734375,706.88891601563,114.12303161621,43037
36940,33563,74611,1116,5668.525390625,1756.09375,121.96353912354,43037
36941,33563,74611,1116,5549.03125,1675,109.39217376709,43037
36942,35050,75146,1116,6296.1762695312,694.13891601563,117.04653930664,43037
36943,25594,40918,0,-6524.408203125,4766.8115234375,-604.55847167969,53589
36944,25594,40918,0,-6777.1352539062,4171.3134765625,-479.83544921875,53589
36945,25594,40918,0,-6924.8266601562,4067.7275390625,-467.43228149414,53589
36946,25594,41770,0,-7310.15625,4239.4653320312,-269.40420532227,53589
36947,26390,197,230,832.6181640625,-335.35427856445,-50.26350784302,53590
36948,26390,197,0,-8913.423828125,-137.54167175293,80.80947113037,53590
36949,26390,197,0,-8913.423828125,-137.54167175293,80.80947113037,53590
36953,10923,22456,530,-3755.2348632812,5405.9467773438,-3.33150792122,45384
36954,28333,48127,1,6907.0498046875,-1617.0200195312,503.97698974609,45385
36955,28333,48127,1,6907.0498046875,-1617.0200195312,503.97698974609,45385
36958,13164,30944,571,6450.9946289062,2048.2622070312,568.03155517578,43038
36959,33470,74272,1116,5916.7866210938,6479.7377929688,29.43472290039,50061
36960,33470,74272,1116,5916.7866210938,6479.7377929688,29.43472290039,50061
36961,14373,36329,1,-1682.7778320312,2583.6223144531,136.62532043457,45386
36962,29661,54975,860,1023.6875,2879.6467285156,90.88708496094,45387
36963,29661,54975,860,1086.0833740234,2847.4870605469,92.64566802979,45387
36964,29661,54975,860,1027.4010009766,3227.3525390625,115.1725692749,45387
36965,26172,42298,0,-11225.200195312,-3483.8000488281,8.54951000214,53593
36966,27174,45165,0,1512.3299560547,-1898.7399902344,59.76210021973,53594
36967,27174,45165,0,955.52801513672,-1419.6099853516,66.23880004883,53594
36968,27174,45165,0,1367.6199951172,-1295.7399902344,57.32300186157,53594
36969,27868,46935,0,-4205.1181640625,-5111.96875,25.83976364136,53595
36970,47422,126560,1642,-1106.7291259766,803.50347900391,497.07672119141,50062
36971,47422,126560,1642,-713.31768798828,936.59027099609,320.99551391602,50062
36972,47422,126560,1642,-1136.921875,798.87152099609,500.07531738281,50062
36973,47422,126560,1642,-623.88543701172,909.57989501953,348.80712890625,50062
36974,47422,126560,1642,-433.28298950195,1019.8784790039,438.94677734375,50062
36975,47422,126560,1642,-507.82119750977,912.79864501953,403.94134521484,50062
36976,47422,126560,1642,-1136.921875,798.87152099609,500.07531738281,50062
36977,27606,45983,0,-3681.1999511719,-6143.2299804688,16.62649917603,53596
36980,27599,45948,0,-10206.799804688,-4188.9702148438,22.28590011597,53598
36993,59232,156381,2222,-2742.3698730469,6415.2329101562,4153.20703125,53600
37015,26708,43733,0,-9643.51953125,-3462.3601074219,119.24700164795,53603
37016,26708,43733,0,-9142.4501953125,-3037.4499511719,108.69699859619,53603
37017,11501,24807,571,475.72647094727,-5935.294921875,308.72055053711,50065
37018,11307,24251,571,441.61685180664,-4637.9682617188,246.3977355957,50065
37019,24798,36642,571,8126.6337890625,767.25347900391,482.49951171875,45389
37020,24796,36624,571,5652.7333984375,2106.2082519531,798.05419921875,45389
37021,24798,36642,571,5630.3740234375,2087.8801269531,798.05419921875,45389
37022,24795,36624,571,5652.7333984375,2106.2082519531,798.05419921875,45389
37023,24800,36642,571,5630.3740234375,2087.8801269531,798.05419921875,45389
37024,24795,36624,571,8117.6865234375,795.52258300781,481.18023681641,45389
37025,24799,36642,571,8126.6337890625,767.25347900391,482.49951171875,45389
37026,24796,36624,571,8117.6865234375,795.52258300781,481.18023681641,45389
37027,24801,36642,571,8126.6337890625,767.25347900391,482.49951171875,45389
37028,24801,36642,571,5630.3740234375,2087.8801269531,798.05419921875,45389
37029,24799,36642,571,5630.3740234375,2087.8801269531,798.05419921875,45389
37030,24800,36642,571,8126.6337890625,767.25347900391,482.49951171875,45389
37031,932,3567,1,9890.171875,971.83160400391,1313.8541259766,47749
37032,12828,29428,571,6152.9907226562,-1069.4149169922,402.75921630859,47750
37033,27111,14358,429,11.74838256836,396.10531616211,25.05608940125,45390
37034,26612,2496,0,-14437.28125,486.25695800781,29.73516845703,53604
37035,26612,2496,0,-14439,483.48300170898,28.84519958496,53604
37036,60,253,1060,4512.462890625,8912.1064453125,88.04991149902,53605
37037,60,253,1060,4632.8481445312,8881.2900390625,91.69583129883,53605
37038,60,253,1060,4531.84375,8908.927734375,89.11075592041,53605
37039,60,253,1060,4656.1005859375,8819.1650390625,101.87700653076,53605
37040,60,253,0,-9460.3017578125,31.93891143799,56.96610641479,53605
37041,60,253,1060,4624.501953125,8913.3720703125,88.36185455322,53605
37042,60,253,1060,4616.0625,8830.9892578125,92.91493225098,53605
37043,60,253,0,-9460.3017578125,31.93891143799,56.96610641479,53605
37044,60,253,1060,4646.7641601562,8851.9638671875,91.69583129883,53605
37045,60,253,1060,4543.3383789062,8903.119140625,89.30779266357,53605
37046,60,253,1060,4591.330078125,8875.357421875,88.32362365723,53605
37047,60,253,1060,4591.5859375,8892.0908203125,88.4243927002,53605
37048,60,253,1060,4538.5581054688,8871.0048828125,88.3055267334,53605
37052,32861,71424,870,736.90277099609,-501.42361450195,440.15420532227,9279
37053,32861,69782,870,831.52606201172,-166.76042175293,422.81228637695,9279
37055,24631,37909,1,-3304.8073730469,-1690.1197509766,123.00229644775,50068
37056,28612,49151,1,-8840.939453125,377.23785400391,353.62982177734,43044
37057,27330,45442,1,-4721.919921875,-2155.9899902344,84.43550109863,45392
37059,25760,39881,0,-7182.625,4712.5,-595.90313720703,53609
37060,25760,39881,0,-6618.4584960938,4282.4633789062,-563.08404541016,53609
37061,25760,39881,0,-6618.4584960938,4282.4633789062,-563.08404541016,53609
37062,25760,39881,0,-7298.4877929688,4779.09375,-426.72341918945,53609
37063,25760,39881,0,-7308.5815429688,5247.9116210938,-426.72341918945,53609
37064,25001,38849,1,-8303.046875,-3278.4497070312,24.47776603699,43046
37065,12679,28647,609,2321.7673339844,-5747.845703125,154.17042541504,2553
37066,27945,46324,0,-3657.3898925781,-5241.7099609375,42.13790130615,53610
37080,11938,26170,571,3691.9392089844,3576.4855957031,473.32144165039,43049
37081,11938,26170,571,3295.8891601562,3682.6997070312,32.46795654297,43049
37082,11592,25335,571,4138.3676757812,5785.33984375,60.88345718384,43049
37083,9571,17443,530,-1965.1274414062,-11820.755859375,59.17091751099,45393
37084,9571,17443,530,-3398.185546875,-12412.122070312,19.03186607361,45393
37085,28748,49687,0,-118.37326812744,219.57118225098,53.27550125122,53612
37086,34792,80073,1116,1486.3941650391,-1915,67.47052001953,45394
37087,34792,80073,1116,1303.7257080078,-1718.9149169922,45.07860946655,45394
37088,34792,80073,1116,1482.1892089844,-2108.171875,92.27849578857,45394
37089,34792,88972,1116,1491.7117919922,-2182.2707519531,88.80390930176,45394
37090,34792,84974,1116,74.67881774902,-2765.3002929688,62.53123855591,45394
37091,34792,80073,1116,1489.3298339844,-1923.9478759766,67.47054290771,45394
37092,25646,40973,1,985.63366699219,-374.390625,8.65787982941,43050
37093,9634,17586,530,-2670.1970214844,-12131.401367188,17.12355041504,43051
37094,11570,25208,571,4012.8125,6396.1528320312,28.77497673035,50071
37095,12555,28284,571,5271.6977539062,-3510.2622070312,291.69329833984,50070
37096,208,715,0,-11644.458007812,-67.89409637451,16.23856544495,53613
37097,28592,49379,765,4.27272081375,-9.20977497101,-17.90680122375,53614
37098,28592,49002,0,-4981.6459960938,-6751.5,5.45268011093,53614
37099,25762,40082,1,-5521.8837890625,-4396.7241210938,85.17327880859,43052
37100,28155,51664,1,4882.8291015625,-406.10415649414,350.9758605957,50073
37101,9689,17674,530,-1502.4542236328,-12498.376953125,5.87890100479,50074
37102,35012,86355,1116,-114.46701812744,784.02258300781,73.35163116455,45395
37103,35012,80648,1116,-477.70834350586,1839.8298339844,42.48508071899,45395
37104,35012,80648,1116,-192.02604675293,1016.1597290039,75.67938995361,45395
37105,35012,80648,1116,-707.43231201172,628.42364501953,80.09857940674,45395
37106,8491,15417,530,8755.6123046875,-6690.0532226562,69.60195922852,50075
37107,25997,41786,0,-5522.0068359375,-1920.625,398.95812988281,53615
37108,49377,130796,1642,531.30554199219,1188.0555419922,36.63115692139,50076
37109,49377,149183,1642,-960.48956298828,808.9375,401.04434204102,50076
37110,49377,130796,1642,-510.484375,1108.3524169922,348.80599975586,50076
37111,49377,129165,1642,1681.8160400391,128.61285400391,1.04513895512,50076
37112,49377,130796,1642,-519.69616699219,1112.7622070312,349.39212036133,50076
37113,49377,130796,1642,1815.5764160156,298.84722900391,1.57440841198,50076
37114,49377,130796,1642,644.75,1380.4114990234,1.30742800236,50076
37115,49377,130796,1642,759.08856201172,1380.5677490234,19.46430397034,50076
37116,49377,130796,1642,-448.93576049805,1063.0485839844,413.02261352539,50076
37117,44479,113857,1220,-1582.5278320312,1032.5069580078,313.65594482422,53616
37118,44479,112953,1220,3969.1613769531,7257.1728515625,29.75983047485,53616
37119,44479,113857,1512,1400.828125,1344.1285400391,178.14889526367,53616
37120,44479,113857,1519,1591.6319580078,1413.5903320312,237.37112426758,53616
37121,44479,113857,1107,3114.7734375,988.89581298828,258.33050537109,53616
37122,44479,112953,1514,929.390625,3596.4504394531,197.34385681152,53616
37123,44479,112952,1220,-909.52081298828,4550.6674804688,705.98284912109,53616
37124,44479,113857,0,2360.8107910156,-5385.7622070312,56.06050491333,53616
37125,44479,112952,1220,3969.1806640625,7257.1049804688,29.73944091797,53616
37126,44479,112952,1220,-1582.5278320312,1032.5069580078,314.77435302734,53616
37127,44479,112952,1220,4552.8012695312,5254.5424804688,863.32281494141,53616
37128,44479,112952,1513,-820.21356201172,4621.2553710938,919.46429443359,53616
37129,44479,112953,1479,1058.2204589844,7322.9663085938,109.20070648193,53616
37130,44479,112952,1514,929.38018798828,3596.4470214844,197.35600280762,53616
37131,44479,112952,1107,3114.7734375,988.89581298828,258.33050537109,53616
37132,44479,112952,0,2360.8107910156,-5385.7622070312,56.06050491333,53616
37133,44479,112953,1220,-1582.5069580078,1032.4617919922,314.77435302734,53616
37134,44479,113857,1513,-820.21356201172,4621.2553710938,919.46429443359,53616
37135,44479,113857,1220,3969.1806640625,7257.1049804688,29.73944091797,53616
37136,44479,112952,1479,1058.2291259766,7322.939453125,109.20070648193,53616
37137,44479,113857,1220,-909.63714599609,4550.6005859375,704.96685791016,53616
37138,44479,112953,1512,1400.8316650391,1344.1458740234,178.18672180176,53616
37139,44479,112952,1519,1591.6319580078,1413.5903320312,237.37112426758,53616
37140,44479,112953,1107,3114.6555175781,988.98089599609,258.52005004883,53616
37141,44479,112953,0,2360.6926269531,-5385.6772460938,56.06050491333,53616
37142,44479,113857,1514,929.38018798828,3596.4470214844,197.35600280762,53616
37143,44479,113857,1479,1058.2291259766,7322.939453125,109.20070648193,53616
37144,44479,113857,1220,4552.8012695312,5254.5424804688,863.32281494141,53616
37145,44479,112952,1469,1137.2482910156,1067.3646240234,3.27057361603,53616
37146,44479,112953,1469,1137.2482910156,1067.3646240234,3.28324842453,53616
37147,44479,112953,1220,4552.8193359375,5254.5,863.31756591797,53616
37148,44479,113857,1469,1137.2482910156,1067.3646240234,3.27057361603,53616
37149,44479,112953,1519,1591.6319580078,1413.5903320312,237.37112426758,53616
37150,44479,112952,1512,1400.828125,1344.1285400391,178.14889526367,53616
37151,44479,112953,1220,-909.52258300781,4550.6772460938,706.02844238281,53616
37152,44479,112953,1513,-820.19964599609,4621.244140625,919.47698974609,53616
37153,27222,23905,1,-3845.2082519531,-4629.6630859375,8.73226833344,47753
37154,28184,47811,0,-8079.330078125,-1008.7199707031,132.96800231934,53617
37155,28288,47341,1,4326.580078125,-742.31402587891,284.44799804688,50078
37156,28288,47341,1,5425.0297851562,-419.4049987793,272.24398803711,50078
37157,48869,127215,1642,1703.2760009766,1815.03125,12.44818592072,43055
37158,48869,127215,1642,1701.6840820312,1819.6492919922,12.76791191101,43055
37159,48869,127215,1642,1703.2760009766,1815.03125,12.44818592072,43055
37160,48869,127215,1642,1703.2760009766,1815.03125,12.44818592072,43055
37166,47,241,0,-9496.3193359375,72.82639312744,56.51469802856,53619
37167,51492,136574,1643,2630.6242675781,1616.7603759766,59.33806610107,50080
37168,51492,136574,1643,2623.625,1652.4235839844,55.0132522583,50080
37169,51492,136574,1643,2335.5971679688,1287.7117919922,124.05130004883,50080
37170,49005,127989,1642,718.86114501953,3123.6867675781,132.98379516602,47754
37171,49005,127989,1642,759.85070800781,3078.1049804688,128.62959289551,47754
37172,49005,127989,1642,718.86114501953,3123.6867675781,132.98379516602,47754
37173,932,3567,1,9890.171875,971.83160400391,1313.8541259766,45397
37174,27968,47006,33,-219.41700744629,2137.0500488281,80.88760375977,47755
37175,27968,47006,33,-239.93600463867,2116.1599121094,87.00379943848,47755
37176,27968,47006,33,-161.5659942627,2179.0900878906,151.90600585938,47755
37177,27968,47006,33,-276.54699707031,2298.0700683594,96.74320220947,47755
37178,27968,47006,33,-172.83299255371,2178.7600097656,129.25500488281,47755
37179,27968,47006,33,-241.06100463867,2224.8898925781,106.27300262451,47755
37180,11264,24129,571,2683.603515625,-4302.240234375,290.80609130859,45398
37181,11236,23749,571,1333.3259277344,-3143.1489257812,172.17486572266,45398
37182,26670,267,0,-10561.057617188,-1122.7413330078,30.06838035584,53620
37183,30608,59894,870,2945.0373535156,1674.9114990234,663.10577392578,47757
37184,30608,59894,870,2815.2934570312,1584.1857910156,653.93157958984,47757
37185,30608,59894,870,2723.2604980469,2159.6545410156,589.70538330078,47757
37186,30608,59894,870,2815.2934570312,1584.1857910156,653.93157958984,47757
37187,30608,59894,870,2945.9653320312,1964.3403320312,643.04449462891,47757
37195,30820,60436,870,4393.142578125,886.33331298828,104.73474121094,43057
37196,30820,60436,870,4393.142578125,886.33331298828,104.73474121094,43057
37197,12052,26647,571,4691.4497070312,571.62750244141,119.70081329346,50082
37198,37730,89661,1220,201.53298950195,6470.8662109375,-52.88676834106,47758
37199,25669,41071,1,1259.8697509766,-3.57465291023,-5.459856987,43058
37200,26667,267,0,-10561.057617188,-1122.7413330078,30.06838035584,53623
37201,26503,464,0,-9620.7998046875,-1872.8199462891,99.24749755859,53624
37202,34883,80508,1116,413.75,1985.1822509766,10.11668777466,45399
37203,25333,39653,1,-4913.0693359375,1488.4392089844,84.77772521973,43059
37204,25333,39653,1,-4632.1997070312,2244.71875,46.69129562378,43059
37214,8326,15278,530,10351.95703125,-6359.9321289062,34.03126144409,50084
37215,27850,46889,36,-66.25173950195,-401.24133300781,54.1922416687,50085
37216,27850,46889,36,-100.74099731445,-819.60797119141,38.19440078735,50085
37217,25042,39003,1,-2292.8767089844,-2334.359375,94.4033203125,47759
37218,24512,37153,1,-617.84375,-1434.7153320312,156.57368469238,45401
37219,12459,27785,571,3538.2119140625,284.453125,342.72109985352,43060
37220,1258,4794,1749,-3738.3994140625,-4558.9790039062,11.89700031281,53626
37221,1258,4794,1,-3738.3999023438,-4558.9799804688,11.89700031281,53626
37224,13918,34342,1,4648.1293945312,576.53302001953,22.63306617737,45403
37225,11602,25279,571,2784.9526367188,6081.0224609375,77.68857574463,45404
37226,50446,131638,1643,674.62847900391,3430.9792480469,206.6887512207,50086
37227,50446,131638,1643,677.81427001953,3421.2014160156,206.71420288086,50086
37228,50446,131638,1643,490.23785400391,3525.2299804688,189.81129455566,50086
37229,50446,131638,1643,78.69791412354,3466.6884765625,197.10743713379,50086
37230,50446,131638,1643,107.39584350586,3501.0729980469,197.21716308594,50086
37231,50446,131638,1643,120.09722137451,3512.1232910156,210.47892761231,50086
37232,50446,131638,1643,674.62847900391,3430.9792480469,206.6887512207,50086
37233,50446,131638,1643,674.62847900391,3430.9792480469,206.6887512207,50086
37234,9667,17682,530,-1967.0850830078,-11823.715820312,57.69144821167,45405
37235,9667,17682,530,-2519.765625,-12301.8515625,14.15446853638,45405
37236,37538,89048,1220,-335.28298950195,6675.3725585938,4.19879150391,45406
37237,60575,169202,2222,-6308.8422851562,-65.265625,5519.1469726562,53628
37238,60575,169278,2222,-6104.0415039062,-334.13195800781,5556.8803710938,53628
37239,60575,169217,2222,-6094.6704101562,-122.90972137451,5564.8940429688,53628
37240,49259,125380,1643,-392.72744750977,1309.8454589844,20.70655250549,47760
37241,49259,125380,1643,-373.48785400391,1283.6492919922,22.80156898499,47760
37242,49259,125380,1643,-373.47222900391,1283.5954589844,22.80156898499,47760
37243,49259,125380,1643,-373.47222900391,1283.5850830078,22.80156898499,47760
37244,13059,30406,571,8044.3403320312,3179.3896484375,676.11212158203,50087
37245,14021,35769,648,495.03125,2971.5407714844,7.79704999924,50088
37246,10253,19844,530,-2052.087890625,7432.7646484375,-25.04814529419,43062
37247,12412,27727,571,3253.5451660156,-2337.4916992188,92.06427001953,43063
37248,12412,26860,571,3270.8852539062,-2197.2253417969,117.37259674072,43063
37249,12292,26875,571,3410.8386230469,-2781.7126464844,202.19964599609,43063
37250,25939,41615,0,-3248.2082519531,-2723.0139160156,9.41205310822,53629
37251,50082,133125,1642,1326.1197509766,1124.8004150391,-37.93581390381,50089
37252,50082,133125,1642,1407.0035400391,1071.5903320312,-54.15573120117,50089
37253,27510,44640,0,544.45001220703,1570.5999755859,131.49499511719,53630
37254,27510,176567,0,-176.30381774902,1273.6510009766,47.89101028442,53630
37255,27510,44640,0,1401.2399902344,1065.3399658203,60.47840118408,53630
37256,27510,44640,0,1376.3800048828,1046.8699951172,53.36249923706,53630
37257,27510,46125,0,-694.82202148438,1545.6199951172,28.00180053711,53630
37258,27510,47294,33,-110.02600097656,2158.9899902344,155.67900085449,53630
37259,27510,47294,33,-269.82800292969,2293.4599609375,77.48509979248,53630
37260,27510,44640,0,1376.3800048828,1046.8699951172,53.36249923706,53630
37261,27510,47294,33,-137.90798950195,2169.5832519531,137.54821777344,53630
37262,27510,45631,0,-180.19999694824,1280.5999755859,45.83420181274,53630
37264,11873,25807,571,3522.3464355469,5015.5263671875,-0.82590198517,50090
37265,11906,26104,571,3451.7785644531,4136.7495117188,15.34485530853,50090
37267,30174,58607,870,-1699.9879150391,1593.1978759766,15.2163848877,53633
37268,30445,58745,870,-1130.3559570312,-213.81076049805,31.36734962463,53633
37269,30174,58113,870,-882.25866699219,140.94792175293,13.21984863281,53633
37270,30174,58113,2444,6670.4184570312,-3281.4184570312,126.71399688721,53633
37271,30174,58113,870,-909.78991699219,115.98090362549,13.21984863281,53633
37272,30445,58745,870,-1342.1997070312,2240.5104980469,23.35171508789,53633
37273,30174,58607,870,-1353.6805419922,2198.9775390625,23.35169410706,53633
37274,30445,58745,870,-1130.3559570312,-213.81076049805,31.36734962463,53633
37275,30445,58745,870,-1172.5191650391,1790.2985839844,18.16119766235,53633
37276,30174,58113,2570,6670.4184570312,-3281.4184570312,126.71399688721,53633
37277,13698,17287,1,2264.7980957031,-3137.8872070312,120.77059173584,47763
37278,31185,63317,870,-1170.4826660156,3160.4816894531,5.36282587051,45410
37279,31185,63317,870,-1156.796875,3208.0607910156,1.02052462101,45410
37280,31185,63317,870,-1292.6423339844,3111.6110839844,0.74812799692,45410
37281,26369,42642,0,-240.44792175293,-4185.8369140625,121.79820251465,53634
37282,49736,131048,1643,-712.859375,783.05902099609,63.0493927002,45412
37284,34955,80161,1116,2857.5051269531,4460.7631835938,175.80964660645,50091
37285,34916,80429,1116,2482.1164550781,5418.3974609375,136.81103515625,50091
37286,9852,18180,530,-1461.7779541016,6344.30078125,37.24042892456,45413
37288,26744,1422,0,-11312.989257812,-182.60118103027,75.23038482666,53637
37299,25600,40834,1,5009.080078125,-2043.7299804688,1148.9799804688,45414
37301,10607,21782,530,2993.9357910156,5473.4965820312,145.11332702637,47765
37302,11919,26117,571,3570.3969726562,6650.4038085938,195.17988586426,45415
37305,13979,34354,1,1922.4704589844,-323.18402099609,118.24859619141,45416
37307,13132,30871,575,570.07604980469,-323.93804931641,110.14112091065,45418
37308,30996,61823,389,-298.88967895508,215.85734558106,-25.51062965393,47767
37309,30996,61823,389,-14.3153553009,-59.72602081299,-21.37150764465,47767
37310,30671,60139,870,-2576.3732910156,792.26910400391,0,45419
37311,10186,19570,530,3041.7978515625,3658.8542480469,143.32286071777,45420
37312,30784,61261,870,1762.1944580078,2330.3247070312,377.42788696289,43069
37313,30784,61261,870,1762.1944580078,2330.3247070312,377.42788696289,43069
37314,30784,61261,870,1762.1944580078,2330.3247070312,377.42788696289,43069
37315,31002,62112,870,649.04339599609,2122.8627929688,369.1018371582,43068
37316,25502,40331,719,4411.6899414062,-2077.8500976562,1210.6999511719,43070
37317,30695,59138,870,-1162.9548339844,1045.7396240234,21.90393829346,50093
37318,26535,43097,0,-13239.799804688,719.97900390625,3.15644001961,53642
37330,30776,60684,870,2558.7465820312,3216.5070800781,430.10488891602,43072
37331,30776,60684,870,2394.8403320312,2992.4653320312,417.3713684082,43072
37332,30776,60684,870,2558.7465820312,3216.5070800781,430.10488891602,43072
37333,59011,164545,2222,1779.9079589844,-2547.5832519531,3392.2004394531,53646
37334,59011,162801,2222,2272.4514160156,-1977.2274169922,3341.8664550781,53646
37335,59011,162801,2301,2200.1320800781,-2544.4826660156,3317.4367675781,53646
37348,29908,56204,870,545.83160400391,-606.11456298828,263.37066650391,45422
37349,30361,58630,870,-1184.3142089844,1781.9410400391,15.28841114044,45423
37350,30175,58630,870,-1708.4079589844,1585.7396240234,15.28841114044,45423
37351,30361,58630,870,-1708.4079589844,1585.7396240234,15.28841114044,45423
37352,30175,58954,870,-1351.3923339844,2212.0886230469,23.35171508789,45423
37353,30175,58630,870,-1184.3142089844,1781.9410400391,15.28841114044,45423
37354,30361,58954,870,-1351.3923339844,2212.0886230469,23.35171508789,45423
37355,13730,34067,1,2282.4074707031,-2529.3151855469,98.32873535156,47771
37356,13730,33726,1,2282.9133300781,-2528.9582519531,98.32869720459,47771
37357,25780,2104,0,-3683.296875,-824.50518798828,1.31686902046,53649
37358,25780,2104,0,-3736.1164550781,-800.16320800781,13.7927312851,53649
37359,29331,53925,861,1497.3090820312,321.13888549805,61.61571121216,50095
37360,29331,54168,1,5351.1865234375,-3485.8403320312,1569.767578125,50095
37361,25452,7854,1,-4354.6538085938,268.76379394531,26.3173828125,50096
37362,25452,7854,1,-4549.4321289062,1769.3350830078,93.16847991943,50096
37365,34364,74808,1330,5637.4897460938,4529.3266601562,118.95420837402,53651
37366,34364,70859,1116,5611.7099609375,4525.859375,120.18068695068,53651
37367,34364,74808,1152,5637.5600585938,4529.658203125,118.94896697998,53651
37368,34364,70859,1116,5537.3671875,5011.8784179688,12.77227592468,53651
37369,34364,74808,1116,5916.009765625,6230.509765625,50.50049972534,53651
37370,34364,74808,1153,5638.3852539062,4528.7099609375,118.94937896729,53651
37371,34364,70859,1116,6810.666015625,5852.390625,259.27456665039,53651
37372,12258,27155,571,3773.1884765625,-783.60766601563,195.89491271973,50097
37373,12041,26653,571,3675.8620605469,2158.7182617188,35.21968841553,50097
37374,37566,89051,1220,-957.21179199219,6309.1528320312,29.77942276001,50098
37375,88,244,1060,4634.7099609375,8888.83203125,91.69583129883,53652
37376,88,244,1060,4590.1884765625,8893.1689453125,88.44216156006,53652
37377,88,244,1060,4614.3134765625,8830.740234375,92.93402862549,53652
37378,88,244,1060,4622.7866210938,8912.9501953125,88.37454986572,53652
37379,88,244,0,-9895,332.42361450195,36.46719741821,53652
37380,88,244,1060,4591.0346679688,8866.697265625,88.20446777344,53652
37381,9571,17443,530,-1965.1274414062,-11820.755859375,59.17091751099,43074
37382,9571,17443,530,-3398.185546875,-12412.122070312,19.03186607361,43074
37383,29528,54603,543,-1344.8576660156,1652.7379150391,68.87638092041,45428
37384,29527,54606,543,-1344.7742919922,1653.0590820312,68.87140655518,45428
37385,28126,51664,1,4882.8291015625,-406.10415649414,350.9758605957,43075
37386,13162,30944,571,6450.9946289062,2048.2622070312,568.03155517578,47772
37387,12308,27499,571,4405.7563476562,-2499.2307128906,252.96034240723,47773
37388,12413,26860,571,3270.8852539062,-2197.2253417969,117.37259674072,47773
37389,12413,27727,571,3253.5451660156,-2337.4916992188,92.06427001953,47773
37390,11202,23906,571,795.20922851563,-4086.3928222656,204.82026672363,43077
37391,12481,24458,571,1634.1059570312,-5380.0434570312,191.0786895752,43077
37395,30618,59695,870,3041.3376464844,1227.5139160156,654.99261474609,43078
37396,40222,98711,1481,1729.0035400391,1290.4271240234,82.89693450928,13070
37397,47322,137631,1642,2407.8176269531,2963.4279785156,18.43459701538,45430
37406,11969,26117,571,3570.3969726562,6650.4038085938,195.17988586426,45433
37407,26071,41636,0,-6554.2846679688,6133.189453125,-670.67504882813,53658
37408,26071,41636,0,-5933.8178710938,6494.9428710938,-835.45147705078,53658
37409,28128,51664,1,4882.8291015625,-406.10415649414,350.9758605957,43080
37410,28810,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37411,28811,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37412,28812,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37413,28808,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37414,28812,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37415,28811,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37416,63447,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37417,28808,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37418,28809,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37419,28813,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37420,28813,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37421,28806,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37422,29082,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37423,63447,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37424,29082,951,0,-9024.4970703125,-74.95486450195,88.91564941406,53659
37425,28809,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37426,28806,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37427,28810,951,0,-8823.3662109375,-149.79341125488,80.65372467041,53659
37430,46929,135441,1642,-1100.6875,817.93402099609,497.07672119141,50100
37431,46929,135441,1642,-1859.3697509766,801.52777099609,53.78539276123,50100
37439,31327,59704,961,-725.65625,1277.7014160156,115.84455108643,47776
37440,25319,39857,1,5190.419921875,-2955.7900390625,1560.8199462891,45434
37444,8472,15418,530,9521.166015625,-6814.8510742188,16.49188423157,45435
37445,9977,18471,530,-721.84747314453,7932.3159179688,58.90448760986,43082
