ID,Colors0_r,Colors0_g,Colors0_b,Colors1_r,Colors1_g,Colors1_b,Colors2_r,Colors2_g,Colors2_b,Alpha1,Alpha2,EdgeColor_r,EdgeColor_g,EdgeColor_b,Field_8_1_0_28440_014,Field_8_1_0_28440_015,Field_10_0_5_47118_016,Field_10_0_5_47118_017
1339,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,3,0.5,0.5
1340,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,3,0.20000000298,0.5
1341,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,1,0.5,0.5
1349,1,0.90196084976,0.40000003576,1,0.6862745285,0.49019610882,1,0.51764708757,0.22352942824,0.69999998808,0.30000001192,1,0.98039221764,0.77254909277,0,3,0,0.10000000149
1350,0,0.05490196496,0.23529413342,0.55294120312,0.30980393291,0.91372555494,0,0.59607845545,0.80392163992,0.5,1.5,0.40000003576,0.05490196496,0.98823535442,2,2,0,0
1351,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,2,3,0.20000000298,0.20000000298
1354,0,0,0,0,0,0,0.40784317255,0.00392156886,0.70588237047,0.69999998808,0.5,0.38431376219,0.04705882818,0.65098041296,0,1,0,0.10000000149
1361,0.14509804547,0,0.250980407,0.67843139172,0.30980393291,0.90196084976,0.92549026012,0.80000007153,1,0.25,2,0.48235297203,0.44313728809,1,10,2,0,0
1370,0.15294118226,0.10588236153,0.29411765933,0.49019610882,0.32156863809,0.77647066116,0.92549026012,0.90980398655,0.97647064924,0.40000000596,1,0.91764712334,0.54901963472,0.96078437567,0,2,0,0
1372,0,0.01176470704,0.22745099664,0.20784315467,0.02352941409,0.77647066116,0.86666673422,0.78823536634,0.99215692282,0.5,1,0.82745105028,0.65882354975,0.78823536634,10,2,0,1
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1378,0.21568629146,0.10588236153,0.53333336115,0.03137255087,0.54509806633,0.93333339691,0.45490199327,0.84313732386,1,0.5,0.69999998808,0.501960814,1,0.92156869173,0,4,0.69999998808,1
1385,0.90588241816,0.64313727617,0.00784313772,0.94901967049,0.85882359743,0.16078431904,1,1,0.89411771297,0.20000000298,0.5,1,0.97254908085,0.71764707565,0,4,1,1
1387,0.31764706969,0.25490197539,0.8156863451,0,0.00784313772,0.05490196496,0,0.58039218187,0.76470595598,0.20000000298,1,0,0.16470588744,0.72156864405,0,2,0,0
1392,0,0.05490196496,0.23529413342,0.20784315467,0,0.6274510026,0,0.59607845545,0.80392163992,0.25,1.5,0.40000003576,0.05490196496,0.98823535442,2,2,0,0
1394,0.93333339691,0.91372555494,0.20392158628,0.88235300779,0.59607845545,0.21176472306,1,0.82745105028,0.47450983524,0.25,1.5,0.98823535442,0.6901960969,0.05490196496,10,2,0,0
1399,0,0.08627451211,0.21960785985,0.99607849121,0.88235300779,1,1,1,1,0.80000001192,0.89999997616,1,1,1,20,2,8,0
1400,0,0.08627451211,0.21960785985,0.99607849121,0.88235300779,1,1,1,1,0.80000001192,0.89999997616,1,1,1,20,2,0,0
1401,0.06666667014,0,0.23529413342,0,0.14117647707,0.83921575546,0.10588236153,0.54509806633,1,0.20000000298,1.20000004768,0.44313728809,0.82745105028,1,10,0,2,0.20000000298
1402,0.27843138576,0.24313727021,0.27450981736,1,0.16470588744,0.53725492954,1,0,0.63529413939,4,0.5,0.99607849121,0.29019609094,0.57647061348,1,2,0,0
1404,0.01568627544,0,0.250980407,0,0.10588236153,0.49803924561,0,0.3725490272,0.78823536634,0.25,1,0.44313728809,0.98823535442,1,10,2,0,0
1409,0,0,0,0.48627454042,0.48627454042,0.48627454042,1,1,1,0,0,0,0,0,1,15,0,0
1411,0.40784317255,0.67450982332,0.80392163992,0.18431372941,0.31764706969,0.71764707565,0.38039219379,0.29411765933,0.76862752438,0.40000000596,1,0,0.03529411927,0.8156863451,0,0,0,0
1412,0.07058823854,0,0.41176474094,0.02745098248,0,0.61568629742,0,0.26666668057,1,0.5,0.89999997616,1,1,1,20,2,0,0
1413,0,0,0,0,0.03921568766,0.57254904509,0,0.47450983524,0.78431379795,0.5,1.20000004768,0,0.05882353336,0.58431375027,0,0,0,0
1415,0.01568627544,0.01176470704,0.18039216101,0.21176472306,0.76470595598,0.36470589042,1,1,1,0.5,0.89999997616,1,1,1,10,2,0,0
1425,0.02745098248,0,0,0.24313727021,0,0,0.3764706254,0.00392156886,0,0.5,0.80000001192,1,0,0.92941182852,1,2,0,0
1428,0.250980407,0,0.24705883861,0.47843140364,0,0.43529415131,0.81960791349,0.01176470704,0.77647066116,0.5,1,1,0,1,0,2,0,0
1457,0.23529413342,0.08627451211,0.67843139172,0.26274511218,0.27450981736,0.80392163992,0.91764712334,0.05490196496,0.84705889225,0.5,1.5,0.86274516582,0.20392158628,0.93333339691,0,0,0,0
1500,0.11764706671,0.06274510175,0.25882354379,0.33725491166,0.12941177189,0.59607845545,0.250980407,0.17647059262,0.44705885649,1,1,0.28627452254,0.03529411927,0.98039221764,0,10,1,1
1506,0.07843137532,0.14509804547,0.45098042488,0,0.01568627544,0.13333334029,0,0.01568627544,0.13333334029,0.20000000298,0.40000000596,0,0.13725490868,0.6901960969,20,3,0,0
1528,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,3,9999999,0
1571,0.29019609094,0.29019609094,0.26666668057,1,0.94509810209,0.42352944613,0.98039221764,0.96862751245,0.87450987101,1,1,0.99215692282,1,0.59215688705,5,4,1,1
37,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
58,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
79,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
81,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
193,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
196,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
222,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
299,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
360,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
364,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
428,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
435,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
438,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
569,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
600,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
611,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
656,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
705,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
715,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
44,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
71,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
75,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
77,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
180,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
198,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
200,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
284,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
285,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
324,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
424,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
432,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
436,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
591,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
610,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
627,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
628,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
632,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
659,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
700,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
712,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
713,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1491,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
69,0.44705885649,0,0.60784316063,0.52941179276,0.77254909277,0.83529418707,1,1,1,0.5,1,1,0.5607843399,0.98431378603,1,3,0,0
509,0,0,0,0.13725490868,0.501960814,0.46666669846,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1226,0,0,0,0.13725490868,0.501960814,0.46666669846,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
757,0,0.21960785985,0.03529411927,0.07058823854,0.76862752438,0.18431372941,1,1,1,0.5,0.89999997616,1,1,1,1,0,0,0
503,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
504,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
532,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
548,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
565,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
595,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
755,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
770,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
781,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1102,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1134,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1170,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1187,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1188,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1189,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1190,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1225,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1373,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1398,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1467,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1469,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
263,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
348,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
386,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
499,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1227,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1329,0,0,0,0.09019608051,0.81176477671,0.52156865597,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
329,0.23137256503,0.10588236153,0.27058824897,0.73333334923,0.33333334327,0.85882359743,1,1,1,0.5,1,1,1,1,1,2,0,0
287,0.27058824897,0.10588236153,0.10588236153,0.85882359743,0.33333334327,0.33333334327,1,1,1,0.5,1,1,1,1,1,2,0,0
484,0.27058824897,0.10588236153,0.10588236153,0.54117649794,0.21176472306,0.20784315467,0.70196080208,0.47843140364,0.47843140364,0.5,0.89999997616,0.92941182852,0.30196079612,0.30196079612,20,2,0,0
78,0,0.08627451211,0.21960785985,0.34509804845,0.47058826685,0.49411767721,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
82,0,0.08627451211,0.21960785985,0.34509804845,0.47058826685,0.49411767721,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
115,0,0.08627451211,0.21960785985,0.34509804845,0.47058826685,0.49411767721,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
118,0,0.08627451211,0.21960785985,0.34509804845,0.47058826685,0.49411767721,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
210,0,0.08627451211,0.21960785985,0.34509804845,0.47058826685,0.49411767721,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
84,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
85,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
86,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
87,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
88,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
89,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
90,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
91,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
92,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
93,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
94,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
95,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
96,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
97,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
98,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
99,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
100,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
101,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
102,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
103,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
104,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
105,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
106,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
107,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
108,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
109,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
110,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
111,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
112,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
251,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
252,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.13333334029,0.10980392992,0.21176472306,0.5,2,0.01960784383,0.08235294372,0.35686275363,0,1,0,0
482,0.07058823854,0,0.29803922772,0,0,0,0,0,0,0.5,1,0.07450980693,0,1,0,1,0,0
146,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
147,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
148,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
149,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
151,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
152,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
153,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
154,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
155,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
156,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
157,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
158,0,0.08627451211,0.21960785985,0.21568629146,0.59607845545,0.54509806633,1,1,1,0.5,0.89999997616,0.24705883861,0.58431375027,0.55686277151,20,3,0,0
170,0,0,0,0.3764706254,0.6235294342,0.6235294342,0.250980407,0.7490196228,0.7490196228,0.34999999404,1,0,0,0,0,0,0,0
217,0.18039216101,0.01568627544,0.01176470704,0.87450987101,0.25882354379,0.08235294372,0.81176477671,0.81176477671,0.81176477671,0.5,0.89999997616,1,0.22745099664,0,20,2,0,0
218,0.18039216101,0.01568627544,0.01176470704,0.87450987101,0.25882354379,0.08235294372,0.81176477671,0.81176477671,0.81176477671,0.5,0.89999997616,1,0.22745099664,0,20,2,0,0
236,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
237,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
238,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
239,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
814,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
1080,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
1253,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,1,0,0
208,0,0,0,0.05098039657,0.04313725606,0.16862745583,0.09803922474,0.07450980693,0.17647059262,0.5,2,0.01960784383,0.08235294372,0.35686275363,20,1,0,0
791,0.07450980693,0.07450980693,0.11372549832,0.93333339691,0.75686281919,0.51372551918,0.93333339691,0.75686281919,0.51372551918,0.5,0.89999997616,1,1,1,20,2,0,0
390,0.15686275065,0.19607844949,0.26274511218,0.38039219379,0.65098041296,0.70588237047,0.72549021244,0.85882359743,0.88627457619,0.5,1,1,1,1,1,2,0,0
409,0.15686275065,0.19607844949,0.26274511218,0.38039219379,0.65098041296,0.70588237047,0.72549021244,0.85882359743,0.88627457619,0.5,1,1,1,1,1,2,0,0
257,0,1,1,0.501960814,1,1,1,1,1,0.25,0.69999998808,1,1,1,6,2,0,0
339,0,1,1,0.501960814,1,1,1,1,1,0.25,0.69999998808,1,1,1,6,2,0,0
466,0,0,0,0.6235294342,0.6235294342,0.6235294342,0.7490196228,0.7490196228,0.7490196228,0.5,1,0,0,0,0,0,0,0
486,0,0,0,0.6235294342,0.6235294342,0.6235294342,0.7490196228,0.7490196228,0.7490196228,0.5,1,0,0,0,0,0,0,0
296,0.10588236153,0.16470588744,0.27058824897,0,0.71764707565,1,0.76078438759,0.96862751245,0.96862751245,0.89999997616,1,1,1,1,1,2,0,0
