Name_lang,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2,Rot_3,ID,OwnerID,DisplayID,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue_0,PropValue_1,PropValue_2,PropValue_3,PropValue_4,PropValue_5,PropValue_6,PropValue_7
"11.0 Z1 - Theater - Established  Props",2356.5087890625,-3200.6789550781,142.79838562012,0,0,0.99619472027,0.08715568483,443075,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2356.5383300781,-3123.0642089844,143.85945129395,0,0,0.98245036602,-0.18652409315,443076,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2183.9877929688,-3149.5712890625,136.45115661621,0.04237264022,0.00533231487,0.9990876317,2.501976e-05,443077,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.6909179688,-3205.6752929688,154.71792602539,0,0,1,0,443078,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.5607910156,-3141.5988769531,170.06356811523,0,0,0.99884837866,0.0479779318,443079,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2147.8820800781,-3227.5729980469,137.10517883301,0,0,0.39474359155,0.9187912941,443080,2552,9355,0.66000002623,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2155.0695800781,-3226.1181640625,137.10517883301,0,0,0.66588187218,0.74605721235,443081,2552,9355,0.66000002623,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2364.3627929688,-3182.6440429688,143.45544433594,0,0,-0.51877343655,0.8549118042,443082,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2364.4721679688,-3191.8994140625,143.43957519531,0,0,-0.76040589809,0.64944809675,443083,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2115.7360839844,-3128.3872070312,140.3888092041,0,0,0.16504763067,0.98628556728,443084,2552,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2333.1613769531,-3196.1545410156,134.64472961426,0,0,0.89100652933,-0.45399039984,443085,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2159.2395019531,-3166.9792480469,137.06312561035,0,0,1,0,443086,2552,90126,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2378.6059570312,-3257.8767089844,167.86543273926,0,0,1,0,443087,2552,89340,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2390.9914550781,-3151.2136230469,169.90135192871,0,0,0.97534233332,0.22069744766,443088,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2377.5485839844,-3233.0852050781,169.0240020752,0,0,-0.6755900383,0.73727750778,443089,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2391.4079589844,-3137.5383300781,169.93986511231,0,0,0.92554044724,-0.37864869833,443090,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2364.5051269531,-3077.6042480469,169.04182434082,0,0,0.99026805162,-0.13917319477,443091,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2391.0556640625,-3171.5798339844,169.83830261231,0,0,-0.5,0.86602538824,443092,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2364.7170410156,-3245.8420410156,169.0240020752,0,0,0.94832360744,-0.31730464101,443093,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2391.1301269531,-3185.1752929688,169.78694152832,0,0,0.97814762592,0.2079115212,443094,2552,90693,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2376.9670410156,-3090.5244140625,169.04182434082,0,0,0.98162716627,-0.19080914557,443095,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2381.7534179688,-3216.4357910156,152.43994140625,0,0,-0.85263979435,0.52249896526,443096,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.0207519531,-3175.65625,170.08158874512,0,0,0.94408899546,-0.32969072461,443097,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.9479980469,-3142.9877929688,169.97784423828,0,0,0.67236697674,0.74021804333,443098,2552,90694,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.1267089844,-3145.8610839844,169.99897766113,0,0,0.92554050684,0.37864863873,443099,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2363.3264160156,-3095.890625,169.28359985352,-0.078194879,0.65044695139,-0.04885529354,0.75393474102,443100,2552,89167,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2386.859375,-3204.7673339844,152.53941345215,0,0,-0.81157380342,0.58424991369,443101,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2362.5695800781,-3227.9877929688,169.20288085938,0,0,0.9772310853,-0.21217793226,443102,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2363.453125,-3226.828125,169.2028503418,0,0,-0.64612358809,0.76323282719,443103,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.2238769531,-3181.9931640625,170.08135986328,0,0,0.402746737,0.91531145573,443104,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2360.0190429688,-3091.2587890625,169.19769287109,0,0,1,0,443105,2552,89167,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2360.6440429688,-3091.9479980469,169.17454528809,0,0,0.98245042562,0.18652398884,443106,2552,89167,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.7119140625,-3144.09375,169.99903869629,0,0,0.92718374729,-0.37460669875,443107,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2378.3039550781,-3064.2014160156,169.1653137207,0,0,0.72236394882,0.69151306152,443108,2552,90133,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2361.1025390625,-3093.5798339844,169.18020629883,0,0,1,0,443109,2552,89262,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2336.2431640625,-3187.234375,134.64472961426,0,0,-0.67236685753,0.74021816254,443110,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2362.5173339844,-3226.8576660156,169.18257141113,0,0,-0.42656856775,0.90445524454,443111,2552,90126,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.2275390625,-3180.9167480469,170.07766723633,0,0,0.76323270798,0.64612364769,443112,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.2136230469,-3143,169.99903869629,0,0,-0.83628600836,0.54829329252,443113,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.75,-3145.984375,169.99905395508,0,0,0.99539619684,0.09584575891,443114,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2389.1511230469,-3248.5520019531,169.14596557617,0,0,0.98555606604,0.16934944689,443115,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2360.7482910156,-3228.9982910156,169.2028503418,0,0,0.94117611647,0.33791652322,443116,2552,89262,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2398.1423339844,-3159.9721679688,169.99247741699,0,0,1,0,443117,2552,90133,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2145.8142089844,-3228.7673339844,145.64241027832,0.03195578977,0.02404108271,0.99920010567,0,443118,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2133.2102050781,-3165.2395019531,141.06739807129,0,0,0.98404067755,0.1779435724,443119,2552,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2120.4670410156,-3119.171875,139.86798095703,0,0,0.88701075315,-0.46174868941,443120,2552,88503,0.58999997377,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2118.4931640625,-3116.1389160156,140.40449523926,0,0,0.94693017006,0.32143935561,443121,2552,88635,0.68000006676,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2197.2727050781,-3205.3610839844,135.46047973633,0.04552205279,-0.01350227743,0.99211192131,-0.11601430178,443122,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2251.1735839844,-3323.4409179688,143.37515258789,0.06125856191,0.18354216218,0.72772890329,0.65800464153,443123,2552,88499,0.56000000238,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2136.5971679688,-3114.3176269531,140.39251708984,0,0,0.98965138197,-0.14349268377,443124,2552,88635,0.50999999046,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2201.484375,-3276.6267089844,140.54702758789,0.04476578906,0.03984589875,0.9982008338,-0.00184539368,443125,2552,90690,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2360.3352050781,-3230.4914550781,169.20294189453,0,0,0.73135364056,0.68199837208,443126,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2125.1926269531,-3174.3403320312,141.06739807129,0,0,0.84572792053,0.53361445665,443127,2552,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2386.0659179688,-3067.6528320312,169.13427734375,0,0,0.2503798604,0.96814769506,443128,2552,90126,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2353.4375,-3198.7707519531,146.09669494629,0.02989221923,-0.00248719286,-0.8086528182,0.58752089739,443129,2552,90696,0.67000001669,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2386.2829589844,-3254.2534179688,169.09187316895,0,0,1,0,443130,2552,89262,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2358.7639160156,-3231.4826660156,169.20291137695,0,0,0.97029572725,0.2419219017,443131,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2134.0520019531,-3119.1752929688,141.33166503906,0,0,0.99539619684,0.09584575891,443132,2552,90697,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2126.6337890625,-3110.6806640625,140.35266113281,0,0,-0.6755900383,0.73727750778,443133,2552,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2159.8872070312,-3183.3610839844,137.08619689941,0,0,0.98245042562,0.18652398884,443134,2552,90683,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2151.2639160156,-3053.7465820312,145.92181396484,0.12296546251,0.14939832687,0.44358581305,0.8750950098,443135,2552,88499,0.56000000238,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.6823730469,-3142.84375,170.00177001953,0,0,0.97134208679,-0.23768588901,443136,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.3994140625,-3142.9738769531,170.00175476074,0,0,0.99839162827,0.05669302121,443137,2552,88558,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.75,-3146.3837890625,169.98701477051,0,0,-0.22920040786,0.97337925434,443138,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.3056640625,-3144.4982910156,169.99998474121,0,0,0.62592303753,0.77988481522,443139,2552,88558,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.9462890625,-3142.7829589844,170.0018157959,0,0,0.94832360744,-0.31730464101,443140,2552,88557,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.1596679688,-3142.8298339844,169.99348449707,0,0,0.97337925434,0.22920034826,443141,2552,88558,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.6511230469,-3144.4392089844,170.00480651856,0,0,-0.52249783278,0.85264062881,443142,2552,88558,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.328125,-3144.9514160156,170.00926208496,0,0,0.84804797173,0.52991944551,443143,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.5363769531,-3146.2690429688,169.99401855469,0,0,0,1,443144,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2416.25,-3143.7292480469,168.93922424316,0,0,0.92718374729,0.37460687757,443145,2552,86919,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.1076660156,-3146.3542480469,170.00283813477,0.00164929987,-0.01992993429,0.39853191376,0.91693639755,443146,2552,88558,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.6440429688,-3144.9982910156,170.00486755371,0,0,-0.80125337839,0.59832513332,443147,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.5261230469,-3144.4028320312,169.96818542481,0,0,0.53729951382,0.84339147806,443148,2552,88569,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.2622070312,-3140.2534179688,170.06782531738,0,0,0.94693017006,0.32143935561,443149,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.65625,-3144.8872070312,169.99824523926,0,0,-0.66913002729,0.74314528704,443150,2552,88557,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.2707519531,-3144.8039550781,170.0054473877,0,0,0.65605908632,0.7547095418,443151,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.3698730469,-3144.171875,169.939453125,0,0,0.7771461606,0.62932014465,443153,2552,86025,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.1823730469,-3144.7326660156,169.96818542481,0,0,0.94832372665,0.3173045814,443154,2552,88569,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2413.6181640625,-3145.0832519531,170.00088500977,0,0,0.88294744492,-0.46947178245,443155,2552,88560,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2414.2292480469,-3146.3212890625,169.99409484863,0,0,0.18652404845,0.98245036602,443156,2552,88557,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2153.9462890625,-3043.7985839844,145.55931091309,0,0,1,0,443157,2552,90698,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.3923339844,-3145.0383300781,170.00254821777,0,0,0.93969261646,0.342020154,443158,2552,88557,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2143.0676269531,-3121.0278320312,140.26005554199,0,0,0.98480772972,-0.17364807427,443159,2552,90695,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2128.2587890625,-3116.5017089844,140.11094665527,0,0,0.99306845665,-0.11753749102,443160,2552,88340,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2130.2309570312,-3115.1979980469,140.39251708984,0,0,0.97437012196,0.22495101392,443161,2552,90700,0.37000006437,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2136.1232910156,-3116.921875,140.39250183106,0,0,-0.78801065683,0.61566150188,443162,2552,88340,0.78999996185,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2130.9514160156,-3116.2238769531,139.94833374023,0.02046788856,-0.08622097969,0.61471140385,0.78375816345,443163,2552,90701,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.3889160156,-3064.8508300781,169.17913818359,0,0,0.33380696177,0.94264143705,443164,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.0244140625,-3063.9323730469,169.17918395996,0,0,0.45009851456,0.89297890663,443165,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2390.0502929688,-3077.1789550781,169.09823608398,0,0,0.99619483948,0.08715437353,443166,2552,88544,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.8508300781,-3160.3525390625,169.95695495606,0,0,0.9986294508,-0.05233749375,443167,2552,88544,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2389.2778320312,-3077.6076660156,169.13954162598,0,0,0.98555606604,0.16934944689,443168,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2390.0539550781,-3074.6545410156,169.10577392578,0,0,0.9986294508,-0.05233749375,443169,2552,88544,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2385.3125,-3068.2639160156,169.12455749512,0,0,0.46561437845,0.8849876523,443170,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.8332519531,-3065.6301269531,169.1678314209,0,0,0.6626200676,0.74895560741,443171,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2360.6110839844,-3091.9792480469,169.37564086914,0,0,0.98628562689,0.16504757106,443172,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2386.9201660156,-3069.6596679688,169.13874816895,0,0,0.99619472027,0.08715568483,443173,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2393.7258300781,-3162.0920410156,170.15412902832,0,0,1,0,443174,2552,90702,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2393.7917480469,-3160.2292480469,170.08439636231,-0.03428423405,0.01638461649,0.99927467108,0.00249465508,443175,2552,90693,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2363.5695800781,-3094.7360839844,169.19967651367,0,0,0.49621653557,0.86819881201,443176,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.8454589844,-3162.8767089844,169.94941711426,0,0,0.99619483948,0.08715437353,443177,2552,88544,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.0747070312,-3163.3056640625,169.99072265625,0,0,0.98555606604,0.16934944689,443178,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.1909179688,-3065.4653320312,169.17921447754,0,0,0.98480772972,0.17364822328,443179,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2387.859375,-3069.4931640625,169.09371948242,0,0,0.97236996889,0.23344527185,443180,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2378.5087890625,-3065.2221679688,169.16857910156,0,0,0.90814304352,-0.41865986586,443181,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2390.1164550781,-3075.9167480469,169.10577392578,0,0,0.99984771013,0.01744916663,443182,2552,88544,1.12000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2415.9133300781,-3161.6145019531,169.95695495606,0,0,0.99984771013,0.01744916663,443183,2552,88544,1.12000000477,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.1164550781,-3065.0903320312,169.17916870117,0,0,0.99619472027,-0.08715577424,443184,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2360.0227050781,-3091.2761230469,169.39747619629,0,0,-0.82658952475,0.56280511618,443185,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2379.8369140625,-3064.4809570312,169.15924072266,0,0,0.87461972237,0.48480957747,443186,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2364.8940429688,-3133.4252929688,143.40937805176,0,0,-0.82903748751,0.55919289589,443187,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2336.1127929688,-3134.8940429688,134.58909606934,0,0,-0.59130972624,0.80644458532,443188,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2365.1284179688,-3139.4948730469,143.40937805176,0,0,-0.70710659027,0.70710688829,443189,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2349.4392089844,-3219.0539550781,143.43957519531,0,0,0.95105654001,-0.30901691318,443190,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2333.0988769531,-3127.9619140625,134.58909606934,0,0,-0.3502073884,0.93667221069,443191,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2355.4931640625,-3213.5244140625,143.43957519531,0,0,0.45009830594,0.89297902584,443192,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2155.3471679688,-3055.1301269531,145.56066894531,0,0,0.98245042562,0.18652398884,443193,2552,90698,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2155.3627929688,-3052.28125,145.56622314453,0,0,-0.80644440651,0.59130984545,443194,2552,88027,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2150.8820800781,-3055.75,146.65498352051,-0.25834462047,0.09943059832,-0.75946724415,0.58871132135,443195,2552,90704,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2154.1875,-3051.5539550781,147.27717590332,-0.16142147779,0.45968851447,0.38056093454,0.7860044241,443196,2552,90705,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2384.9809570312,-3254.9653320312,169.09197998047,0,0,0.96478736401,0.26303121448,443197,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2387.6579589844,-3253.9982910156,169.0919342041,0,0,0.98404067755,0.1779435724,443198,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2159.0642089844,-3168.1145019531,137.06315612793,0,0,0.96814763546,-0.25038003922,443199,2552,88028,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2160.4982910156,-3166.2985839844,137.06317138672,0,0,0.9304176569,0.36650109291,443200,2552,88028,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2152.9931640625,-3052.9860839844,145.904296875,0.08891623467,0.00254386291,0.95085769892,0.29657554626,443201,2552,90704,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2351.8645019531,-3125.15625,146.19612121582,-0.01178135909,-0.01691556536,0.83373630047,0.55177789927,443202,2552,90706,0.65999996662,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2350.7414550781,-3104.6320800781,143.43957519531,0,0,-0.555570364,0.83146953583,443203,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2355.1633300781,-3108.796875,143.43957519531,0,0,-0.3867110312,0.9222009778,443204,2552,90691,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2123.0295410156,-3162.34375,141.57638549805,-0.02837833762,0.02537603118,0.89383512735,0.4467766881,443205,2552,88482,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2378.3403320312,-3258.7829589844,169.15141296387,0,0,0.80385690928,0.5948227644,443206,2552,90126,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2122.0400390625,-3169.7622070312,141.57638549805,-0.0265074037,0.02732456848,0.92326742411,0.38226699829,443207,2552,88486,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2377.171875,-3258.5139160156,169.17358398438,0,0,0.88701087236,0.4617485702,443208,2552,88028,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2380.203125,-3257.8559570312,169.17366027832,0,0,0.84339153767,0.53729951382,443209,2552,90689,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Overgrowth  Props",2143.0190429688,-3121.0434570312,140.3888092041,0,0,0.9876883626,-0.15643432736,443210,2552,90692,1,5,0,22408,0,0,0,0,0,0,0,0,0,0
"11.0 Z1 - Theater - Established  Props",2398.9826660156,-3161.625,169.99244689941,0,0,0.89879393578,-0.4383713603,443211,2552,89167,1,5,0,22523,0,0,0,0,0,0,0,0,0,0
