ID,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2,MapID
347886,2987.1789550781,2282.2622070312,3319.8293457031,0,0,0,2509
347887,2987.1789550781,2282.2622070312,3210.5324707031,0,0,0,2509
347888,3036.6901855469,2255.5417480469,3206.2043457031,0,0,0,2509
347889,3036.6901855469,2262.3645019531,3322.2980957031,0,0,0,2509
347890,2987.1789550781,2216.6823730469,3319.8293457031,0,0,0,2509
347891,2987.1789550781,2216.6823730469,3210.5324707031,0,0,0,2509
347892,3036.6901855469,2262.3645019531,3206.2043457031,0,0,0,2509
347893,2975.6120605469,2140.1945800781,3322.2980957031,0,0,0,2509
347894,2988.4575195312,2220.7690429688,3319.8293457031,0,0,0,2509
347895,2988.4575195312,2220.7690429688,3210.5324707031,0,0,0,2509
347896,2975.6120605469,2140.1945800781,3206.2043457031,0,0,0,2509
347897,2905.6650390625,2112.6823730469,3320.7963867188,0,0,0,2509
347898,2900.4626464844,2057.0400390625,3318.3276367188,0,0,0,2509
347899,2900.4626464844,2057.0400390625,3209.0307617188,0,0,0,2509
347900,2905.6650390625,2112.6823730469,3204.7026367188,0,0,0,2509
347901,2858.4765625,2096.8645019531,3320.7963867188,0,0,0,2509
347902,2907.421875,2057.0400390625,3318.3276367188,0,0,0,2509
347903,2907.421875,2057.0400390625,3209.0307617188,0,0,0,2509
347904,2858.4765625,2096.8645019531,3204.7026367188,0,0,0,2509
347905,2861.28125,2096.0764160156,3320.7963867188,0,0,0,2509
347906,2772.5869140625,2072.4931640625,3318.3276367188,0,0,0,2509
347907,2772.5869140625,2072.4931640625,3209.0307617188,0,0,0,2509
347908,2861.28125,2096.0764160156,3204.7026367188,0,0,0,2509
347913,2663.8020019531,2138.1076660156,3324.5422363281,0,0,0,2509
347914,2722.2204589844,2147.40625,3322.0759277344,0,0,0,2509
347915,2722.2204589844,2147.40625,3212.7766113281,0,0,0,2509
347916,2663.8020019531,2138.1076660156,3208.4484863281,0,0,0,2509
347917,2670.5556640625,2132.5988769531,3324.5422363281,0,0,0,2509
347918,2691.8776855469,2178.2153320312,3322.0759277344,0,0,0,2509
347919,2691.8776855469,2178.2153320312,3212.7766113281,0,0,0,2509
347920,2670.5556640625,2132.5988769531,3208.4484863281,0,0,0,2509
347921,2662.8056640625,2226.8420410156,3324.5422363281,0,0,0,2509
347922,2691.8776855469,2174.3977050781,3322.0759277344,0,0,0,2509
347923,2691.8776855469,2174.3977050781,3212.7766113281,0,0,0,2509
347924,2662.8056640625,2226.8420410156,3208.4484863281,0,0,0,2509
347925,2663.9201660156,2215.2082519531,3291.228515625,0,0,0,2509
347926,2660.5808105469,2290.4931640625,3292.8005371094,0,0,0,2509
347927,2660.5808105469,2290.4931640625,3212.7766113281,0,0,0,2509
347928,2663.9201660156,2215.2082519531,3208.4484863281,0,0,0,2509
347929,2721.03125,2366.1806640625,3317.876953125,0,0,0,2509
347930,2668.2570800781,2373.6806640625,3315.412109375,0,0,0,2509
347931,2668.2570800781,2373.6806640625,3206.111328125,0,0,0,2509
347932,2721.03125,2366.1806640625,3201.783203125,0,0,0,2509
347933,2684.6198730469,2327.5659179688,3317.876953125,0,0,0,2509
347934,2670.9870605469,2380.3471679688,3315.412109375,0,0,0,2509
347935,2670.9870605469,2380.3471679688,3206.111328125,0,0,0,2509
347936,2684.6198730469,2327.5659179688,3201.783203125,0,0,0,2509
347937,2686.3403320312,2337.125,3317.876953125,0,0,0,2509
347938,2658.2275390625,2280.3125,3315.412109375,0,0,0,2509
347939,2658.2275390625,2280.3125,3206.111328125,0,0,0,2509
347940,2686.3403320312,2337.125,3201.783203125,0,0,0,2509
423794,2746.3872070312,2161.84375,2247.7265625,0,0,0,2549
423795,-6621.5625,2263.3020019531,2247.7265625,0,0,0,2549
423796,-6552.673828125,9864.8017578125,2247.7265625,0,0,0,2549
423797,2876.7900390625,9814.4501953125,2291.3156738281,0,0,0,2549
423991,-1234.5,8389.33203125,2287.5900878906,0,0,0,2549
423992,-1183.8853759766,5337.6508789062,2287.5895996094,0,0,0,2549
423993,-3817.1701660156,5373.125,2236.8876953125,0,0,0,2549
423994,-3844.7153320312,8403.716796875,2236.8874511719,0,0,0,2549
423996,-1276.9254150391,5602.3149414062,2270.4399414062,0,0,0,2549
423997,-1303.9149169922,7951.0825195312,2270.4399414062,0,0,0,2549
423998,-3086.8488769531,7996.9799804688,2270.4399414062,0,0,0,2549
423999,-3111.7204589844,5618.7543945312,2283.8852539062,0,0,36.3369140625,2549
424000,-3218.3229980469,5674.9755859375,2031.1785888672,0,0,0,2549
424001,-1159.3194580078,5659.3037109375,2031.1785888672,0,0,0,2549
424002,-1171.1632080078,5669.5971679688,3291.3728027344,0,0,0,2549
424003,-3220.6945800781,5663.9755859375,3291.3728027344,0,0,0,2549
516976,8408.091796875,-4462.2724609375,-88.7445602417,0,0,0,0
516977,8398.396484375,-4404.6943359375,-88.7445602417,0,0,0,0
516978,8396.98828125,-4404.3647460938,155.47383117676,0,0,0,0
516979,8407.6201171875,-4460.2431640625,155.47383117676,0,0,0,0
516988,8248.1669921875,-4505.5297851562,8.69313144684,0,0,0,0
516989,8283.060546875,-4563.9897460938,18.66655921936,0,0,0,0
516990,8286.6337890625,-4566.7133789062,66.0874710083,0,0,0,0
516991,8248.70703125,-4506.46875,57.54047393799,0,0,0,0
516996,8146.314453125,-4535.9047851562,-88.7445602417,0,0,0,0
516997,8089.1079101562,-4547.6196289062,-88.7445602417,0,0,0,0
516998,8088.8266601562,-4549.0400390625,155.47383117676,0,0,0,0
516999,8144.298828125,-4536.453125,155.47383117676,0,0,0,0
517000,8117.0400390625,-4570.0380859375,-88.7445602417,0,0,0,0
517001,8103.9272460938,-4513.142578125,-88.7445602417,0,0,0,0
517002,8102.5034179688,-4512.892578125,155.47383117676,0,0,0,0
517003,8116.4497070312,-4568.0380859375,155.47383117676,0,0,0,0
517004,8117.0400390625,-4728.828125,-88.7445602417,0,0,0,0
517005,8103.9272460938,-4671.9321289062,-88.7445602417,0,0,0,0
517006,8102.5034179688,-4671.6821289062,155.47383117676,0,0,0,0
517007,8116.4497070312,-4726.828125,155.47383117676,0,0,0,0
517008,8081.9165039062,-4708.0834960938,-88.7445602417,0,0,0,0
517009,8138.2172851562,-4692.6079101562,-88.7445602417,0,0,0,0
517010,8138.4047851562,-4691.1752929688,155.47383117676,0,0,0,0
517011,8083.892578125,-4707.408203125,155.47383117676,0,0,0,0
517016,8171.7055664062,-4785.705078125,-88.7445602417,0,0,0,0
517017,8168.1328125,-4727.4096679688,-88.7445602417,0,0,0,0
517018,8166.767578125,-4726.9409179688,155.47383117676,0,0,0,0
517019,8171.4506835938,-4783.6284179688,155.47383117676,0,0,0,0
517060,8561.2939453125,-4420.2221679688,-10.48932266235,0,0,0,0
517061,8531.01953125,-4464.236328125,-15.75627326965,0,0,0,0
517062,8522.556640625,-4468.8505859375,44.93674850464,0,0,0,0
517063,8562.3095703125,-4419.0903320312,44.53757858276,0,0,0,0
517084,8889.818359375,-4494.7866210938,-14.12270069122,0,0,0,0
517085,8832.6142578125,-4506.501953125,-14.12270069122,0,0,0,0
517086,8832.3330078125,-4507.921875,230.09573364258,0,0,0,0
517087,8887.802734375,-4495.3349609375,230.09573364258,0,0,0,0
517088,8864.9658203125,-4526.3818359375,-14.1226940155,0,0,0,0
517089,8857.2275390625,-4468.5034179688,-14.1226940155,0,0,0,0
517090,8855.828125,-4468.125,230.09573364258,0,0,0,0
517091,8864.5634765625,-4524.3334960938,230.09573364258,0,0,0,0
517112,8648.0673828125,-4241.6181640625,-48.36907196045,0,0,0,0
517113,8590.8642578125,-4253.3334960938,-48.36907196045,0,0,0,0
517114,8590.5830078125,-4254.7534179688,195.84934997559,0,0,0,0
517115,8646.0517578125,-4242.1665039062,195.84934997559,0,0,0,0
517116,8623.2939453125,-4287.75,-48.36907196045,0,0,0,0
517117,8615.4072265625,-4229.8959960938,-48.36907196045,0,0,0,0
517118,8614.0068359375,-4229.5209960938,195.84934997559,0,0,0,0
517119,8622.884765625,-4285.6943359375,195.84934997559,0,0,0,0
517240,8124.015625,-4327.3110351562,-75.23655700684,0,0,0,0
517241,8065.8505859375,-4322.1875,-75.23655700684,0,0,0,0
517242,8065.173828125,-4323.4653320312,168.98188781738,0,0,0,0
517243,8121.9282226562,-4327.2622070312,168.98188781738,0,0,0,0
517244,8094.3056640625,-4354.9150390625,-75.23655700684,0,0,0,0
517245,8094.9018554688,-4296.5224609375,-75.23655700684,0,0,0,0
517246,8093.572265625,-4295.9516601562,168.98188781738,0,0,0,0
517247,8094.1928710938,-4352.830078125,168.98188781738,0,0,0,0
517264,8274.857421875,-4664.2778320312,23.74172973633,0,0,0,0
517265,8307.9599609375,-4693.8784179688,23.74172973633,0,0,0,0
517266,8309.986328125,-4697.0278320312,71.16264343262,0,0,0,0
517267,8274.5751953125,-4665.3696289062,71.16264343262,0,0,0,0
517373,8907.1416015625,-4918.3579101562,17.11935043335,0,0,0,0
517374,8833.998046875,-4916,13.43319892883,0,0,0,0
517375,8837.4072265625,-4917.5869140625,109.60195159912,0,0,0,0
517376,8904.2587890625,-4918.625,95.75078582764,0,0,0,0
517377,8907.8974609375,-4930.5297851562,23.39379310608,0,0,0,0
517378,8909.0615234375,-4770.1303710938,19.70765113831,0,0,0,0
517379,8907.5244140625,-4773.5712890625,98.55478668213,0,0,0,0
517380,8907.5771484375,-4927.6474609375,95.75078582764,0,0,0,0
517381,8827.96875,-4762.6440429688,23.39379310608,0,0,0,0
517382,8988.3701171875,-4762.1997070312,19.70765113831,0,0,0,0
517383,8984.91015625,-4760.6997070312,98.55478668213,0,0,0,0
517384,8830.8515625,-4762.2900390625,95.75078582764,0,0,0,0
517393,8963.5458984375,-4913.4877929688,63.68270492554,0,0,0,0
517394,8964.9619140625,-4846.8002929688,66.18120574951,0,0,0,0
517395,8963.4052734375,-4850.2275390625,108.65117645264,0,0,0,0
517396,8963.2587890625,-4910.5883789062,105.84716033936,0,0,0,0
517397,8935.2021484375,-4836.7778320312,121.14766693115,0,0,0,0
517398,8936.6240234375,-4798.015625,123.64621734619,0,0,0,0
517399,8935.0615234375,-4811.109375,181.59313964844,0,0,0,0
517400,8934.9208984375,-4823.921875,181.36946105957,0,0,0,0
517401,8920.1767578125,-4816.5087890625,121.14766693115,0,0,0,0
517402,8958.8671875,-4819.3227539062,123.64621734619,0,0,0,0
517403,8945.830078125,-4817.2934570312,181.59313964844,0,0,0,0
517404,8933.033203125,-4816.6928710938,181.36946105957,0,0,0,0
517405,8953.703125,-4804.3525390625,121.14766693115,0,0,0,0
517406,8924.568359375,-4829.9672851562,123.64621734619,0,0,0,0
517407,8935.1591796875,-4822.095703125,181.59313964844,0,0,0,0
517408,8944.55078125,-4813.3940429688,181.36946105957,0,0,0,0
517425,9044.3583984375,-4916.4584960938,7.35545539856,0,0,0,0
517426,9045.234375,-4851.533203125,9.85399055481,0,0,0,0
517427,9044.625,-4859.9721679688,184.22407531738,0,0,0,0
517428,9044.5146484375,-4914.4897460938,184.00044250488,0,0,0,0
517429,9013.65234375,-4886.6875,7.35545539856,0,0,0,0
517430,9069.384765625,-4884.6127929688,9.85399055481,0,0,0,0
517431,9060.931640625,-4884.3872070312,184.22407531738,0,0,0,0
517432,9015.6337890625,-4886.7641601562,184.00044250488,0,0,0,0
526030,8358.3876953125,-4424.1630859375,-88.7445602417,0,0,0,0
526031,8441.25390625,-4404.6943359375,-88.7445602417,0,0,0,0
526032,8425.6064453125,-4429.265625,155.47383117676,0,0,0,0
526033,8378.921875,-4440.8266601562,155.47383117676,0,0,0,0
526606,8701.59765625,-4725.7065429688,-11.14209270477,0,0,0,0
526607,8696.62890625,-4733.392578125,-8.69496631622,0,0,0,0
526608,8700.3310546875,-4737.0659179688,68.81993865967,0,0,0,0
526609,8703.73828125,-4719.0922851562,69.52799224854,0,0,0,0
526610,8748.390625,-4543.3349609375,-11.14210033417,0,0,0,0
526611,8766.796875,-4544.1147460938,-8.69495296478,0,0,0,0
526612,8766.4794921875,-4542.5224609375,68.81993865967,0,0,0,0
526613,8755.5908203125,-4542.501953125,69.52799224854,0,0,0,0
526614,8374.8095703125,-4194.8422851562,4.86477327347,0,0,0,0
526615,8393.689453125,-4176.9985351562,5.43103694916,0,0,0,0
526616,8390.1796875,-4177.6352539062,42.25099945068,0,0,0,0
526617,8379.923828125,-4189.5454101562,39.20608901978,0,0,0,0
526618,8383.2470703125,-4470.5053710938,4.86477327347,0,0,0,0
526619,8404.5380859375,-4440.6059570312,18.81499671936,0,0,0,0
526620,8406.0595703125,-4445.3090820312,42.25099945068,0,0,0,0
526621,8388.3583984375,-4465.2099609375,39.20608901978,0,0,0,0
526622,8330.140625,-4738.330078125,-17.28647232056,0,0,0,0
526623,8305.65625,-4712.140625,-11.12864494324,0,0,0,0
526624,8311.5693359375,-4719.4619140625,69.48867797852,0,0,0,0
526625,8332.1279296875,-4736.859375,68.9938583374,0,0,0,0
189770,5806.25,636.30999755859,397.39999389648,0,0,0,571
189836,2116.8200683594,5332.8100585938,44.9700012207,0,0,0,571
189835,2116.8200683594,5332.8100585938,-50,0,0,0,571
190036,3733,0,-2000,0,0,0,1676
190037,3733,0,6500,0,0,0,1676
190615,2325.2900390625,5313.2900390625,50.63000106812,0,0,0,571
190618,2325.2900390625,5313.2900390625,-72.19000244141,0,0,0,571
190647,2189.1000976562,5348.6298828125,44.74000167847,0,0,0,571
190648,2200.3400878906,5343.4301757812,44.74000167847,0,0,0,571
190649,2200.3400878906,5343.4301757812,-67.63999938965,0,0,0,571
190650,2189.1000976562,5348.6298828125,-67.63999938965,0,0,0,571
190627,2076.0500488281,5340.0200195312,32.36000061035,0,0,0,571
190630,2076.0500488281,5340.0200195312,-67.63999938965,0,0,0,571
190639,2077.0900878906,5252.009765625,51.33000183105,0,0,0,571
190642,2077.0900878906,5252.009765625,-67.63999938965,0,0,0,571
190691,4057.419921875,-3866.9499511719,283.60000610352,0,0,0,571
190694,4057.419921875,-3866.9499511719,123.87999725342,0,0,0,571
190699,4108.3901367188,-3773.7199707031,310.55999755859,0,0,0,571
190702,4108.3901367188,-3773.7199707031,123.87999725342,0,0,0,571
190707,4032.6398925781,-3689.2399902344,283.54998779297,0,0,0,571
190710,4032.6398925781,-3689.2399902344,123.87999725342,0,0,0,571
190715,3963.3400878906,-3709.25,240.44999694824,0,0,0,571
190718,3963.3400878906,-3709.25,123.87999725342,0,0,0,571
190726,2883.9699707031,-603.88500976563,-297,0,0,0,870
