ID,OverrideCelestialSphere_0,OverrideCelestialSphere_1,OverrideCelestialSphere_2,OverrideSunPosition_0,OverrideSunPosition_1,OverrideSunPosition_2,HighlightSky,LightSkyboxID,CloudTypeID,Glow,WaterShallowAlpha,WaterDeepAlpha,OceanShallowAlpha,OceanDeepAlpha,Flags,SsaoSettingsID,SunPolar,SunAzimuth,SunAttenuationStart,SunAttenuationEnd,Field_12_0_0_63534_016,Field_12_0_0_63534_017,Field_12_0_0_63534_018,Field_12_0_0_63534_019,Field_12_0_0_63534_020,Field_12_0_0_63534_021,Field_12_0_0_63534_022,Field_12_0_0_63534_023,Field_12_0_0_63534_024,Field_12_0_0_63534_025,Field_12_0_0_63534_026,Field_12_0_0_63534_027,Field_12_0_0_63534_028,Field_12_0_0_63534_029,Field_12_0_1_65617_030,Field_12_0_1_65617_031
179,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
180,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
183,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
184,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
186,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
193,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
195,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
199,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
201,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
203,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
204,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
206,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
207,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
209,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
211,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
213,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
215,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
216,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
218,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
219,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
221,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
223,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
225,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
228,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
237,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
238,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
240,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
250,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
251,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
257,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
259,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
261,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
263,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
266,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
268,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
271,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
276,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
277,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
282,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
285,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
289,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
293,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
295,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
301,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
302,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
304,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
308,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
310,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
314,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
371,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
374,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
375,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
378,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
380,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
383,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
385,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
387,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
412,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
413,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
426,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
471,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
476,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
479,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
480,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
492,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
495,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
509,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
518,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
540,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
579,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
581,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
619,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
668,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
766,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
831,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
833,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
835,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
838,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
906,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
908,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
952,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
972,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
1017,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
1029,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
2710,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
3024,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
3027,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
3032,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
3033,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
5085,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
70,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
205,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
214,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
1024,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
1140,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
6760,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
6945,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
3025,0,0,0,0,0,0,0,0,0,0.85000002384,0.5,1,0.5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
5806,0,0,0,0,0,0,0,0,0,0.85000002384,0.5,1,0.5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
6291,0,0,0,0,0,0,0,0,0,0.85000002384,0.5,1,0.5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
21,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
33,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
51,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
64,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
68,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
69,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
72,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
75,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
77,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
87,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
88,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
89,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
90,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
92,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
97,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
99,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
101,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
104,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
108,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
118,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
129,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
135,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
137,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
138,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
139,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
140,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
141,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
145,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
147,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
148,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
150,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
151,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
152,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
153,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
154,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
157,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
158,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
159,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
162,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
163,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
169,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
187,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
188,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
189,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
190,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
191,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
192,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
208,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
210,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
246,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
264,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
265,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.34999999404,1,0.69999998808
