ID,VendorMapID,VendorPosition_0,VendorPosition_1,VendorPosition_2,VendorItemID,CreatureID,AreaTableID,WMOGroupID,CollectableSourceInfoID
56063,0,-8799.98046875,349.33499145508,109.13500213623,17885,44245,1519,0,7393
56064,0,-8796.685546875,356.15798950195,107.31466674805,17845,44245,1519,0,7394
56065,1,1655.4201660156,-4353.2954101562,64.53659820557,17845,46556,1637,0,7394
56066,0,-8769.3681640625,401.21527099609,109.70713043213,17845,44245,1519,0,7394
56067,1,1655.4201660156,-4353.2954101562,64.53659820557,17845,46556,1637,0,7394
56068,1,1655.4201660156,-4353.2954101562,64.53659820557,17845,46556,1637,0,7394
56069,1,1655.4201660156,-4353.2954101562,64.53659820557,17845,46556,1637,0,7394
56070,1,1655.4201660156,-4353.2954101562,64.53659820557,17845,46556,1637,0,7394
56071,0,-8799.98046875,349.33499145508,109.13500213623,17845,44245,1519,0,7394
56072,0,-8799.98046875,349.33499145508,109.13500213623,17820,44245,1519,0,7395
56073,0,-8796.685546875,356.15798950195,107.31466674805,17820,44245,1519,0,7395
56074,1,1655.4201660156,-4353.2954101562,64.53659820557,17820,46556,1637,0,7395
56075,0,-8769.3681640625,401.21527099609,109.70713043213,17820,44245,1519,0,7395
56076,1,1655.4201660156,-4353.2954101562,64.53659820557,17820,46556,1637,0,7395
56077,1,1655.4201660156,-4353.2954101562,64.53659820557,17820,46556,1637,0,7395
56078,1,1655.4201660156,-4353.2954101562,64.53659820557,17820,46556,1637,0,7395
56079,1,1655.4201660156,-4353.2954101562,64.53659820557,17820,46556,1637,0,7395
56080,0,-8796.685546875,356.15798950195,107.31466674805,17829,44245,1519,0,7396
56081,1,1655.4201660156,-4353.2954101562,64.53659820557,17829,46556,1637,0,7396
56082,0,-8769.3681640625,401.21527099609,109.70713043213,17829,44245,1519,0,7396
56083,1,1655.4201660156,-4353.2954101562,64.53659820557,17829,46556,1637,0,7396
56084,1,1655.4201660156,-4353.2954101562,64.53659820557,17829,46556,1637,0,7396
56085,0,-8799.98046875,349.33499145508,109.13500213623,17829,44245,1519,0,7396
56086,1,1655.4201660156,-4353.2954101562,64.53659820557,17829,46556,1637,0,7396
56087,1,1655.4201660156,-4353.2954101562,64.53659820557,17829,46556,1637,0,7396
56088,0,-8796.685546875,356.15798950195,107.31466674805,17855,44245,1519,0,7397
56089,1,1655.4201660156,-4353.2954101562,64.53659820557,17855,46556,1637,0,7397
56090,0,-8769.3681640625,401.21527099609,109.70713043213,17855,44245,1519,0,7397
56091,1,1655.4201660156,-4353.2954101562,64.53659820557,17855,46556,1637,0,7397
56092,0,-8799.98046875,349.33499145508,109.13500213623,17855,44245,1519,0,7397
56093,1,1655.4201660156,-4353.2954101562,64.53659820557,17855,46556,1637,0,7397
56094,1,1655.4201660156,-4353.2954101562,64.53659820557,17855,46556,1637,0,7397
56095,1,1655.4201660156,-4353.2954101562,64.53659820557,17855,46556,1637,0,7397
56096,0,-8796.685546875,356.15798950195,107.31466674805,17815,44245,1519,0,7398
56097,1,1655.4201660156,-4353.2954101562,64.53659820557,17815,46556,1637,0,7398
56098,0,-8769.3681640625,401.21527099609,109.70713043213,17815,44245,1519,0,7398
56099,1,1655.4201660156,-4353.2954101562,64.53659820557,17815,46556,1637,0,7398
56100,1,1655.4201660156,-4353.2954101562,64.53659820557,17815,46556,1637,0,7398
56101,1,1655.4201660156,-4353.2954101562,64.53659820557,17815,46556,1637,0,7398
56102,0,-8799.98046875,349.33499145508,109.13500213623,17815,44245,1519,0,7398
56103,1,1655.4201660156,-4353.2954101562,64.53659820557,17815,46556,1637,0,7398
56104,0,-8796.685546875,356.15798950195,107.31466674805,17850,44245,1519,0,7399
56105,1,1655.4201660156,-4353.2954101562,64.53659820557,17850,46556,1637,0,7399
56106,0,-8769.3681640625,401.21527099609,109.70713043213,17850,44245,1519,0,7399
56107,1,1655.4201660156,-4353.2954101562,64.53659820557,17850,46556,1637,0,7399
56108,1,1655.4201660156,-4353.2954101562,64.53659820557,17850,46556,1637,0,7399
56109,1,1655.4201660156,-4353.2954101562,64.53659820557,17850,46556,1637,0,7399
56110,1,1655.4201660156,-4353.2954101562,64.53659820557,17850,46556,1637,0,7399
56111,0,-8799.98046875,349.33499145508,109.13500213623,17850,44245,1519,0,7399
56112,0,-8796.685546875,356.15798950195,107.31466674805,17875,44245,1519,0,7400
56113,1,1655.4201660156,-4353.2954101562,64.53659820557,17875,46556,1637,0,7400
56114,0,-8769.3681640625,401.21527099609,109.70713043213,17875,44245,1519,0,7400
56115,1,1655.4201660156,-4353.2954101562,64.53659820557,17875,46556,1637,0,7400
56116,1,1655.4201660156,-4353.2954101562,64.53659820557,17875,46556,1637,0,7400
56117,1,1655.4201660156,-4353.2954101562,64.53659820557,17875,46556,1637,0,7400
56118,1,1655.4201660156,-4353.2954101562,64.53659820557,17875,46556,1637,0,7400
56119,0,-8799.98046875,349.33499145508,109.13500213623,17875,44245,1519,0,7400
56120,0,-8796.685546875,356.15798950195,107.31466674805,17859,44245,1519,0,7401
56121,1,1655.4201660156,-4353.2954101562,64.53659820557,17859,46556,1637,0,7401
56122,0,-8769.3681640625,401.21527099609,109.70713043213,17859,44245,1519,0,7401
56123,1,1655.4201660156,-4353.2954101562,64.53659820557,17859,46556,1637,0,7401
56124,1,1655.4201660156,-4353.2954101562,64.53659820557,17859,46556,1637,0,7401
56125,1,1655.4201660156,-4353.2954101562,64.53659820557,17859,46556,1637,0,7401
56126,1,1655.4201660156,-4353.2954101562,64.53659820557,17859,46556,1637,0,7401
56127,0,-8799.98046875,349.33499145508,109.13500213623,17859,44245,1519,0,7401
56128,0,-8796.685546875,356.15798950195,107.31466674805,17839,44245,1519,0,7402
56129,1,1655.4201660156,-4353.2954101562,64.53659820557,17839,46556,1637,0,7402
56130,0,-8769.3681640625,401.21527099609,109.70713043213,17839,44245,1519,0,7402
56131,1,1655.4201660156,-4353.2954101562,64.53659820557,17839,46556,1637,0,7402
56132,1,1655.4201660156,-4353.2954101562,64.53659820557,17839,46556,1637,0,7402
56133,1,1655.4201660156,-4353.2954101562,64.53659820557,17839,46556,1637,0,7402
56134,1,1655.4201660156,-4353.2954101562,64.53659820557,17839,46556,1637,0,7402
56135,0,-8799.98046875,349.33499145508,109.13500213623,17839,44245,1519,0,7402
56136,0,-8796.685546875,356.15798950195,107.31466674805,17889,44245,1519,0,7403
56137,1,1655.4201660156,-4353.2954101562,64.53659820557,17889,46556,1637,0,7403
56138,0,-8769.3681640625,401.21527099609,109.70713043213,17889,44245,1519,0,7403
56139,1,1655.4201660156,-4353.2954101562,64.53659820557,17889,46556,1637,0,7403
56140,1,1655.4201660156,-4353.2954101562,64.53659820557,17889,46556,1637,0,7403
56141,1,1655.4201660156,-4353.2954101562,64.53659820557,17889,46556,1637,0,7403
56142,1,1655.4201660156,-4353.2954101562,64.53659820557,17889,46556,1637,0,7403
56143,0,-8799.98046875,349.33499145508,109.13500213623,17889,44245,1519,0,7403
56144,0,-8796.685546875,356.15798950195,107.31466674805,17864,44245,1519,0,7404
56145,1,1655.4201660156,-4353.2954101562,64.53659820557,17864,46556,1637,0,7404
56146,0,-8769.3681640625,401.21527099609,109.70713043213,17864,44245,1519,0,7404
56147,1,1655.4201660156,-4353.2954101562,64.53659820557,17864,46556,1637,0,7404
56148,1,1655.4201660156,-4353.2954101562,64.53659820557,17864,46556,1637,0,7404
56149,1,1655.4201660156,-4353.2954101562,64.53659820557,17864,46556,1637,0,7404
56150,1,1655.4201660156,-4353.2954101562,64.53659820557,17864,46556,1637,0,7404
56151,0,-8799.98046875,349.33499145508,109.13500213623,17864,44245,1519,0,7404
56152,0,-8796.685546875,356.15798950195,107.31466674805,17882,44245,1519,0,7405
56153,1,1655.4201660156,-4353.2954101562,64.53659820557,17882,46556,1637,0,7405
56154,0,-8769.3681640625,401.21527099609,109.70713043213,17882,44245,1519,0,7405
56155,1,1655.4201660156,-4353.2954101562,64.53659820557,17882,46556,1637,0,7405
56156,1,1655.4201660156,-4353.2954101562,64.53659820557,17882,46556,1637,0,7405
56157,1,1655.4201660156,-4353.2954101562,64.53659820557,17882,46556,1637,0,7405
56158,1,1655.4201660156,-4353.2954101562,64.53659820557,17882,46556,1637,0,7405
56159,0,-8799.98046875,349.33499145508,109.13500213623,17882,44245,1519,0,7405
56160,0,-8796.685546875,356.15798950195,107.31466674805,17877,44245,1519,0,7406
56161,1,1655.4201660156,-4353.2954101562,64.53659820557,17877,46556,1637,0,7406
56162,0,-8769.3681640625,401.21527099609,109.70713043213,17877,44245,1519,0,7406
56163,1,1655.4201660156,-4353.2954101562,64.53659820557,17877,46556,1637,0,7406
56164,1,1655.4201660156,-4353.2954101562,64.53659820557,17877,46556,1637,0,7406
56165,1,1655.4201660156,-4353.2954101562,64.53659820557,17877,46556,1637,0,7406
56166,1,1655.4201660156,-4353.2954101562,64.53659820557,17877,46556,1637,0,7406
56167,0,-8799.98046875,349.33499145508,109.13500213623,17877,44245,1519,0,7406
56168,0,-8796.685546875,356.15798950195,107.31466674805,17872,44245,1519,0,64967
56169,1,1655.4201660156,-4353.2954101562,64.53659820557,17872,46556,1637,0,64967
56170,0,-8769.3681640625,401.21527099609,109.70713043213,17872,44245,1519,0,64967
56171,1,1655.4201660156,-4353.2954101562,64.53659820557,17872,46556,1637,0,64967
56172,1,1655.4201660156,-4353.2954101562,64.53659820557,17872,46556,1637,0,64967
56173,1,1655.4201660156,-4353.2954101562,64.53659820557,17872,46556,1637,0,64967
56174,1,1655.4201660156,-4353.2954101562,64.53659820557,17872,46556,1637,0,64967
56175,0,-8799.98046875,349.33499145508,109.13500213623,17872,44245,1519,0,64967
56176,0,-8796.685546875,356.15798950195,107.31466674805,17847,44245,1519,0,64968
56177,1,1655.4201660156,-4353.2954101562,64.53659820557,17847,46556,1637,0,64968
56178,0,-8769.3681640625,401.21527099609,109.70713043213,17847,44245,1519,0,64968
56179,1,1655.4201660156,-4353.2954101562,64.53659820557,17847,46556,1637,0,64968
56180,0,-8799.98046875,349.33499145508,109.13500213623,17847,44245,1519,0,64968
56181,1,1655.4201660156,-4353.2954101562,64.53659820557,17847,46556,1637,0,64968
56182,1,1655.4201660156,-4353.2954101562,64.53659820557,17847,46556,1637,0,64968
56183,1,1655.4201660156,-4353.2954101562,64.53659820557,17847,46556,1637,0,64968
56184,0,-8796.685546875,356.15798950195,107.31466674805,17842,44245,1519,0,7409
56185,1,1655.4201660156,-4353.2954101562,64.53659820557,17842,46556,1637,0,7409
56186,0,-8769.3681640625,401.21527099609,109.70713043213,17842,44245,1519,0,7409
56187,1,1655.4201660156,-4353.2954101562,64.53659820557,17842,46556,1637,0,7409
56188,1,1655.4201660156,-4353.2954101562,64.53659820557,17842,46556,1637,0,7409
56189,1,1655.4201660156,-4353.2954101562,64.53659820557,17842,46556,1637,0,7409
56190,1,1655.4201660156,-4353.2954101562,64.53659820557,17842,46556,1637,0,7409
56191,0,-8799.98046875,349.33499145508,109.13500213623,17842,44245,1519,0,7409
56192,0,-8796.685546875,356.15798950195,107.31466674805,17860,44245,1519,0,7410
56193,1,1655.4201660156,-4353.2954101562,64.53659820557,17860,46556,1637,0,7410
56194,0,-8769.3681640625,401.21527099609,109.70713043213,17860,44245,1519,0,7410
56195,1,1655.4201660156,-4353.2954101562,64.53659820557,17860,46556,1637,0,7410
56196,1,1655.4201660156,-4353.2954101562,64.53659820557,17860,46556,1637,0,7410
56197,1,1655.4201660156,-4353.2954101562,64.53659820557,17860,46556,1637,0,7410
56198,1,1655.4201660156,-4353.2954101562,64.53659820557,17860,46556,1637,0,7410
56199,0,-8799.98046875,349.33499145508,109.13500213623,17860,44245,1519,0,7410
56200,0,-8796.685546875,356.15798950195,107.31466674805,17840,44245,1519,0,7411
56201,1,1655.4201660156,-4353.2954101562,64.53659820557,17840,46556,1637,0,7411
56202,0,-8769.3681640625,401.21527099609,109.70713043213,17840,44245,1519,0,7411
56203,1,1655.4201660156,-4353.2954101562,64.53659820557,17840,46556,1637,0,7411
56204,1,1655.4201660156,-4353.2954101562,64.53659820557,17840,46556,1637,0,7411
56205,1,1655.4201660156,-4353.2954101562,64.53659820557,17840,46556,1637,0,7411
56206,1,1655.4201660156,-4353.2954101562,64.53659820557,17840,46556,1637,0,7411
56207,0,-8799.98046875,349.33499145508,109.13500213623,17840,44245,1519,0,7411
56208,0,-8796.685546875,356.15798950195,107.31466674805,17890,44245,1519,0,7412
56209,1,1655.4201660156,-4353.2954101562,64.53659820557,17890,46556,1637,0,7412
56210,0,-8769.3681640625,401.21527099609,109.70713043213,17890,44245,1519,0,7412
56211,1,1655.4201660156,-4353.2954101562,64.53659820557,17890,46556,1637,0,7412
56212,1,1655.4201660156,-4353.2954101562,64.53659820557,17890,46556,1637,0,7412
56213,1,1655.4201660156,-4353.2954101562,64.53659820557,17890,46556,1637,0,7412
56214,1,1655.4201660156,-4353.2954101562,64.53659820557,17890,46556,1637,0,7412
56215,0,-8799.98046875,349.33499145508,109.13500213623,17890,44245,1519,0,7412
56216,0,-8796.685546875,356.15798950195,107.31466674805,17865,44245,1519,0,7413
56217,1,1655.4201660156,-4353.2954101562,64.53659820557,17865,46556,1637,0,7413
56218,0,-8769.3681640625,401.21527099609,109.70713043213,17865,44245,1519,0,7413
56219,1,1655.4201660156,-4353.2954101562,64.53659820557,17865,46556,1637,0,7413
56220,1,1655.4201660156,-4353.2954101562,64.53659820557,17865,46556,1637,0,7413
56221,1,1655.4201660156,-4353.2954101562,64.53659820557,17865,46556,1637,0,7413
56222,1,1655.4201660156,-4353.2954101562,64.53659820557,17865,46556,1637,0,7413
56223,0,-8799.98046875,349.33499145508,109.13500213623,17865,44245,1519,0,7413
56224,0,-8796.685546875,356.15798950195,107.31466674805,17852,44245,1519,0,7414
56225,1,1655.4201660156,-4353.2954101562,64.53659820557,17852,46556,1637,0,7414
56226,0,-8769.3681640625,401.21527099609,109.70713043213,17852,44245,1519,0,7414
56227,1,1655.4201660156,-4353.2954101562,64.53659820557,17852,46556,1637,0,7414
56228,1,1655.4201660156,-4353.2954101562,64.53659820557,17852,46556,1637,0,7414
56229,1,1655.4201660156,-4353.2954101562,64.53659820557,17852,46556,1637,0,7414
56230,1,1655.4201660156,-4353.2954101562,64.53659820557,17852,46556,1637,0,7414
56231,0,-8799.98046875,349.33499145508,109.13500213623,17852,44245,1519,0,7414
56232,0,-8796.685546875,356.15798950195,107.31466674805,17881,44245,1519,0,7415
56233,1,1655.4201660156,-4353.2954101562,64.53659820557,17881,46556,1637,0,7415
56234,0,-8769.3681640625,401.21527099609,109.70713043213,17881,44245,1519,0,7415
56235,1,1655.4201660156,-4353.2954101562,64.53659820557,17881,46556,1637,0,7415
56236,1,1655.4201660156,-4353.2954101562,64.53659820557,17881,46556,1637,0,7415
56237,1,1655.4201660156,-4353.2954101562,64.53659820557,17881,46556,1637,0,7415
56238,1,1655.4201660156,-4353.2954101562,64.53659820557,17881,46556,1637,0,7415
56239,0,-8799.98046875,349.33499145508,109.13500213623,17881,44245,1519,0,7415
56240,0,-8796.685546875,356.15798950195,107.31466674805,17901,44245,1519,0,7416
56241,1,1655.4201660156,-4353.2954101562,64.53659820557,17901,46556,1637,0,7416
56242,0,-8769.3681640625,401.21527099609,109.70713043213,17901,44245,1519,0,7416
56243,1,1655.4201660156,-4353.2954101562,64.53659820557,17901,46556,1637,0,7416
56244,1,1655.4201660156,-4353.2954101562,64.53659820557,17901,46556,1637,0,7416
56245,1,1655.4201660156,-4353.2954101562,64.53659820557,17901,46556,1637,0,7416
56246,1,1655.4201660156,-4353.2954101562,64.53659820557,17901,46556,1637,0,7416
56247,0,-8799.98046875,349.33499145508,109.13500213623,17901,44245,1519,0,7416
56248,0,-8796.685546875,356.15798950195,107.31466674805,17896,44245,1519,0,7417
56249,1,1655.4201660156,-4353.2954101562,64.53659820557,17896,46556,1637,0,7417
56250,0,-8769.3681640625,401.21527099609,109.70713043213,17896,44245,1519,0,7417
56251,1,1655.4201660156,-4353.2954101562,64.53659820557,17896,46556,1637,0,7417
56252,1,1655.4201660156,-4353.2954101562,64.53659820557,17896,46556,1637,0,7417
56253,1,1655.4201660156,-4353.2954101562,64.53659820557,17896,46556,1637,0,7417
56254,1,1655.4201660156,-4353.2954101562,64.53659820557,17896,46556,1637,0,7417
56255,0,-8799.98046875,349.33499145508,109.13500213623,17896,44245,1519,0,7417
56256,0,-8796.685546875,356.15798950195,107.31466674805,17811,44245,1519,0,7418
56257,1,1655.4201660156,-4353.2954101562,64.53659820557,17811,46556,1637,0,7418
56258,0,-8769.3681640625,401.21527099609,109.70713043213,17811,44245,1519,0,7418
56259,1,1655.4201660156,-4353.2954101562,64.53659820557,17811,46556,1637,0,7418
56260,1,1655.4201660156,-4353.2954101562,64.53659820557,17811,46556,1637,0,7418
56261,1,1655.4201660156,-4353.2954101562,64.53659820557,17811,46556,1637,0,7418
56262,1,1655.4201660156,-4353.2954101562,64.53659820557,17811,46556,1637,0,7418
56263,0,-8799.98046875,349.33499145508,109.13500213623,17811,44245,1519,0,7418
56264,0,-8796.685546875,356.15798950195,107.31466674805,17836,44245,1519,0,7419
56265,1,1655.4201660156,-4353.2954101562,64.53659820557,17836,46556,1637,0,7419
56266,0,-8769.3681640625,401.21527099609,109.70713043213,17836,44245,1519,0,7419
56267,1,1655.4201660156,-4353.2954101562,64.53659820557,17836,46556,1637,0,7419
56268,1,1655.4201660156,-4353.2954101562,64.53659820557,17836,46556,1637,0,7419
56269,1,1655.4201660156,-4353.2954101562,64.53659820557,17836,46556,1637,0,7419
56270,1,1655.4201660156,-4353.2954101562,64.53659820557,17836,46556,1637,0,7419
56271,0,-8799.98046875,349.33499145508,109.13500213623,17836,44245,1519,0,7419
56272,0,-8796.685546875,356.15798950195,107.31466674805,17871,44245,1519,0,7420
56273,0,-8799.98046875,349.33499145508,109.13500213623,17871,44245,1519,0,7420
56274,1,1655.4201660156,-4353.2954101562,64.53659820557,17871,46556,1637,0,7420
56275,0,-8769.3681640625,401.21527099609,109.70713043213,17871,44245,1519,0,7420
56276,1,1655.4201660156,-4353.2954101562,64.53659820557,17871,46556,1637,0,7420
56277,1,1655.4201660156,-4353.2954101562,64.53659820557,17871,46556,1637,0,7420
56278,1,1655.4201660156,-4353.2954101562,64.53659820557,17871,46556,1637,0,7420
56279,1,1655.4201660156,-4353.2954101562,64.53659820557,17871,46556,1637,0,7420
56280,0,-8796.685546875,356.15798950195,107.31466674805,17876,44245,1519,0,7421
56281,1,1655.4201660156,-4353.2954101562,64.53659820557,17876,46556,1637,0,7421
56282,0,-8769.3681640625,401.21527099609,109.70713043213,17876,44245,1519,0,7421
56283,1,1655.4201660156,-4353.2954101562,64.53659820557,17876,46556,1637,0,7421
56284,1,1655.4201660156,-4353.2954101562,64.53659820557,17876,46556,1637,0,7421
56285,1,1655.4201660156,-4353.2954101562,64.53659820557,17876,46556,1637,0,7421
56286,1,1655.4201660156,-4353.2954101562,64.53659820557,17876,46556,1637,0,7421
56287,0,-8799.98046875,349.33499145508,109.13500213623,17876,44245,1519,0,7421
56288,0,-8796.685546875,356.15798950195,107.31466674805,17826,44245,1519,0,7422
56289,1,1655.4201660156,-4353.2954101562,64.53659820557,17826,46556,1637,0,7422
56290,0,-8769.3681640625,401.21527099609,109.70713043213,17826,44245,1519,0,7422
56291,1,1655.4201660156,-4353.2954101562,64.53659820557,17826,46556,1637,0,7422
56292,1,1655.4201660156,-4353.2954101562,64.53659820557,17826,46556,1637,0,7422
56293,1,1655.4201660156,-4353.2954101562,64.53659820557,17826,46556,1637,0,7422
56294,1,1655.4201660156,-4353.2954101562,64.53659820557,17826,46556,1637,0,7422
56295,0,-8799.98046875,349.33499145508,109.13500213623,17826,44245,1519,0,7422
56296,0,-8796.685546875,356.15798950195,107.31466674805,17886,44245,1519,0,7423
56297,1,1655.4201660156,-4353.2954101562,64.53659820557,17886,46556,1637,0,7423
56298,0,-8799.98046875,349.33499145508,109.13500213623,17886,44245,1519,0,7423
56299,0,-8769.3681640625,401.21527099609,109.70713043213,17886,44245,1519,0,7423
56300,1,1655.4201660156,-4353.2954101562,64.53659820557,17886,46556,1637,0,7423
56301,1,1655.4201660156,-4353.2954101562,64.53659820557,17886,46556,1637,0,7423
56302,1,1655.4201660156,-4353.2954101562,64.53659820557,17886,46556,1637,0,7423
56303,1,1655.4201660156,-4353.2954101562,64.53659820557,17886,46556,1637,0,7423
56304,0,-8796.685546875,356.15798950195,107.31466674805,17846,44245,1519,0,7424
56305,1,1655.4201660156,-4353.2954101562,64.53659820557,17846,46556,1637,0,7424
56306,0,-8769.3681640625,401.21527099609,109.70713043213,17846,44245,1519,0,7424
56307,1,1655.4201660156,-4353.2954101562,64.53659820557,17846,46556,1637,0,7424
56308,1,1655.4201660156,-4353.2954101562,64.53659820557,17846,46556,1637,0,7424
56309,1,1655.4201660156,-4353.2954101562,64.53659820557,17846,46556,1637,0,7424
56310,1,1655.4201660156,-4353.2954101562,64.53659820557,17846,46556,1637,0,7424
56311,0,-8799.98046875,349.33499145508,109.13500213623,17846,44245,1519,0,7424
56312,0,-8796.685546875,356.15798950195,107.31466674805,17821,44245,1519,0,7425
56313,1,1655.4201660156,-4353.2954101562,64.53659820557,17821,46556,1637,0,7425
56314,0,-8769.3681640625,401.21527099609,109.70713043213,17821,44245,1519,0,7425
56315,1,1655.4201660156,-4353.2954101562,64.53659820557,17821,46556,1637,0,7425
56316,1,1655.4201660156,-4353.2954101562,64.53659820557,17821,46556,1637,0,7425
56317,1,1655.4201660156,-4353.2954101562,64.53659820557,17821,46556,1637,0,7425
56318,1,1655.4201660156,-4353.2954101562,64.53659820557,17821,46556,1637,0,7425
56319,0,-8799.98046875,349.33499145508,109.13500213623,17821,44245,1519,0,7425
56320,0,-8796.685546875,356.15798950195,107.31466674805,17831,44245,1519,0,7426
56321,1,1655.4201660156,-4353.2954101562,64.53659820557,17831,46556,1637,0,7426
56322,0,-8769.3681640625,401.21527099609,109.70713043213,17831,44245,1519,0,7426
56323,1,1655.4201660156,-4353.2954101562,64.53659820557,17831,46556,1637,0,7426
56324,1,1655.4201660156,-4353.2954101562,64.53659820557,17831,46556,1637,0,7426
56325,1,1655.4201660156,-4353.2954101562,64.53659820557,17831,46556,1637,0,7426
56326,1,1655.4201660156,-4353.2954101562,64.53659820557,17831,46556,1637,0,7426
56327,0,-8799.98046875,349.33499145508,109.13500213623,17831,44245,1519,0,7426
56328,0,-8796.685546875,356.15798950195,107.31466674805,17856,44245,1519,0,7427
56329,1,1655.4201660156,-4353.2954101562,64.53659820557,17856,46556,1637,0,7427
56330,0,-8769.3681640625,401.21527099609,109.70713043213,17856,44245,1519,0,7427
56331,1,1655.4201660156,-4353.2954101562,64.53659820557,17856,46556,1637,0,7427
56332,1,1655.4201660156,-4353.2954101562,64.53659820557,17856,46556,1637,0,7427
56333,1,1655.4201660156,-4353.2954101562,64.53659820557,17856,46556,1637,0,7427
56334,1,1655.4201660156,-4353.2954101562,64.53659820557,17856,46556,1637,0,7427
56335,0,-8799.98046875,349.33499145508,109.13500213623,17856,44245,1519,0,7427
56336,0,-8796.685546875,356.15798950195,107.31466674805,17851,44245,1519,0,7428
56337,1,1655.4201660156,-4353.2954101562,64.53659820557,17851,46556,1637,0,7428
56338,0,-8769.3681640625,401.21527099609,109.70713043213,17851,44245,1519,0,7428
56339,1,1655.4201660156,-4353.2954101562,64.53659820557,17851,46556,1637,0,7428
56340,1,1655.4201660156,-4353.2954101562,64.53659820557,17851,46556,1637,0,7428
56341,1,1655.4201660156,-4353.2954101562,64.53659820557,17851,46556,1637,0,7428
56342,1,1655.4201660156,-4353.2954101562,64.53659820557,17851,46556,1637,0,7428
56343,0,-8799.98046875,349.33499145508,109.13500213623,17851,44245,1519,0,7428
56344,0,-8796.685546875,356.15798950195,107.31466674805,17861,44245,1519,0,7429
56345,1,1655.4201660156,-4353.2954101562,64.53659820557,17861,46556,1637,0,7429
56346,0,-8769.3681640625,401.21527099609,109.70713043213,17861,44245,1519,0,7429
56347,1,1655.4201660156,-4353.2954101562,64.53659820557,17861,46556,1637,0,7429
56348,1,1655.4201660156,-4353.2954101562,64.53659820557,17861,46556,1637,0,7429
56349,1,1655.4201660156,-4353.2954101562,64.53659820557,17861,46556,1637,0,7429
56350,1,1655.4201660156,-4353.2954101562,64.53659820557,17861,46556,1637,0,7429
56351,0,-8799.98046875,349.33499145508,109.13500213623,17861,44245,1519,0,7429
56352,0,-8796.685546875,356.15798950195,107.31466674805,17841,44245,1519,0,7430
56353,1,1655.4201660156,-4353.2954101562,64.53659820557,17841,46556,1637,0,7430
56354,0,-8769.3681640625,401.21527099609,109.70713043213,17841,44245,1519,0,7430
56355,1,1655.4201660156,-4353.2954101562,64.53659820557,17841,46556,1637,0,7430
56356,1,1655.4201660156,-4353.2954101562,64.53659820557,17841,46556,1637,0,7430
56357,1,1655.4201660156,-4353.2954101562,64.53659820557,17841,46556,1637,0,7430
56358,1,1655.4201660156,-4353.2954101562,64.53659820557,17841,46556,1637,0,7430
56359,0,-8799.98046875,349.33499145508,109.13500213623,17841,44245,1519,0,7430
56360,0,-8796.685546875,356.15798950195,107.31466674805,17891,44245,1519,0,7431
56361,0,-8799.98046875,349.33499145508,109.13500213623,17891,44245,1519,0,7431
56362,1,1655.4201660156,-4353.2954101562,64.53659820557,17891,46556,1637,0,7431
56363,0,-8769.3681640625,401.21527099609,109.70713043213,17891,44245,1519,0,7431
56364,1,1655.4201660156,-4353.2954101562,64.53659820557,17891,46556,1637,0,7431
56365,1,1655.4201660156,-4353.2954101562,64.53659820557,17891,46556,1637,0,7431
56366,1,1655.4201660156,-4353.2954101562,64.53659820557,17891,46556,1637,0,7431
56367,1,1655.4201660156,-4353.2954101562,64.53659820557,17891,46556,1637,0,7431
56368,0,-8796.685546875,356.15798950195,107.31466674805,17866,44245,1519,0,7432
56369,1,1655.4201660156,-4353.2954101562,64.53659820557,17866,46556,1637,0,7432
56370,0,-8769.3681640625,401.21527099609,109.70713043213,17866,44245,1519,0,7432
56371,1,1655.4201660156,-4353.2954101562,64.53659820557,17866,46556,1637,0,7432
56372,1,1655.4201660156,-4353.2954101562,64.53659820557,17866,46556,1637,0,7432
56373,1,1655.4201660156,-4353.2954101562,64.53659820557,17866,46556,1637,0,7432
56374,1,1655.4201660156,-4353.2954101562,64.53659820557,17866,46556,1637,0,7432
56375,0,-8799.98046875,349.33499145508,109.13500213623,17866,44245,1519,0,7432
56376,0,-8796.685546875,356.15798950195,107.31466674805,17816,44245,1519,0,7433
56377,1,1655.4201660156,-4353.2954101562,64.53659820557,17816,46556,1637,0,7433
56378,0,-8769.3681640625,401.21527099609,109.70713043213,17816,44245,1519,0,7433
56379,1,1655.4201660156,-4353.2954101562,64.53659820557,17816,46556,1637,0,7433
56380,1,1655.4201660156,-4353.2954101562,64.53659820557,17816,46556,1637,0,7433
56381,1,1655.4201660156,-4353.2954101562,64.53659820557,17816,46556,1637,0,7433
56382,1,1655.4201660156,-4353.2954101562,64.53659820557,17816,46556,1637,0,7433
56383,0,-8799.98046875,349.33499145508,109.13500213623,17816,44245,1519,0,7433
56384,0,-8799.98046875,349.33499145508,109.13500213623,17703,44245,1519,0,7434
56385,0,-8796.685546875,356.15798950195,107.31466674805,17703,44245,1519,0,7434
56386,1,1655.4201660156,-4353.2954101562,64.53659820557,17703,46556,1637,0,7434
56387,0,-8769.3681640625,401.21527099609,109.70713043213,17703,44245,1519,0,7434
56388,1,1655.4201660156,-4353.2954101562,64.53659820557,17703,46556,1637,0,7434
56389,1,1655.4201660156,-4353.2954101562,64.53659820557,17703,46556,1637,0,7434
56390,1,1655.4201660156,-4353.2954101562,64.53659820557,17703,46556,1637,0,7434
