Item Level	Armor Multiplier	Weapon Multiplier	Trinket Multiplier	Jewelry Multiplier
1114	16.44259229	16.44259229	16.44259229	16.44259229
1115	16.44259229	16.44259229	16.44259229	16.44259229
1116	16.44259229	16.44259229	16.44259229	16.44259229
1117	16.44259229	16.44259229	16.44259229	16.44259229
1118	16.44259229	16.44259229	16.44259229	16.44259229
1119	16.44259229	16.44259229	16.44259229	16.44259229
1120	16.44259229	16.44259229	16.44259229	16.44259229
1121	16.44259229	16.44259229	16.44259229	16.44259229
1122	16.44259229	16.44259229	16.44259229	16.44259229
1123	16.44259229	16.44259229	16.44259229	16.44259229
1124	16.44259229	16.44259229	16.44259229	16.44259229
1125	16.44259229	16.44259229	16.44259229	16.44259229
1126	16.44259229	16.44259229	16.44259229	16.44259229
1127	16.44259229	16.44259229	16.44259229	16.44259229
1128	16.44259229	16.44259229	16.44259229	16.44259229
1129	16.44259229	16.44259229	16.44259229	16.44259229
1130	16.44259229	16.44259229	16.44259229	16.44259229
1131	16.44259229	16.44259229	16.44259229	16.44259229
1132	16.44259229	16.44259229	16.44259229	16.44259229
1133	16.44259229	16.44259229	16.44259229	16.44259229
1134	16.44259229	16.44259229	16.44259229	16.44259229
1135	16.44259229	16.44259229	16.44259229	16.44259229
1136	16.44259229	16.44259229	16.44259229	16.44259229
1137	16.44259229	16.44259229	16.44259229	16.44259229
1138	16.44259229	16.44259229	16.44259229	16.44259229
1139	16.44259229	16.44259229	16.44259229	16.44259229
1140	16.44259229	16.44259229	16.44259229	16.44259229
1141	16.44259229	16.44259229	16.44259229	16.44259229
1142	16.44259229	16.44259229	16.44259229	16.44259229
1143	16.44259229	16.44259229	16.44259229	16.44259229
1144	16.44259229	16.44259229	16.44259229	16.44259229
1145	16.44259229	16.44259229	16.44259229	16.44259229
1146	16.44259229	16.44259229	16.44259229	16.44259229
1147	16.44259229	16.44259229	16.44259229	16.44259229
1148	16.44259229	16.44259229	16.44259229	16.44259229
1149	16.44259229	16.44259229	16.44259229	16.44259229
1150	16.44259229	16.44259229	16.44259229	16.44259229
1151	16.44259229	16.44259229	16.44259229	16.44259229
1152	16.44259229	16.44259229	16.44259229	16.44259229
1153	16.44259229	16.44259229	16.44259229	16.44259229
1154	16.44259229	16.44259229	16.44259229	16.44259229
1155	16.44259229	16.44259229	16.44259229	16.44259229
1156	16.44259229	16.44259229	16.44259229	16.44259229
1157	16.44259229	16.44259229	16.44259229	16.44259229
1158	16.44259229	16.44259229	16.44259229	16.44259229
1159	16.44259229	16.44259229	16.44259229	16.44259229
1160	16.44259229	16.44259229	16.44259229	16.44259229
1161	16.44259229	16.44259229	16.44259229	16.44259229
1162	16.44259229	16.44259229	16.44259229	16.44259229
1163	16.44259229	16.44259229	16.44259229	16.44259229
1164	16.44259229	16.44259229	16.44259229	16.44259229
1165	16.44259229	16.44259229	16.44259229	16.44259229
1166	16.44259229	16.44259229	16.44259229	16.44259229
1167	16.44259229	16.44259229	16.44259229	16.44259229
1168	16.44259229	16.44259229	16.44259229	16.44259229
1169	16.44259229	16.44259229	16.44259229	16.44259229
1170	16.44259229	16.44259229	16.44259229	16.44259229
1171	16.44259229	16.44259229	16.44259229	16.44259229
1172	16.44259229	16.44259229	16.44259229	16.44259229
1173	16.44259229	16.44259229	16.44259229	16.44259229
1174	16.44259229	16.44259229	16.44259229	16.44259229
1175	16.44259229	16.44259229	16.44259229	16.44259229
1176	16.44259229	16.44259229	16.44259229	16.44259229
1177	16.44259229	16.44259229	16.44259229	16.44259229
1178	16.44259229	16.44259229	16.44259229	16.44259229
1179	16.44259229	16.44259229	16.44259229	16.44259229
1180	16.44259229	16.44259229	16.44259229	16.44259229
1181	16.44259229	16.44259229	16.44259229	16.44259229
1182	16.44259229	16.44259229	16.44259229	16.44259229
1183	16.44259229	16.44259229	16.44259229	16.44259229
1184	16.44259229	16.44259229	16.44259229	16.44259229
1185	16.44259229	16.44259229	16.44259229	16.44259229
1186	16.44259229	16.44259229	16.44259229	16.44259229
1187	16.44259229	16.44259229	16.44259229	16.44259229
1188	16.44259229	16.44259229	16.44259229	16.44259229
1189	16.44259229	16.44259229	16.44259229	16.44259229
1190	16.44259229	16.44259229	16.44259229	16.44259229
1191	16.44259229	16.44259229	16.44259229	16.44259229
1192	16.44259229	16.44259229	16.44259229	16.44259229
1193	16.44259229	16.44259229	16.44259229	16.44259229
1194	16.44259229	16.44259229	16.44259229	16.44259229
1195	16.44259229	16.44259229	16.44259229	16.44259229
1196	16.44259229	16.44259229	16.44259229	16.44259229
1197	16.44259229	16.44259229	16.44259229	16.44259229
1198	16.44259229	16.44259229	16.44259229	16.44259229
1199	16.44259229	16.44259229	16.44259229	16.44259229
1200	16.44259229	16.44259229	16.44259229	16.44259229
1201	16.44259229	16.44259229	16.44259229	16.44259229
1202	16.44259229	16.44259229	16.44259229	16.44259229
1203	16.44259229	16.44259229	16.44259229	16.44259229
1204	16.44259229	16.44259229	16.44259229	16.44259229
1205	16.44259229	16.44259229	16.44259229	16.44259229
1206	16.44259229	16.44259229	16.44259229	16.44259229
1207	16.44259229	16.44259229	16.44259229	16.44259229
1208	16.44259229	16.44259229	16.44259229	16.44259229
1209	16.44259229	16.44259229	16.44259229	16.44259229
1210	16.44259229	16.44259229	16.44259229	16.44259229
1211	16.44259229	16.44259229	16.44259229	16.44259229
1212	16.44259229	16.44259229	16.44259229	16.44259229
1213	16.44259229	16.44259229	16.44259229	16.44259229
1214	16.44259229	16.44259229	16.44259229	16.44259229
1215	16.44259229	16.44259229	16.44259229	16.44259229
1216	16.44259229	16.44259229	16.44259229	16.44259229
1217	16.44259229	16.44259229	16.44259229	16.44259229
1218	16.44259229	16.44259229	16.44259229	16.44259229
1219	16.44259229	16.44259229	16.44259229	16.44259229
1220	16.44259229	16.44259229	16.44259229	16.44259229
1221	16.44259229	16.44259229	16.44259229	16.44259229
1222	16.44259229	16.44259229	16.44259229	16.44259229
1223	16.44259229	16.44259229	16.44259229	16.44259229
1224	16.44259229	16.44259229	16.44259229	16.44259229
1225	16.44259229	16.44259229	16.44259229	16.44259229
1226	16.44259229	16.44259229	16.44259229	16.44259229
1227	16.44259229	16.44259229	16.44259229	16.44259229
1228	16.44259229	16.44259229	16.44259229	16.44259229
1229	16.44259229	16.44259229	16.44259229	16.44259229
1230	16.44259229	16.44259229	16.44259229	16.44259229
1231	16.44259229	16.44259229	16.44259229	16.44259229
1232	16.44259229	16.44259229	16.44259229	16.44259229
1233	16.44259229	16.44259229	16.44259229	16.44259229
1234	16.44259229	16.44259229	16.44259229	16.44259229
1235	16.44259229	16.44259229	16.44259229	16.44259229
1236	16.44259229	16.44259229	16.44259229	16.44259229
1237	16.44259229	16.44259229	16.44259229	16.44259229
1238	16.44259229	16.44259229	16.44259229	16.44259229
1239	16.44259229	16.44259229	16.44259229	16.44259229
1240	16.44259229	16.44259229	16.44259229	16.44259229
1241	16.44259229	16.44259229	16.44259229	16.44259229
1242	16.44259229	16.44259229	16.44259229	16.44259229
1243	16.44259229	16.44259229	16.44259229	16.44259229
1244	16.44259229	16.44259229	16.44259229	16.44259229
1245	16.44259229	16.44259229	16.44259229	16.44259229
1246	16.44259229	16.44259229	16.44259229	16.44259229
1247	16.44259229	16.44259229	16.44259229	16.44259229
1248	16.44259229	16.44259229	16.44259229	16.44259229
1249	16.44259229	16.44259229	16.44259229	16.44259229
1250	16.44259229	16.44259229	16.44259229	16.44259229
1251	16.44259229	16.44259229	16.44259229	16.44259229
1252	16.44259229	16.44259229	16.44259229	16.44259229
1253	16.44259229	16.44259229	16.44259229	16.44259229
1254	16.44259229	16.44259229	16.44259229	16.44259229
1255	16.44259229	16.44259229	16.44259229	16.44259229
1256	16.44259229	16.44259229	16.44259229	16.44259229
1257	16.44259229	16.44259229	16.44259229	16.44259229
1258	16.44259229	16.44259229	16.44259229	16.44259229
1259	16.44259229	16.44259229	16.44259229	16.44259229
1260	16.44259229	16.44259229	16.44259229	16.44259229
1261	16.44259229	16.44259229	16.44259229	16.44259229
1262	16.44259229	16.44259229	16.44259229	16.44259229
1263	16.44259229	16.44259229	16.44259229	16.44259229
1264	16.44259229	16.44259229	16.44259229	16.44259229
1265	16.44259229	16.44259229	16.44259229	16.44259229
1266	16.44259229	16.44259229	16.44259229	16.44259229
1267	16.44259229	16.44259229	16.44259229	16.44259229
1268	16.44259229	16.44259229	16.44259229	16.44259229
1269	16.44259229	16.44259229	16.44259229	16.44259229
1270	16.44259229	16.44259229	16.44259229	16.44259229
1271	16.44259229	16.44259229	16.44259229	16.44259229
1272	16.44259229	16.44259229	16.44259229	16.44259229
1273	16.44259229	16.44259229	16.44259229	16.44259229
1274	16.44259229	16.44259229	16.44259229	16.44259229
1275	16.44259229	16.44259229	16.44259229	16.44259229
1276	16.44259229	16.44259229	16.44259229	16.44259229
1277	16.44259229	16.44259229	16.44259229	16.44259229
1278	16.44259229	16.44259229	16.44259229	16.44259229
1279	16.44259229	16.44259229	16.44259229	16.44259229
1280	16.44259229	16.44259229	16.44259229	16.44259229
1281	16.44259229	16.44259229	16.44259229	16.44259229
1282	16.44259229	16.44259229	16.44259229	16.44259229
1283	16.44259229	16.44259229	16.44259229	16.44259229
1284	16.44259229	16.44259229	16.44259229	16.44259229
1285	16.44259229	16.44259229	16.44259229	16.44259229
1286	16.44259229	16.44259229	16.44259229	16.44259229
1287	16.44259229	16.44259229	16.44259229	16.44259229
1288	16.44259229	16.44259229	16.44259229	16.44259229
1289	16.44259229	16.44259229	16.44259229	16.44259229
1290	16.44259229	16.44259229	16.44259229	16.44259229
1291	16.44259229	16.44259229	16.44259229	16.44259229
1292	16.44259229	16.44259229	16.44259229	16.44259229
1293	16.44259229	16.44259229	16.44259229	16.44259229
1294	16.44259229	16.44259229	16.44259229	16.44259229
1295	16.44259229	16.44259229	16.44259229	16.44259229
1296	16.32048536	16.32048536	16.32048536	16.32048536
1297	16.19928521	16.19928521	16.19928521	16.19928521
1298	16.07898514	16.07898514	16.07898514	16.07898514
1299	15.95957844	15.95957844	15.95957844	15.95957844
1300	15.84105849	15.84105849	15.84105849	15.84105849
