Item Level	Armor Multiplier	Weapon Multiplier	Trinket Multiplier	Jewelry Multiplier
1093	0.495879298	0.495879298	0.495879298	0.781009895
1094	0.495879298	0.495879298	0.495879298	0.781009895
1095	0.495879298	0.495879298	0.495879298	0.781009895
1096	0.495879298	0.495879298	0.495879298	0.781009895
1097	0.495879298	0.495879298	0.495879298	0.781009895
1098	0.495879298	0.495879298	0.495879298	0.781009895
1099	0.495879298	0.495879298	0.495879298	0.781009895
1100	0.495879298	0.495879298	0.495879298	0.781009895
1101	0.495879298	0.495879298	0.495879298	0.781009895
1102	0.495879298	0.495879298	0.495879298	0.781009895
1103	0.495879298	0.495879298	0.495879298	0.781009895
1104	0.495879298	0.495879298	0.495879298	0.781009895
1105	0.495879298	0.495879298	0.495879298	0.781009895
1106	0.495879298	0.495879298	0.495879298	0.781009895
1107	0.495879298	0.495879298	0.495879298	0.781009895
1108	0.495879298	0.495879298	0.495879298	0.781009895
1109	0.495879298	0.495879298	0.495879298	0.781009895
1110	0.495879298	0.495879298	0.495879298	0.781009895
1111	0.495879298	0.495879298	0.495879298	0.781009895
1112	0.495879298	0.495879298	0.495879298	0.781009895
1113	0.495879298	0.495879298	0.495879298	0.781009895
1114	0.495879298	0.495879298	0.495879298	0.781009895
1115	0.495879298	0.495879298	0.495879298	0.781009895
1116	0.495879298	0.495879298	0.495879298	0.781009895
1117	0.495879298	0.495879298	0.495879298	0.781009895
1118	0.495879298	0.495879298	0.495879298	0.781009895
1119	0.495879298	0.495879298	0.495879298	0.781009895
1120	0.495879298	0.495879298	0.495879298	0.781009895
1121	0.495879298	0.495879298	0.495879298	0.781009895
1122	0.495879298	0.495879298	0.495879298	0.781009895
1123	0.495879298	0.495879298	0.495879298	0.781009895
1124	0.495879298	0.495879298	0.495879298	0.781009895
1125	0.495879298	0.495879298	0.495879298	0.781009895
1126	0.495879298	0.495879298	0.495879298	0.781009895
1127	0.495879298	0.495879298	0.495879298	0.781009895
1128	0.495879298	0.495879298	0.495879298	0.781009895
1129	0.495879298	0.495879298	0.495879298	0.781009895
1130	0.495879298	0.495879298	0.495879298	0.781009895
1131	0.495879298	0.495879298	0.495879298	0.781009895
1132	0.495879298	0.495879298	0.495879298	0.781009895
1133	0.495879298	0.495879298	0.495879298	0.781009895
1134	0.495879298	0.495879298	0.495879298	0.781009895
1135	0.495879298	0.495879298	0.495879298	0.781009895
1136	0.495879298	0.495879298	0.495879298	0.781009895
1137	0.495879298	0.495879298	0.495879298	0.781009895
1138	0.495879298	0.495879298	0.495879298	0.781009895
1139	0.495879298	0.495879298	0.495879298	0.781009895
1140	0.495879298	0.495879298	0.495879298	0.781009895
1141	0.495879298	0.495879298	0.495879298	0.781009895
1142	0.495879298	0.495879298	0.495879298	0.781009895
1143	0.495879298	0.495879298	0.495879298	0.781009895
1144	0.495879298	0.495879298	0.495879298	0.781009895
1145	0.495879298	0.495879298	0.495879298	0.781009895
1146	0.495879298	0.495879298	0.495879298	0.781009895
1147	0.495879298	0.495879298	0.495879298	0.781009895
1148	0.495879298	0.495879298	0.495879298	0.781009895
1149	0.495879298	0.495879298	0.495879298	0.781009895
1150	0.495879298	0.495879298	0.495879298	0.781009895
1151	0.495879298	0.495879298	0.495879298	0.781009895
1152	0.495879298	0.495879298	0.495879298	0.781009895
1153	0.495879298	0.495879298	0.495879298	0.781009895
1154	0.495879298	0.495879298	0.495879298	0.781009895
1155	0.495879298	0.495879298	0.495879298	0.781009895
1156	0.495879298	0.495879298	0.495879298	0.781009895
1157	0.495879298	0.495879298	0.495879298	0.781009895
1158	0.495879298	0.495879298	0.495879298	0.781009895
1159	0.495879298	0.495879298	0.495879298	0.781009895
1160	0.495879298	0.495879298	0.495879298	0.781009895
1161	0.495879298	0.495879298	0.495879298	0.781009895
1162	0.495879298	0.495879298	0.495879298	0.781009895
1163	0.495879298	0.495879298	0.495879298	0.781009895
1164	0.495879298	0.495879298	0.495879298	0.781009895
1165	0.495879298	0.495879298	0.495879298	0.781009895
1166	0.495879298	0.495879298	0.495879298	0.781009895
1167	0.495879298	0.495879298	0.495879298	0.781009895
1168	0.495879298	0.495879298	0.495879298	0.781009895
1169	0.495879298	0.495879298	0.495879298	0.781009895
1170	0.495879298	0.495879298	0.495879298	0.781009895
1171	0.495879298	0.495879298	0.495879298	0.781009895
1172	0.495879298	0.495879298	0.495879298	0.781009895
1173	0.495879298	0.495879298	0.495879298	0.781009895
1174	0.495879298	0.495879298	0.495879298	0.781009895
1175	0.495879298	0.495879298	0.495879298	0.781009895
1176	0.495879298	0.495879298	0.495879298	0.781009895
1177	0.495879298	0.495879298	0.495879298	0.781009895
1178	0.495879298	0.495879298	0.495879298	0.781009895
1179	0.495879298	0.495879298	0.495879298	0.781009895
1180	0.495879298	0.495879298	0.495879298	0.781009895
1181	0.495879298	0.495879298	0.495879298	0.781009895
1182	0.495879298	0.495879298	0.495879298	0.781009895
1183	0.495879298	0.495879298	0.495879298	0.781009895
1184	0.495879298	0.495879298	0.495879298	0.781009895
1185	0.495879298	0.495879298	0.495879298	0.781009895
1186	0.495879298	0.495879298	0.495879298	0.781009895
1187	0.495879298	0.495879298	0.495879298	0.781009895
1188	0.495879298	0.495879298	0.495879298	0.781009895
1189	0.495879298	0.495879298	0.495879298	0.781009895
1190	0.495879298	0.495879298	0.495879298	0.781009895
1191	0.495879298	0.495879298	0.495879298	0.781009895
1192	0.495879298	0.495879298	0.495879298	0.781009895
1193	0.495879298	0.495879298	0.495879298	0.781009895
1194	0.495879298	0.495879298	0.495879298	0.781009895
1195	0.495879298	0.495879298	0.495879298	0.781009895
1196	0.495879298	0.495879298	0.495879298	0.781009895
1197	0.495879298	0.495879298	0.495879298	0.781009895
1198	0.495879298	0.495879298	0.495879298	0.781009895
1199	0.495879298	0.495879298	0.495879298	0.781009895
1200	0.495879298	0.495879298	0.495879298	0.781009895
1201	0.495879298	0.495879298	0.495879298	0.781009895
1202	0.495879298	0.495879298	0.495879298	0.781009895
1203	0.495879298	0.495879298	0.495879298	0.781009895
1204	0.495879298	0.495879298	0.495879298	0.781009895
1205	0.495879298	0.495879298	0.495879298	0.781009895
1206	0.495879298	0.495879298	0.495879298	0.781009895
1207	0.495879298	0.495879298	0.495879298	0.781009895
1208	0.495879298	0.495879298	0.495879298	0.781009895
1209	0.495879298	0.495879298	0.495879298	0.781009895
1210	0.495879298	0.495879298	0.495879298	0.781009895
1211	0.495879298	0.495879298	0.495879298	0.781009895
1212	0.495879298	0.495879298	0.495879298	0.781009895
1213	0.495879298	0.495879298	0.495879298	0.781009895
1214	0.495879298	0.495879298	0.495879298	0.781009895
1215	0.495879298	0.495879298	0.495879298	0.781009895
1216	0.495879298	0.495879298	0.495879298	0.781009895
1217	0.495879298	0.495879298	0.495879298	0.781009895
1218	0.495879298	0.495879298	0.495879298	0.781009895
1219	0.495879298	0.495879298	0.495879298	0.781009895
1220	0.495879298	0.495879298	0.495879298	0.781009895
1221	0.495879298	0.495879298	0.495879298	0.781009895
1222	0.495879298	0.495879298	0.495879298	0.781009895
1223	0.495879298	0.495879298	0.495879298	0.781009895
1224	0.495879298	0.495879298	0.495879298	0.781009895
1225	0.495879298	0.495879298	0.495879298	0.781009895
1226	0.495879298	0.495879298	0.495879298	0.781009895
1227	0.495879298	0.495879298	0.495879298	0.781009895
1228	0.495879298	0.495879298	0.495879298	0.781009895
1229	0.495879298	0.495879298	0.495879298	0.781009895
1230	0.495879298	0.495879298	0.495879298	0.781009895
1231	0.495879298	0.495879298	0.495879298	0.781009895
1232	0.495879298	0.495879298	0.495879298	0.781009895
1233	0.495879298	0.495879298	0.495879298	0.781009895
1234	0.495879298	0.495879298	0.495879298	0.781009895
1235	0.495879298	0.495879298	0.495879298	0.781009895
1236	0.495879298	0.495879298	0.495879298	0.781009895
1237	0.495879298	0.495879298	0.495879298	0.781009895
1238	0.495879298	0.495879298	0.495879298	0.781009895
1239	0.495879298	0.495879298	0.495879298	0.781009895
1240	0.495879298	0.495879298	0.495879298	0.781009895
1241	0.495879298	0.495879298	0.495879298	0.781009895
1242	0.495879298	0.495879298	0.495879298	0.781009895
1243	0.495879298	0.495879298	0.495879298	0.781009895
1244	0.495879298	0.495879298	0.495879298	0.781009895
1245	0.495879298	0.495879298	0.495879298	0.781009895
1246	0.495879298	0.495879298	0.495879298	0.781009895
1247	0.495879298	0.495879298	0.495879298	0.781009895
1248	0.495879298	0.495879298	0.495879298	0.781009895
1249	0.495879298	0.495879298	0.495879298	0.781009895
1250	0.495879298	0.495879298	0.495879298	0.781009895
1251	0.495879298	0.495879298	0.495879298	0.781009895
1252	0.495879298	0.495879298	0.495879298	0.781009895
1253	0.495879298	0.495879298	0.495879298	0.781009895
1254	0.495879298	0.495879298	0.495879298	0.781009895
1255	0.495879298	0.495879298	0.495879298	0.781009895
1256	0.495879298	0.495879298	0.495879298	0.781009895
1257	0.495879298	0.495879298	0.495879298	0.781009895
1258	0.495879298	0.495879298	0.495879298	0.781009895
1259	0.495879298	0.495879298	0.495879298	0.781009895
1260	0.495879298	0.495879298	0.495879298	0.781009895
1261	0.495879298	0.495879298	0.495879298	0.781009895
1262	0.495879298	0.495879298	0.495879298	0.781009895
1263	0.495879298	0.495879298	0.495879298	0.781009895
1264	0.495879298	0.495879298	0.495879298	0.781009895
1265	0.495879298	0.495879298	0.495879298	0.781009895
1266	0.495879298	0.495879298	0.495879298	0.781009895
1267	0.495879298	0.495879298	0.495879298	0.781009895
1268	0.495879298	0.495879298	0.495879298	0.781009895
1269	0.495879298	0.495879298	0.495879298	0.781009895
1270	0.495879298	0.495879298	0.495879298	0.781009895
1271	0.495879298	0.495879298	0.495879298	0.781009895
1272	0.495879298	0.495879298	0.495879298	0.781009895
1273	0.495879298	0.495879298	0.495879298	0.781009895
1274	0.495879298	0.495879298	0.495879298	0.781009895
1275	0.495879298	0.495879298	0.495879298	0.781009895
1276	0.495879298	0.495879298	0.495879298	0.781009895
1277	0.495879298	0.495879298	0.495879298	0.781009895
1278	0.495879298	0.495879298	0.495879298	0.781009895
1279	0.495879298	0.495879298	0.495879298	0.781009895
1280	0.495879298	0.495879298	0.495879298	0.781009895
1281	0.495879298	0.495879298	0.495879298	0.781009895
1282	0.495879298	0.495879298	0.495879298	0.781009895
1283	0.495879298	0.495879298	0.495879298	0.781009895
1284	0.495879298	0.495879298	0.495879298	0.781009895
1285	0.495879298	0.495879298	0.495879298	0.781009895
1286	0.495879298	0.495879298	0.495879298	0.781009895
1287	0.495879298	0.495879298	0.495879298	0.781009895
1288	0.495879298	0.495879298	0.495879298	0.781009895
1289	0.495879298	0.495879298	0.495879298	0.781009895
1290	0.495879298	0.495879298	0.495879298	0.781009895
1291	0.495879298	0.495879298	0.495879298	0.781009895
1292	0.495879298	0.495879298	0.495879298	0.781009895
1293	0.495879298	0.495879298	0.495879298	0.781009895
1294	0.495879298	0.495879298	0.495879298	0.781009895
1295	0.495879298	0.495879298	0.495879298	0.781009895
1296	0.495879298	0.495879298	0.495879298	0.781009895
1297	0.495879298	0.495879298	0.495879298	0.781009895
1298	0.495879298	0.495879298	0.495879298	0.781009895
1299	0.495879298	0.495879298	0.495879298	0.781009895
1300	0.495879298	0.495879298	0.495879298	0.781009895
