Pos_0,Pos_1,Pos_2,ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
-198.41700744629,981.96197509766,230.59100341797,6646,643,0,0,0,0,15.48999977112,27.92000007629,41.02000045776,0,1,0,2397,0
-4559.6298828125,3877.1899414062,0,6647,0,1,0,0,0,527.90002441406,652.70001220703,30.40999984741,0,1,0,2398,12
-4559.6298828125,3877.1899414062,-22.28129959106,6648,0,1,0,0,0,527.90002441406,652.70001220703,10.40999984741,0,1,0,2399,12
-4617.1801757812,3978.0400390625,-71.60050201416,6649,0,1,0,0,0,27.89999961853,13.69999980927,10.40999984741,0.39050000906,1,0,2400,12
-4453.240234375,3808.7900390625,-81.66259765625,6650,0,1,0,0,0,27.89999961853,12.69999980927,10.40999984741,0.47330000997,1,0,2401,12
-945.63500976563,-165.38900756836,640,6651,657,0,0,0,0,275,275,40,5.53900003433,1,0,2402,0
-1179.7800292969,41.82989883423,676,6652,657,0,0,0,0,500,375,30,5.53900003433,1,0,2403,0
-3472.5600585938,-4324.419921875,212.06700134277,6653,0,1,0,0,0,9.33399963379,11.75,15,5.9439997673,1,0,2404,0
-3408.2199707031,-4242.83984375,222.31900024414,6654,0,0,395,0,12.75389957428,0,0,0,0,0,0,2405,0
-3465.25,-4195.2998046875,213.21899414063,6655,0,0,395,0,14.60659980774,0,0,0,0,0,0,2406,0
-3481.6899414062,-4242.2299804688,214.66799926758,6656,0,0,395,0,10.90219974518,0,0,0,0,0,0,2407,0
-1913.5,2282.7900390625,44.45080184937,6657,654,0,0,553,0,18,16,30,5.53800010681,1,0,2408,0
-1122.6999511719,498.94100952148,617,6660,657,0,0,0,0,280,300,30,5.53900003433,1,0,2409,0
-929.37298583984,619.98797607422,682,6661,657,0,0,0,0,280,275,30,5.53900003433,1,0,2410,0
529.56597900391,842.74102783203,36.27320098877,6662,730,0,0,0,0,25.10000038147,32.93999862671,16.71999931335,0,1,0,2411,0
-726.68798828125,469.625,628,6663,657,0,0,0,0,300,300,30,5.53900003433,1,0,2412,0
-1274,1050.0899658203,110,6664,732,0,0,0,0,6,8,11,0.02163000032,1,0,2413,0
-791.98797607422,524.87200927734,687,6665,657,0,0,0,0,50,80,20,5.53900003433,1,0,2414,0
-1004.8200073242,429.4289855957,688,6666,657,0,0,0,0,80,105,20,5.53900003433,1,0,2415,0
-1000,395,643.5,6667,657,0,0,0,0,80,160,20,5.53900003433,1,0,2416,0
2078.9899902344,-169.25500488281,-175.27900695801,6670,646,0,0,0,0,34.74000167847,44.95999908447,25,0.22930000722,1,0,2417,0
-11361.200195312,73.02950286865,723.90100097656,6672,1,0,0,0,0,22.35000038147,8.08199977875,40.34999847412,0.3558999896,1,0,2418,0
-322.89099121094,815.90997314453,199.48899841309,6673,754,0,0,0,0,6.44799995422,20.84000015259,34.04999923706,6.27799987793,1,0,2419,0
-444.44400024414,-360.78601074219,217.9109954834,6676,670,0,0,0,32.61270141602,0,0,0,0,0,0,2421,0
1333.9499511719,-4631.2001953125,24.28249931335,6683,1,0,0,0,25,0,0,0,0,0,0,2425,0
1333.9599609375,-4631.16015625,24.28249931335,6684,1,0,0,0,25,0,0,0,0,0,0,2426,0
-1381.9599609375,2918.7299804688,73.20390319824,6685,1,0,0,0,2,31.69000053406,17.32999992371,34.18999862671,3.21099996567,0,0,2427,0
-2171.8100585938,-1960.1999511719,14.02729988098,6686,0,0,0,0,7.58502006531,0,0,0,0,0,0,2428,0
-2238.0100097656,1428.2900390625,-22.93939971924,6687,654,0,186,0,5.16442012787,0,0,0,0,0,0,2429,0
-2238.3798828125,1370.4499511719,-25.6965007782,6688,654,0,186,0,5.16442012787,0,0,0,0,0,0,2430,0
-2252.1298828125,1478.6700439453,-19.60969924927,6689,654,0,186,0,5.16442012787,0,0,0,0,0,0,2431,0
-6536.83984375,-2389.9499511719,294.77301025391,6690,0,0,0,0,7.9449300766,0,0,0,0,0,0,2432,1
-730.34399414063,1.50168001652,-248.06100463867,6701,90,0,0,0,0,1,18,10,0,1,0,2434,0
-326.78900146484,-5.17325019836,-152.84700012207,6702,90,0,0,0,0,1,10,10,0,1,0,2435,0
5255.1000976562,-1505.6199951172,1363.0200195312,6710,1,1,0,0,3.45056009293,0,0,0,0,0,0,2437,0
-6626.41015625,-4670.0698242188,12.03129959106,6713,0,0,0,0,0,27.13999938965,24.09000015259,7,0.53920000792,1,0,2438,0
4737.33984375,-4857.7797851562,26.2891998291,6733,571,0,0,0,0,13.39999961853,10.53999996185,13.06000041962,0,1,0,2440,0
-11916.700195312,-1204,95,6769,859,0,0,0,0,20,35,30,0,1,0,2442,0
-17.80209922791,802.06402587891,807.68402099609,6774,643,0,0,0,0,7.625,34.66999816895,73.91000366211,0,1,0,2443,0
-11916.200195312,-1218.4699707031,100,6775,0,0,0,601,0,6,4,17.5,0,1,0,2444,0
-12067.299804688,-1785.2299804688,68,6781,859,0,0,0,0,58.43000030518,19.56999969482,15,0.71689999104,1,0,2445,0
-12893.700195312,-1414.0300292969,134.68899536133,6783,0,0,424,0,60.93489837646,0,0,0,0,0,0,2447,0
4617.3500976562,-1967.6700439453,1193.2199707031,6800,1,0,431,0,20,0,0,0,0,0,0,2451,0
4598.7099609375,-2697.3898925781,1140.1500244141,6801,1,0,431,0,25,0,0,0,0,0,0,2452,0
4929.9301757812,-1492.7600097656,1327.9399414062,6802,1,0,431,0,32,0,0,0,0,0,0,2453,0
1820.8499755859,156.3630065918,9,6803,726,0,0,0,0,43,29,18,0,1,0,2454,0
1879.6800537109,442.125,0,6804,726,0,0,0,13.67630004883,5.33199977875,11.10000038147,0,0,0,0,2455,0
1552,212.50700378418,18,6805,726,0,0,0,0,57,37,12,1.60800004005,1,0,2456,0
2180,330,45,6806,726,0,0,0,0,35,49,25,0.315200001,1,0,2457,0
5223.66015625,-1244.5899658203,1405,6809,1,0,425,0,0,130,130,80,0.91500002146,1,0,2458,0
1037.9399414062,302.11099243164,42.33169937134,6810,861,1,0,0,0,6.70599985123,1.02499997616,15,0.29399999976,1,0,2459,0
3661.9399414062,6911.1401367188,354,6823,571,1,0,0,0,60.31999969482,46.31000137329,32.72999954224,0,1,0,2467,0
1425.6800537109,674.59197998047,-50,6824,861,0,0,0,0,336.89999389648,371.79998779297,130,0,1,0,2468,0
1518.9100341797,335.53298950195,61.70520019531,6828,861,0,0,0,60.94910049438,73.33000183105,57.45999908447,0,0,0,0,2470,0
4032.1000976562,7518.1000976562,251.33000183106,6831,951,0,0,0,10,0,0,0,0,0,0,2471,0
4057.3400878906,7518.759765625,255.07400512695,6832,951,0,0,0,10,0,0,0,0,0,0,2472,0
4079.6101074219,7523.5400390625,260.71600341797,6833,951,0,0,0,10,0,0,0,0,0,0,2473,0
4100.080078125,7515.6298828125,266.24398803711,6834,951,0,0,0,10,0,0,0,0,0,0,2474,0
3709.1101074219,7348.9399414062,269.6789855957,6843,951,1,0,0,0,10,4,10,0,1,0,2475,0
-11255.299804688,311.63400268555,630.26702880859,6847,1,0,0,0,56.07860183716,0,0,0,0,0,0,2477,0
3898.75,6985.5200195312,69.48789978027,6850,571,1,0,0,0,3.36199998856,6.65000009537,20,0.06262999773,1,0,2478,8
4239.330078125,7167.5698242188,260.63000488281,6852,951,0,0,0,10,0,0,0,0,0,0,2479,0
-5664.6899414062,-1567.5100097656,383.20401000977,6853,0,0,0,0,7.41452980042,0.00195299997,0.18919999897,0,0,0,0,2480,0
-5617.25,-1973.5500488281,392.10998535156,6854,0,0,0,0,0,70,95.20999908447,3.20000004768,0,1,0,2481,0
-4765.25,-1188.3599853516,509.39498901367,6855,0,0,0,0,4.42722988129,0,0,0,0,0,0,2482,0
1699.8100585938,1708.0100097656,136.08000183106,6857,0,0,0,0,2.5406498909,0,0,0,0,0,0,2484,1
4199.6401367188,7211.1801757812,256.02398681641,6858,951,0,0,0,10,0,0,0,0,0,0,2485,0
-204.33999633789,-330.20700073242,67.60679626465,6861,720,0,0,0,60,21.20999908447,21.20999908447,1,0,0,0,2486,0
-272.79299926758,-416.73300170898,102.3929977417,6862,720,0,0,0,30,21.20999908447,21.20999908447,1,0,0,0,2487,0
-334.81100463867,-412.91500854492,103.56400299072,6863,720,0,0,0,30,21.20999908447,21.20999908447,1,0,0,0,2488,0
3980.6298828125,-2924.8100585938,1017,6864,1,0,0,0,0,18,40,32,5.13500022888,1,0,2489,0
-562.25,324.45001220703,132,6866,720,0,0,0,0,10,40,36,5.95800018311,1,0,2490,0
1145.9300537109,281.67199707031,16.76149940491,6868,861,0,428,0,17.70759963989,0,0,0,0,0,0,2491,0
1062.9499511719,421.89199829102,41.45360183716,6869,861,0,445,0,17.70759963989,0,0,0,0,0,0,2492,0
2302.6899414062,1391.2700195312,1197.7700195312,6891,968,0,0,0,3,0,0,0,0,0,0,2502,0
2283.3798828125,1748.9799804688,1189.7099609375,6892,968,0,0,0,3,0,0,0,0,0,0,2503,0
2046.3299560547,1748.8100585938,1190.0300292969,6893,968,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,2504,0
2050.4599609375,1372.2600097656,1194.5600585938,6894,968,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,2505,0
1308.7900390625,248.49699401856,26.6107006073,6902,861,0,0,0,0,20.43000030518,13.78999996185,20,0,1,0,2508,0
-8513.8798828125,1305.0500488281,6.10045003891,6911,0,1,0,0,0,11.11999988556,5,3.93000006676,0,1,0,2509,0
-8835.509765625,651.47100830078,98.02690124512,6912,0,0,0,0,0,0.07425999641,3.26600003242,9.20499992371,0.40059998631,1,0,2510,0
1450.0799560547,343.01400756836,51.59260177612,6913,861,0,467,0,5.61836004257,0,0,0,0,0,0,2511,0
-8535.16015625,609.70300292969,102.87699890137,6914,0,0,0,0,0,8.66100025177,16.30999946594,7.04799985886,0.68940001726,1,0,2512,0
1232.1400146484,164.0659942627,10.72109985352,6915,861,0,451,0,17.45359992981,27.30999946594,14.78999996185,0,0,0,0,2513,0
-8508.4404296875,772.72698974609,73.27449798584,6916,0,0,0,0,0,6.66800022125,1.12199997902,8.31999969482,3.85500001907,1,0,2514,0
1487.8900146484,-4997.259765625,19.70000076294,6920,1,0,0,0,0,18.88999938965,13.39999961853,4,0.1548999995,1,0,2515,0
1624.2299804688,-4431.5698242188,20.21479988098,6921,1,0,0,0,0,9.45499992371,2.60899996758,9,0.77240002155,1,0,2516,0
1922.7399902344,-4508.7202148438,29.42029953003,6922,1,0,0,0,0,7.51499986649,2.15300011635,9.27299976349,3.8220000267,1,0,2517,0
1584.25,61.39059829712,62.53649902344,6924,0,0,0,0,23,25.06999969482,9.32600021362,0,0,0,0,2518,0
1251,148,119.59999847412,6927,861,0,0,0,0,7,7,8,0,1,0,2519,0
174.91299438477,285.91799926758,84.89099884033,6929,720,0,0,0,0,27.62999916077,27.32999992371,20,5.34600019455,1,0,2521,0
1028.2399902344,333.17001342773,44.17110061646,6937,861,0,0,606,0,30.01000022888,46.08000183105,10,0.24979999661,1,0,2523,0
3732.0400390625,7359.0297851562,269.6789855957,6945,951,0,0,0,10,0,0,0,0,0,0,2524,0
-442.61499023438,-1730.0500488281,7.15332984924,6951,870,0,0,0,17.19020080566,0,0,0,0,0,0,2526,0
-480.59698486328,-1677.9200439453,12.03380012512,6952,870,0,0,0,13.48789978027,0,0,0,0,0,0,2527,0
-720.28002929688,-1693.8499755859,15.86180019379,6954,870,0,489,0,12.52519989014,0,0,0,0,0,0,2528,0
2937.2900390625,71.69100189209,5,6955,938,0,0,0,0,110,99.23999786377,20,4.69299983978,1,0,2529,0
-167.52900695801,-273.99798583984,-7.75556993484,6956,545,0,0,0,0,10.64000034332,49.95999908447,18.15999984741,4.78299999237,1,0,2530,0
1413.0699462891,3535.3500976562,86.4621963501,6958,860,0,0,0,16.22520065308,0,0,0,0,0,0,2531,0
-14.59659957886,0.20657999814,-1.81239998341,6959,554,0,0,0,0,9.39000034332,30.59000015259,20,0,1,0,2532,0
17.13829994202,-5.64121007919,-1.0969799757,6961,553,0,0,0,0,16.07999992371,7.51499986649,10,0.81099998951,1,0,2534,0
166.07400512695,326.99700927734,-5.41998004913,6962,553,0,0,0,0,26.35000038147,8.77700042725,10,0.21320000291,1,0,2535,0
-95.94940185547,391.0710144043,-17.93510055542,6963,553,0,0,0,0,5.86899995804,12.89999961853,10,0,1,0,2536,0
17.60820007324,0.57887297869,-0.20548500121,6964,552,0,0,0,0,7.82600021362,17.77000045776,10,0,1,0,2537,0
946.58001708984,2954.6499023438,78.49600219727,6966,860,0,0,0,0,112.09999847412,100.90000152588,15,5.20300006866,1,0,2538,0
221.56700134277,-167.29600524902,-7.92068004608,6967,552,0,0,0,0,14.86999988556,6.62099981308,15,0,1,0,2539,0
201.2440032959,108.2679977417,22.32040023804,6968,552,0,0,0,0,18.29999923706,4.11499977112,10,0,1,0,2540,0
2521.4899902344,-1574.2299804688,404.02801513672,6973,870,0,0,0,0,8.62399959564,11.02000045776,10,0.4226000011,1,0,2542,0
209.69999694824,-1501.8399658203,85.55390167236,6976,870,0,0,0,0,5.51399993896,47.68000030518,15,1.20399999619,1,0,2543,0
2553.4499511719,-1454.7199707031,410.11499023438,6982,870,0,0,0,0,15.35000038147,30.44000053406,10,0.03635999933,1,0,2544,0
2833.2199707031,-1188.1500244141,329.25799560547,6983,870,0,0,0,0,31.28000068665,38.18999862671,10,5.16400003433,1,0,2545,0
-3815.9699707031,6226.1801757812,81.73300170898,6984,974,0,0,0,13.518699646,0,0,0,0,0,0,2546,0
994.50299072266,2931.5400390625,78.5,6985,860,0,0,0,0,119.40000152588,89.7200012207,15,4.4310002327,1,0,2547,0
921.48602294922,3343.0200195312,116,6986,860,0,0,0,0,108.40000152588,86.90000152588,5,5.04799985886,1,0,2798,0
968.77099609375,3329.1999511719,116,6987,860,0,0,0,0,108.40000152588,86.90000152588,5,5.04799985886,1,0,2798,0
1004.4000244141,3237.669921875,114.01599884033,6988,860,0,0,0,0,77.26000213623,88.13999938965,1.79999995232,5.01700019836,1,0,2799,0
1041.9399414062,3230.8000488281,114.01599884033,6989,860,0,0,0,0,66.06999969482,95.06999969482,1.79999995232,5.45900011063,1,0,2799,0
818.65997314453,3014.9699707031,83,6990,860,0,0,0,0,62.95000076294,66.75,9,5.31199979782,1,0,2796,0
852.85101318359,2896.169921875,79.66500091553,6991,860,0,0,0,0,136.5,99.19999694824,2,5.20300006866,1,0,2795,0
921.10400390625,2836.8601074219,79.85230255127,6992,860,0,0,0,0,136.5,99.19999694824,2,5.94799995422,1,0,2795,0
874.53100585938,3063.1201171875,96,6993,860,0,0,0,0,110.09999847412,67.79000091553,5,5.31199979782,1,0,2555,0
-4011.9799804688,6264.1801757812,10.33310031891,6995,974,0,0,0,11.01340007782,0,0,0,0,0,0,2557,0
-4029.7600097656,6282.4301757812,10.1482000351,6996,974,0,0,0,12.22439956665,0,0,0,0,0,0,2558,0
-4083.4299316406,6338.509765625,9.71107006073,6997,974,0,0,0,9.71238040924,0,0,0,0,0,0,2559,0
-4120.8901367188,6343.3901367188,9.82472991943,6998,974,0,0,0,9.76533031464,0,0,0,0,0,0,2560,0
-4183.8598632812,6347.9599609375,9.82423019409,6999,974,0,0,0,10.30210018158,0,0,0,0,0,0,2561,0
-4283.7700195312,6329.8100585938,10.03120040894,7000,974,0,0,0,12.85859966278,0,0,0,0,0,0,2562,0
-3991.5500488281,6247.009765625,10.67749977112,7008,974,0,0,0,13.01840019226,0,0,0,0,0,0,2564,0
-4261.33984375,6346.4399414062,10.52729988098,7009,974,0,0,0,12.52270030975,0,0,0,0,0,0,2565,0
852.80200195313,3157.3601074219,104,7011,860,0,0,0,0,79.62000274658,60.18000030518,5,0.68550002575,1,0,2800,0
884.55603027344,3136.4599609375,103.90000152588,7012,860,0,0,0,0,53.61999893188,51.79999923706,5,5.98699998856,1,0,2800,0
-4097.4501953125,6351.1298828125,10.06770038605,7015,974,0,0,0,8.23054981232,0,0,0,0,0,0,2568,0
-3982.1101074219,6231.3500976562,13.62399959564,7016,974,0,0,0,0,32.18000030518,4.69299983978,20,0.79070001841,1,0,2569,0
-152.02600097656,-2365.7099609375,32.79270172119,7017,870,0,0,0,14.62310028076,0,0,0,0,0,0,2570,0
753.13500976563,-1717.8900146484,71.9088973999,7023,972,0,516,0,85,0,0,0,0,0,0,2571,0
723.90100097656,-2012.9499511719,72.57260131836,7024,972,0,516,0,75,0,0,0,0,0,0,2572,0
961.13195800781,-1901.5086669922,48.49658203125,7025,972,0,516,0,70,0,0,0,0,0,0,2573,0
728.75866699219,-2114.0539550781,65.94734954834,7028,972,0,516,0,0,85.51000213623,50.08000183105,33.77000045776,0.13109999895,1,0,2574,0
3217.2700195312,-4975.2099609375,191.55799865723,7029,939,0,0,0,0,28,52,8,5.47800016403,1,0,2575,0
542.62799072266,4321.919921875,212.23899841309,7037,860,0,0,0,9.54988956451,0,0,0,0,0,0,2576,0
3122.580078125,-5558.3901367188,18.02079963684,7039,939,0,0,0,0,54.04000091553,53.04000091553,20,4.46700000763,1,0,2577,0
-4395.6098632812,6336.1298828125,13.03680038452,7040,974,0,0,0,9.76533031464,0,0,0,0,0,0,2578,0
649.58001708984,4222.009765625,202.90899658203,7041,860,0,0,0,14.90499973297,0,0,0,0,0,0,2579,0
599.97100830078,4268.1401367188,206.55200195313,7042,860,0,0,0,11.10579967499,0,0,0,0,0,0,2580,0
-8435.01953125,322.31298828125,151.79100036621,7045,0,0,0,0,0,6.70300006866,9.22900009155,15,5.32100009918,1,0,2581,0
-8344.33984375,270.0830078125,155.34700012207,7046,0,0,0,0,11.89949989319,6.70300006866,9.22900009155,15,5.32100009918,0,0,2582,0
-8708.6904296875,812.64801025391,98.41590118408,7048,0,0,0,0,0,3.53399991989,1.82400000095,6.84600019455,2.242000103,1,0,2583,0
796.53497314453,620.61999511719,412.37200927734,7049,650,0,0,0,0,6.49700021744,31.04999923706,15,0,1,0,2584,0
1077.5300292969,974.99798583984,361.07000732422,7053,578,0,0,0,0,27.69000053406,29.37000083923,15,5.89799976349,1,0,2585,0
-1324.3499755859,-5587.3100585938,26.39999961853,7058,1,0,0,0,0,6.27500009537,14,5.54899978638,0.84090000391,1,0,2587,0
4042.3601074219,534.95501708984,51.1024017334,7061,940,0,0,0,113.34700012207,0,0,0,0,0,0,2588,0
287.47900390625,-2124.3200683594,62.12530136108,7062,870,0,0,0,0,23.98999977112,25.68000030518,7.89400005341,0,1,0,2589,0
3193.8601074219,-4927.2202148438,193.56199645996,7066,939,0,0,0,0,35.0299987793,11.63000011444,8,6.27699995041,1,0,2591,0
3347.4299316406,-4910.6000976562,183,7074,939,0,0,0,0,25,240,4,0.06996999681,1,0,2592,0
3380.7399902344,-4807.0200195312,183.98300170898,7075,939,0,0,0,0,54.08000183105,51.79000091553,8,1.60300004482,1,0,2593,0
1502.3199462891,-1292.2800292969,250.24899291992,7076,870,0,0,0,0,61.90000152588,93.26999664307,42.95000076294,0,1,0,2594,0
2302.5700683594,-1725.4799804688,224.54699707031,7078,870,0,0,0,13.60509967804,11.75,0.50239998102,1,5.88100004196,0,0,2595,0
1059.9271240234,-2501.1926269531,174.71322631836,7084,960,0,0,0,0,5.05499982834,21.59000015259,12,5.31300020218,1,0,2597,0
1052.4045410156,-2543.109375,170.21391296387,7085,960,0,0,0,0,45,16,1.25,5.96799993515,1,0,2598,0
159.55400085449,-272.31900024414,235.62100219727,7086,870,0,0,0,0,28.57999992371,49.5299987793,20,0.54579997063,1,0,2599,0
240.71000671387,3843.1398925781,73.50119781494,7087,860,0,0,0,13.47500038147,0,0,0,0,0,0,2600,0
3660.669921875,3021.6499023438,804.66101074219,7088,959,0,0,0,0,63.08000183105,62,40,5.66400003433,1,0,2601,0
-23.04170036316,-298.03799438477,161.18499755859,7090,870,0,0,0,0,118,60.66999816895,80,0.94440001249,1,0,2603,0
-449.87200927734,242.40600585938,154.64100646973,7091,870,0,0,0,25,0,0,0,0,0,0,2604,0
21.35420036316,-1477.5200195312,177.81700134277,7092,0,1,0,0,0,12.35999965668,4.51399993896,12,0.65230000019,1,0,2605,0
2301.8500976562,-1760.3299560547,235.63200378418,7093,870,0,0,0,0,15.72999954224,23.87999916077,35.99000167847,0.54930001497,1,0,2606,0
49.30379867554,-1549.2700195312,180.25,7096,0,0,535,0,0,54.52000045776,7.84100008011,15,6.01999998093,1,0,2607,0
23.86109924316,-1580.4000244141,192.86500549316,7097,0,0,535,0,0,29.60000038147,21.60000038147,20,0,1,0,2608,0
-53.2725982666,-1516.1199951172,207.98899841309,7098,0,0,535,0,0,22.18000030518,19.43000030518,20,5.5720000267,1,0,2609,0
-97.80210113525,-1593.5200195312,213.40100097656,7099,0,0,535,0,0,28.47999954224,88.75,30,0.39030000567,1,0,2610,0
12.24479961395,-1643.1199951172,194.61099243164,7100,0,0,535,0,0,32.79999923706,14.92000007629,15,0,1,0,2611,0
112.96499633789,-1538.8000488281,169.64399719238,7101,0,0,535,0,0,27.23999977112,48.02000045776,20,6.13899993896,1,0,2612,0
77.65969848633,-1440.6199951172,180.67100524902,7102,0,0,535,0,0,48.29999923706,20.42000007629,20,0,1,0,2613,0
-3.93576002121,-1431.1300048828,176.23399353027,7103,0,0,535,0,0,11.63000011444,6.09399986267,10,0.82160001993,1,0,2614,0
1163.5300292969,2304,387.95199584961,7104,962,0,0,0,0,9.67800045013,27.32999992371,10,0,1,0,2615,0
912.97222900391,4561.796875,230.23793029785,7106,860,0,0,0,30.09259986877,3.90899991989,19.22999954224,0,0,0,0,2616,0
-752.55902099609,1342.4166259766,150.68856811523,7107,870,0,560,0,0,80,12,15,3.42499995232,1,0,2617,0
-806.96899414063,1269.9699707031,151.66499328613,7108,870,0,560,0,0,15.15999984741,17.80999946594,10,0.28369998932,1,0,2618,0
-749.97900390625,1330.8900146484,166.62899780273,7109,870,0,560,0,0,17.95000076294,20.5,10,0.28369998932,1,0,2619,0
-11975,12259.400390625,-38,7110,967,0,0,0,0,25,130,75,0.47249999642,1,0,89,0
-12020,12243,-45,7111,967,0,0,0,0,35,95,75,0.625,1,0,124,0
-12060,12208.900390625,-45,7112,967,0,0,0,0,33,90,75,0.84899997711,1,0,125,0
-12080,12180,-41,7113,967,0,0,0,0,25,85,75,0.97659999132,1,0,126,0
-12110,12143.299804688,-42,7114,967,0,0,0,0,40,95,75,1.15799999237,1,0,127,0
-12105,12099.700195312,-37,7115,967,0,0,0,0,25,116.40000152588,75,1.31299996376,1,0,128,0
791.51202392578,3607.1899414062,160.52099609375,7116,860,0,0,0,0,24.37000083923,89.43000030518,40,0,1,0,2626,0
995.67901611328,-2516.9099121094,180.5240020752,7118,960,0,0,0,0,12,20,12,5.96799993515,1,0,2628,0
3726.2299804688,3110.419921875,822,7121,959,0,0,0,0,40,8,20,5.67199993134,1,0,2629,0
3922.9499511719,3096.7399902344,781.79901123047,7126,959,0,0,0,0,60,8,20,0.89719998837,1,0,2630,0
721.85601806641,2113.1499023438,402.98999023438,7127,962,0,0,0,0,28.92000007629,23.75,30,0,1,0,2631,0
856.57598876953,-2438.2600097656,192.56500244141,7128,960,0,0,0,0,15,10,5,4.39200019836,1,0,2632,0
818.046875,-2473.4167480469,192.54414367676,7129,960,0,0,0,0,15,10,5,5.96000003815,1,0,2633,0
858.70098876953,-2487.25,192.54499816895,7130,960,0,0,0,0,15,10,5,5.94000005722,1,0,2634,0
849.56597900391,-2439.080078125,176.30299377441,7131,960,0,0,0,0,30,10,5,2.79800009727,1,0,2635,0
-13854.599609375,-13770,250,7136,967,0,0,0,0,280,130,250,0,1,0,2638,0
-13854.599609375,-13505,250,7137,967,0,0,0,0,280,130,250,0,1,0,2639,0
-13945,-13637.5,250,7138,967,0,0,0,0,100,134.5,250,0,1,0,2640,0
-13764,-13637.5,250,7139,967,0,0,0,0,100,134.5,250,0,1,0,2641,0
-13854.599609375,-13637.5,195,7140,967,0,0,0,0,79.5,134.5,120,0,1,0,2642,0
3216.3999023438,-4902.0297851562,194.17900085449,7144,939,0,0,0,0,8,48,8,0,1,0,2643,0
-8595.2001953125,-3993.1599121094,-198,7151,1,0,0,0,0,30,8,25,6.07899999619,1,0,2645,0
-8281.1298828125,-4456.6401367188,-190,7152,1,0,0,0,0,40,8,45,5.36800003052,1,0,2646,0
-8287.830078125,-4593.4599609375,-209,7154,1,0,0,0,0,55,8,55,0.21809999645,1,0,2647,0
-8262.01953125,-4512.1201171875,-200,7155,1,0,0,0,0,50,8,45,5.07600021362,1,0,2648,0
3249.25,-5007.9501953125,197,7161,939,0,0,0,0,11,6,10,0.77549999952,1,0,2649,0
3728.7600097656,-429.80899047852,118,7162,938,0,0,0,0,35,8,20,0.17630000412,1,0,2650,0
4927.6201171875,338.50201416016,115,7163,940,0,0,0,0,50,8,25,0.09843000025,1,0,2651,0
-2315.6201171875,-2387.7099609375,95,7164,967,0,0,0,0,8,50,30,6.125,1,0,2652,0
325.38000488281,230.33200073242,187.41000366211,7175,870,0,0,0,0,42.95999908447,8.03400039673,15.56000041962,0,1,0,2653,0
-1778.8599853516,-2392.2600097656,349,7185,967,0,0,0,0,110,100,20,0.15309999883,1,0,2654,1
12.17879962921,-1637.0100097656,211.98699951172,7232,0,0,535,0,0,4.25299978256,2.35199999809,3,0,1,0,2656,0
200.8630065918,931.75,174.50300598145,7239,870,0,0,0,23.82740020752,0,0,0,0,0,0,2657,0
397.82501220703,1337.0699462891,170.19200134277,7246,757,0,0,0,0,17.40999984741,20.54000091553,20,0,1,0,2658,0
-428.46200561523,268.6789855957,74.88469696045,7256,720,0,0,0,80,0,0,0,0,0,0,2659,0
985.50299072266,2860.7700195312,89.76219940186,7258,860,0,0,0,14.4373998642,0,0,0,0,0,0,2660,0
268.31600952148,3874.5400390625,74.7287979126,7265,860,0,545,0,21.74069976807,0,0,0,0,0,0,2661,0
4.48785018921,-1628.0699462891,190.49800109863,7269,0,1,0,0,0,5.58799982071,4.57299995422,7,6.22700023651,1,0,2663,0
1257.7399902344,3925.6101074219,124.06600189209,7273,860,0,0,0,11.67529964447,9.87100028992,9.6639995575,10,0.54049998522,0,0,2664,1
-1708.8299560547,1412.2800292969,21.6686000824,7276,0,1,0,0,0,62.24000167847,63.15000152588,8,0.81349998713,1,0,2665,0
3710.3000488281,-385.19799804688,112.49900054932,7290,938,0,0,0,0,78.44000244141,11.93999958038,10,0.71920001507,1,0,2670,0
-11382.900390625,-2183.8701171875,30.0904006958,7307,0,0,640,0,0,84.79000091553,75.33999633789,20,6.20699977875,1,0,2671,0
3398.3500976562,-4989.1098632812,200,7308,939,0,0,0,0,35.20000076294,19.95000076294,8,2.14299988747,1,0,2672,0
-11989,12259.400390625,13,7315,967,0,0,0,0,15,130,25,0.47249999642,1,0,89,0
-12006,12243,6,7316,967,0,0,0,0,20,95,25,0.625,1,0,124,0
-12071.200195312,12202.900390625,6,7317,967,0,0,0,0,10,90,25,0.84899997711,1,0,125,0
-12073,12180,8,7318,967,0,0,0,0,10,85,25,0.97659999132,1,0,126,0
-12127,12143,9,7319,967,0,0,0,0,10,95,25,1.15799999237,1,0,127,0
-12100,12099.700195312,14,7320,967,0,0,0,0,10,116.40000152588,25,1.24600017071,1,0,128,0
-35.52600097656,-1579.7700195312,194.45300292969,7326,0,0,0,655,10.3591003418,0,0,0,0,0,0,2681,0
22.44619941711,-1600.7900390625,195.41900634766,7331,0,0,535,0,0,16.35000038147,18.11000061035,5,6.26599979401,1,0,2682,0
792.63201904297,2304.6799316406,381.23498535156,7332,962,0,0,0,0,7.63500022888,25.01000022888,10,0,1,0,2683,0
-4296.740234375,6293.6899414062,13.11680030823,7338,974,0,0,0,16,0,0,0,0,0,0,2684,8
