ID,Pos_0,Pos_1,Pos_2,SequenceID,TimeIndex,TransportID
358281,70.3798828125,-256.02871704102,0,0,111133,259811
358282,75.27268218994,-257.56066894531,0,0,111733,259811
358283,79.36751556396,-258.78955078125,0,0,112233,259811
358284,83.47531890869,-259.97265625,0,0,112733,259811
358285,86.76912689209,-260.88586425781,0,0,113133,259811
358286,90.06830596924,-261.76974487305,0,0,113533,259811
358287,93.37152862549,-262.62490844727,0,0,113933,259811
358288,96.67762756348,-263.4524230957,0,0,114333,259811
358289,99.98538208008,-264.25341796875,0,0,114733,259811
358290,103.29355621338,-265.02951049805,0,0,115133,259811
358291,106.60118103027,-265.78244018555,0,0,115533,259811
358292,109.90679168701,-266.51422119141,0,0,115933,259811
358293,113.20974731445,-267.22570800781,0,0,116333,259811
358294,116.50956726074,-267.91537475586,0,0,116733,259811
358295,119.80599212647,-268.5817565918,0,0,117133,259811
358296,123.09844207764,-269.22357177734,0,0,117533,259811
358297,126.38645172119,-269.8395690918,0,0,117933,259811
358298,129.66932678223,-270.42861938477,0,0,118333,259811
358299,132.94659423828,-270.98980712891,0,0,118733,259811
358300,136.21725463867,-271.52224731445,0,0,119133,259811
358301,139.48068237305,-272.025390625,0,0,119533,259811
358302,142.73583984375,-272.49853515625,0,0,119933,259811
358303,145.98143005371,-272.94375610352,0,0,120333,259811
358304,149.21528625488,-273.36907958984,0,0,120733,259811
358305,152.43647766113,-273.77365112305,0,0,121133,259811
358306,155.64398193359,-274.15603637695,0,0,121533,259811
358307,158.83674621582,-274.51470947266,0,0,121933,259811
358308,161.22087097168,-274.767578125,0,0,122233,259811
358309,163.59526062012,-275.0061340332,0,0,122533,259811
358310,166.7448425293,-275.30142211914,0,0,122933,259811
358311,169.87422180176,-275.5703125,0,0,123333,259811
358312,172.20674133301,-275.75439453125,0,0,123633,259811
358313,174.52571105957,-275.9235534668,0,0,123933,259811
358314,176.83012390137,-276.07757568359,0,0,124233,259811
358315,179.11865234375,-276.216796875,0,0,124533,259811
358316,181.39002990723,-276.34124755859,0,0,124833,259811
358317,183.64276123047,-276.45129394531,0,0,125133,259811
358318,185.87519836426,-276.54702758789,0,0,125433,259811
358319,188.08540344238,-276.62973022461,0,0,125733,259811
358320,190.27116394043,-276.70062255859,0,0,126033,259811
358321,192.43003845215,-276.76086425781,0,0,126333,259811
358322,194.55918884277,-276.81143188477,0,0,126633,259811
358323,196.6551361084,-276.85308837891,0,0,126933,259811
358324,198.71394348145,-276.88656616211,0,0,127233,259811
358325,200.06349182129,-276.9045715332,0,0,127433,259811
358326,201.39266967773,-276.91943359375,0,0,127633,259811
358327,202.6994934082,-276.93121337891,0,0,127833,259811
358328,203.9817199707,-276.94021606445,0,0,128033,259811
358329,205.23661804199,-276.94644165039,0,0,128233,259811
358330,206.46078491211,-276.95025634766,0,0,128433,259811
358331,207.650390625,-276.95172119141,0,0,128633,259811
358332,208.80055236816,-276.95101928711,0,0,128833,259811
358333,209.90496826172,-276.94845581055,0,0,129033,259811
358334,210.95581054688,-276.94424438477,0,0,129233,259811
358335,211.94235229492,-276.93881225586,0,0,129433,259811
358336,212.40718078613,-276.93569946289,0,0,129533,259811
358337,212.85002136231,-276.93246459961,0,0,129633,259811
358338,213.26799011231,-276.92904663086,0,0,129733,259811
358339,213.65760803223,-276.92568969727,0,0,129833,259811
358340,214.01429748535,-276.92236328125,0,0,129933,259811
358341,214.33232116699,-276.91928100586,0,0,130033,259811
358342,214.60392761231,-276.91644287109,0,0,130133,259811
358343,214.75398254395,-276.91488647461,0,0,130200,259811
358344,214.87442016602,-276.91363525391,0,0,130267,259811
358345,214.95960998535,-276.91265869141,0,0,130333,259811
358346,214.98670959473,-276.9123840332,0,0,130367,259811
358347,215.0018157959,-276.91217041016,0,0,130400,259811
358348,215.0034942627,-276.91217041016,0,0,130433,259811
358349,214.97883605957,-276.91244506836,0,0,130500,259811
358350,214.98587036133,-276.9123840332,0,0,130533,259811
358351,215.00762939453,-276.912109375,0,0,130567,259811
358352,215.08583068848,-276.91125488281,0,0,130633,259811
358353,215.19990539551,-276.91000366211,0,0,130700,259811
358354,215.3413848877,-276.90835571289,0,0,130767,259811
358355,215.59352111816,-276.90533447266,0,0,130867,259811
358356,215.88307189941,-276.90176391602,0,0,130967,259811
358357,216.31396484375,-276.89627075195,0,0,131100,259811
358358,216.90791320801,-276.88809204102,0,0,131267,259811
358359,217.68229675293,-276.87661743164,0,0,131467,259811
358360,218.9373626709,-276.85595703125,0,0,131767,259811
358361,220.736328125,-276.82162475586,0,0,132167,259811
358362,223.12692260742,-276.76702880859,0,0,132667,259811
358363,226.65676879883,-276.66650390625,0,0,133367,259811
358364,230.5135345459,-276.52572631836,0,0,134100,259811
358365,237.62251281738,-276.15853881836,0,0,135400,259811
358366,247.06475830078,-275.42138671875,0,0,137067,259811
358367,256.54092407227,-274.40353393555,0,0,138700,259811
358368,270.73318481445,-272.54287719727,0,0,141100,259811
358369,290.56045532227,-269.3186340332,0,0,144400,259811
358370,303.8805847168,-266.69036865234,0,0,146600,259811
358371,314.96328735352,-264.01556396484,0,0,148433,259811
358372,352.85983276367,-253.24658203125,0,0,154700,259811
358373,359.70254516602,-251.06787109375,0,0,155833,259811
358374,363.8860168457,-249.57676696777,0,0,156533,259811
358375,369.1930847168,-247.45068359375,0,0,157433,259811
358376,376.74197387695,-244.0703125,0,0,158733,259811
358377,385.71728515625,-239.69102478027,0,0,160300,259811
358378,387.58306884766,-238.67231750488,0,0,160633,259811
358379,389.2229309082,-237.68034362793,0,0,160933,259811
358380,390.81948852539,-236.62158203125,0,0,161233,259811
358381,392.19879150391,-235.6242980957,0,0,161500,259811
358382,393.37435913086,-234.70503234863,0,0,161733,259811
358383,394.83285522461,-233.46044921875,0,0,162033,259811
358384,396.07412719727,-232.2917175293,0,0,162300,259811
358385,397.11166381836,-231.21940612793,0,0,162533,259811
358386,397.96029663086,-230.26220703125,0,0,162733,259811
358387,398.76721191406,-229.2692565918,0,0,162933,259811
358388,399.5276184082,-228.2399597168,0,0,163133,259811
358389,400.23645019531,-227.17416381836,0,0,163333,259811
358390,400.888671875,-226.07266235352,0,0,163533,259811
358391,401.38461303711,-225.12940979004,0,0,163700,259811
358392,401.74880981445,-224.35580444336,0,0,163833,259811
358393,402.1598815918,-223.37083435059,0,0,164000,259811
358394,402.51806640625,-222.36521911621,0,0,164167,259811
358395,402.8219909668,-221.34191894531,0,0,164333,259811
358396,403.0693359375,-220.30316162109,0,0,164500,259811
358397,403.18930053711,-219.67378234863,0,0,164600,259811
358398,403.35540771484,-218.40431213379,0,0,164800,259811
358399,403.42962646484,-217.55152893066,0,0,164933,259811
358400,403.48129272461,-216.27066040039,0,0,165133,259811
358401,403.45785522461,-214.98872375488,0,0,165333,259811
358402,403.3571472168,-213.71035766602,0,0,165533,259811
358403,403.21337890625,-212.65124511719,0,0,165700,259811
358404,403.06048583984,-211.80990600586,0,0,165833,259811
358405,402.82232666016,-210.76765441895,0,0,166000,259811
358406,402.47161865234,-209.53349304199,0,0,166200,259811
358407,402.05484008789,-208.31983947754,0,0,166400,259811
358408,401.49377441406,-206.93157958984,0,0,166633,259811
358409,400.95715332031,-205.76542663574,0,0,166833,259811
358410,400.07144165039,-204.05535888672,0,0,167133,259811
358411,398.77383422852,-201.83885192871,0,0,167533,259811
358412,397.02658081055,-199.1441192627,0,0,168033,259811
358413,390.06292724609,-189.10987854004,0,0,169933,259811
358414,388.32510375977,-186.40357971191,0,0,170433,259811
358415,386.04312133789,-182.52014160156,0,0,171133,259811
358416,380.87344360352,-172.87257385254,0,0,172833,259811
358417,367.13977050781,-145.14350891113,0,0,177633,259811
358418,363.66583251953,-137.50923156738,0,0,178933,259811
358419,360.470703125,-129.75215148926,0,0,180233,259811
358420,357.32052612305,-121.2827835083,0,0,181633,259811
358421,354.66796875,-113.32113647461,0,0,182933,259811
358422,351.41323852539,-102.83981323242,0,0,184633,259811
358423,349.93740844727,-98.56880950928,0,0,185333,259811
358424,349.00396728516,-96.16125488281,0,0,185733,259811
358425,348.14633178711,-94.18927764893,0,0,186066,259811
358426,347.38800048828,-92.64248657227,0,0,186333,259811
358427,346.76931762695,-91.50937652588,0,0,186533,259811
358428,346.10260009766,-90.4038772583,0,0,186733,259811
358429,345.02688598633,-88.79398345947,0,0,187033,259811
358430,343.88510131836,-87.23001861572,0,0,187333,259811
358431,342.67855834961,-85.715675354,0,0,187633,259811
358432,341.40713500977,-84.2554397583,0,0,187933,259811
358433,339.91796875,-82.70487213135,0,0,188266,259811
358434,338.66497802734,-81.52339935303,0,0,188533,259811
358435,337.35803222656,-80.40398406982,0,0,188800,259811
358436,336.16818237305,-79.48132324219,0,0,189033,259811
358437,335.11395263672,-78.73704528809,0,0,189233,259811
358438,333.66580200195,-77.80782318115,0,0,189500,259811
358439,332.36376953125,-77.05191040039,0,0,189733,259811
358440,330.64807128906,-76.15647888184,0,0,190033,259811
358441,328.89077758789,-75.34558105469,0,0,190333,259811
358442,326.89706420898,-74.54409790039,0,0,190666,259811
358443,325.27142333984,-73.97806549072,0,0,190933,259811
358444,323.41720581055,-73.42476654053,0,0,191233,259811
358445,321.53823852539,-72.96328735352,0,0,191533,259811
358446,319.63818359375,-72.59995269775,0,0,191833,259811
358447,317.72253417969,-72.3304977417,0,0,192133,259811
358448,315.58245849609,-72.13242340088,0,0,192467,259811
358449,313.86538696289,-72.04664611816,0,0,192733,259811
358450,311.93161010742,-72.0251083374,0,0,193033,259811
358451,309.99859619141,-72.08267211914,0,0,193333,259811
358452,308.0700378418,-72.22109985352,0,0,193633,259811
358453,305.9382019043,-72.47443389893,0,0,193966,259811
358454,303.60751342773,-72.86923980713,0,0,194333,259811
358455,301.71755981445,-73.27434539795,0,0,194633,259811
358456,299.84674072266,-73.75937652588,0,0,194933,259811
358457,297.79895019531,-74.39981079102,0,0,195266,259811
358458,296.38806152344,-74.91735839844,0,0,195500,259811
358459,295.00024414063,-75.4965133667,0,0,195733,259811
358460,293.6428527832,-76.14058685303,0,0,195967,259811
358461,292.69448852539,-76.64280700684,0,0,196133,259811
358462,291.40313720703,-77.40732574463,0,0,196366,259811
358463,289.97515869141,-78.36248016357,0,0,196633,259811
358464,287.56628417969,-80.15615844727,0,0,197100,259811
358465,285.40512084961,-81.91822814941,0,0,197533,259811
358466,282.98748779297,-84.039894104,0,0,198033,259811
358467,281.11514282227,-85.8041305542,0,0,198433,259811
358468,279.91293334961,-87.02697753906,0,0,198700,259811
358469,275.42556762695,-91.92422485352,0,0,199733,259811
358470,272.71655273438,-94.66648864746,0,0,200333,259811
358471,270.37445068359,-96.86334991455,0,0,200833,259811
358472,268.43338012695,-98.54474639893,0,0,201233,259811
358473,266.42303466797,-100.13934326172,0,0,201633,259811
358474,264.86111450195,-101.266746521,0,0,201933,259811
358475,263.2502746582,-102.31997680664,0,0,202233,259811
358476,262.14657592773,-102.97367095947,0,0,202433,259811
358477,261.01724243164,-103.58167266846,0,0,202633,259811
358478,259.86181640625,-104.1379776001,0,0,202833,259811
358479,258.67962646484,-104.6344833374,0,0,203033,259811
358480,257.67459106445,-104.99635314941,0,0,203200,259811
358481,256.85775756836,-105.24732971191,0,0,203333,259811
358482,256.44525146484,-105.35865783691,0,0,203400,259811
358483,252.45133972168,-106.07354736328,0,0,204033,259811
358484,249.28005981445,-106.51525878906,0,0,204533,259811
358485,246.30645751953,-106.7974319458,0,0,205000,259811
358486,243.537109375,-106.92823791504,0,0,205433,259811
358487,241.19352722168,-106.93269348145,0,0,205800,259811
358488,239.06282043457,-106.8496170044,0,0,206133,259811
358489,236.51502990723,-106.63977050781,0,0,206533,259811
358490,234.19290161133,-106.34381866455,0,0,206900,259811
358491,232.09231567383,-105.99120330811,0,0,207233,259811
358492,229.59329223633,-105.46769714356,0,0,207633,259811
358493,223.42149353027,-103.85915374756,0,0,208633,259811
358494,217.31661987305,-102.04007720947,0,0,209633,259811
358495,204.02314758301,-97.70108032227,0,0,211833,259811
358496,190.64195251465,-93.81145477295,0,0,214033,259811
358497,179.65034484863,-90.94665527344,0,0,215833,259811
358498,171.06867980957,-88.97874450684,0,0,217233,259811
358499,164.30180358887,-87.64733886719,0,0,218333,259811
358500,152.60780334473,-85.65274047852,0,0,220233,259811
358501,145.29621887207,-84.19522094727,0,0,221433,259811
358502,130.29205322266,-80.63111877441,0,0,223933,259811
358503,125.57018280029,-79.33103942871,0,0,224733,259811
358504,119.75425720215,-77.51580047607,0,0,225733,259811
358505,112.8863067627,-75.15938568115,0,0,226933,259811
358506,106.70526885986,-72.84479522705,0,0,228033,259811
358507,102.30020904541,-71.03923797607,0,0,228833,259811
358508,99.6067199707,-69.82024383545,0,0,229333,259811
358509,98.03051757813,-69.02378082275,0,0,229633,259811
358510,97.18001556396,-68.54010772705,0,0,229800,259811
358511,91.17642974854,-64.61106872559,0,0,231033,259811
358512,85.9211730957,-61.17209243774,0,0,232133,259811
358513,82.17046356201,-58.72806930542,0,0,232933,259811
358514,78.95236968994,-56.63939285278,0,0,233633,259811
358515,76.25472259521,-54.89530563354,0,0,234233,259811
358516,74.06125640869,-53.48231506348,0,0,234733,259811
358517,72.35199737549,-52.38488769531,0,0,235133,259811
358518,70.69406890869,-51.32375717163,0,0,235533,259811
358519,69.49305725098,-50.55736160278,0,0,235833,259811
358520,68.3391418457,-49.82294464111,0,0,236133,259811
358521,67.60264587402,-49.35531997681,0,0,236333,259811
358522,66.89925384521,-48.90947723389,0,0,236533,259811
358523,66.23789978027,-48.49103546143,0,0,236733,259811
358524,65.6321105957,-48.10847854614,0,0,236933,259811
358525,65.35663604736,-47.93480300903,0,0,237033,259811
358526,65.10471343994,-47.77601623535,0,0,237133,259811
358527,64.88248443604,-47.6361618042,0,0,237233,259811
358528,64.69965362549,-47.5210647583,0,0,237333,259811
358529,64.60688018799,-47.46268844604,0,0,237400,259811
358530,64.57161712646,-47.44050979614,0,0,237433,259811
358531,64.38414001465,-47.32274246216,0,0,237667,259811
358532,64.15928649902,-47.18144989014,0,0,237867,259811
358533,63.72854232788,-46.91122817993,0,0,238167,259811
358534,63.14767837524,-46.54740524292,0,0,238500,259811
358535,62.3416633606,-46.04398727417,0,0,238900,259811
358536,61.04741668701,-45.2391242981,0,0,239467,259811
358537,59.00165557861,-43.97745895386,0,0,240267,259811
358538,55.61000061035,-41.92426300049,0,0,241467,259811
358539,51.21099090576,-39.40040588379,0,0,242900,259811
358540,48.58089065552,-38.12314224243,0,0,243700,259811
358541,46.51030731201,-37.32368850708,0,0,244300,259811
358542,44.84198760986,-36.83850097656,0,0,244767,259811
358543,42.3935546875,-36.37441635132,0,0,245433,259811
358544,39.9248046875,-35.98843002319,0,0,246100,259811
358545,38.70985412598,-35.69702148438,0,0,246433,259811
358546,37.64225387573,-35.34569168091,0,0,246733,259811
358547,36.26763153076,-34.75412368774,0,0,247133,259811
358548,34.62755203247,-33.86386489868,0,0,247633,259811
358549,32.15261459351,-32.22050094604,0,0,248433,259811
358550,27.85194206238,-28.79699707031,0,0,249933,259811
358551,22.30536651611,-23.80695343018,0,0,252033,259811
358552,17.68446159363,-19.34288215637,0,0,253933,259811
358553,14.09418392181,-15.71701431274,0,0,255533,259811
358554,11.00076007843,-12.48569107056,0,0,257033,259811
358555,8.5543346405,-9.85618782043,0,0,258333,259811
358556,6.50895166397,-7.60275602341,0,0,259533,259811
358557,4.83113622665,-5.71233463287,0,0,260633,259811
358558,3.4849717617,-4.16449642181,0,0,261633,259811
358559,2.32546663284,-2.80657291412,0,0,262633,259811
358560,1.4566514492,-1.77237951756,0,0,263533,259811
358561,0.83732098341,-1.02482092381,0,0,264333,259811
358562,0.37575954199,-0.46221247315,0,0,265133,259811
358563,0.11520724744,-0.14206272364,0,0,265833,259811
358564,0.00480143214,-0.00592719205,0,0,266500,259811
358565,5.425347e-05,-6.781684e-05,0,0,266667,259811
358566,0,0,0,0,0,259812
358567,0.19797092676,-0.09516058862,0,0,1300,259812
358568,0.82560223341,-0.39537218213,0,0,2700,259812
358569,2.01947712898,-0.9603407383,0,0,4300,259812
358570,3.75490999222,-1.76624894142,0,0,5967,259812
358571,6.19192171097,-2.8668076992,0,0,7800,259812
358572,9.07752799988,-4.12676334381,0,0,9600,259812
358573,13.20686817169,-5.8740234375,0,0,11800,259812
358574,18.3050403595,-7.99964761734,0,0,14167,259812
358575,24.60280990601,-10.60964679718,0,0,16767,259812
358576,31.13853645325,-13.16693782806,0,0,19200,259812
358577,39.87868881226,-16.37120246887,0,0,22167,259812
358578,50.28051757813,-19.9189453125,0,0,25400,259812
358579,62.00322723389,-23.58794593811,0,0,28767,259812
358580,75.224609375,-27.25260353088,0,0,32300,259812
358581,90.40117645264,-30.89708137512,0,0,36100,259812
358582,104.73477935791,-33.90828323364,0,0,39500,259812
358583,119.73502349854,-36.56694793701,0,0,42900,259812
358584,138.17842102051,-39.08156967163,0,0,46900,259812
358585,154.46377563477,-40.69311523438,0,0,50300,259812
358586,171.26417541504,-41.64971160889,0,0,53700,259812
358587,195.05947875977,-41.96896743774,0,0,58367,259812
358588,215.51681518555,-41.48488998413,0,0,62267,259812
358589,231.0114440918,-40.39957809448,0,0,65167,259812
358590,250.69097900391,-38.05653381348,0,0,68800,259812
358591,269.35482788086,-35.16471481323,0,0,72200,259812
358592,287.4577331543,-31.68354034424,0,0,75467,259812
358593,300.9528503418,-28.35568618774,0,0,77900,259812
358594,337.61511230469,-17.86485481262,0,0,84467,259812
358595,344.6813659668,-15.55815982819,0,0,85733,259812
358596,350.1794128418,-13.48177146912,0,0,86733,259812
358597,357.2004699707,-10.46478939056,0,0,88033,259812
358598,367.76455688477,-5.40318489075,0,0,90033,259812
358599,369.8371887207,-4.3480629921,0,0,90433,259812
358600,371.84661865234,-3.19878482819,0,0,90833,259812
358601,373.7841796875,-1.95836043358,0,0,91233,259812
358602,375.1842956543,-0.9720594883,0,0,91533,259812
358603,376.53262329102,0.05992295966,0,0,91833,259812
358604,377.82162475586,1.13441300392,0,0,92133,259812
358605,379.04144287109,2.24544262886,0,0,92433,259812
358606,379.81018066406,3.00111222267,0,0,92633,259812
358607,380.53619384766,3.76266813278,0,0,92833,259812
358608,381.21084594727,4.51746988297,0,0,93033,259812
358609,381.525390625,4.8876953125,0,0,93133,259812
358610,381.81924438477,5.24438476563,0,0,93233,259812
358611,382.08538818359,5.57885742188,0,0,93333,259812
358612,382.24044799805,5.77813053131,0,0,93400,259812
358613,382.3073425293,5.86553287506,0,0,93433,259812
358614,382.52407836914,6.15302181244,0,0,93567,259812
358615,382.71435546875,6.41221809387,0,0,93667,259812
358616,382.9333190918,6.71847867966,0,0,93767,259812
358617,383.1784362793,7.07405614853,0,0,93867,259812
358618,383.44839477539,7.47957372665,0,0,93967,259812
358619,383.73840332031,7.93690347672,0,0,94067,259812
358620,384.04476928711,8.44542121887,0,0,94167,259812
358621,384.36193847656,9.00436782837,0,0,94267,259812
358622,384.68399047852,9.61184406281,0,0,94367,259812
358623,385.0032043457,10.26516437531,0,0,94467,259812
358624,385.41412353516,11.19943618774,0,0,94600,259812
358625,385.60861206055,11.69002246857,0,0,94667,259812
358626,385.88128662109,12.44987010956,0,0,94767,259812
358627,386.04776000977,12.96959114075,0,0,94833,259812
358628,386.2004699707,13.49533462524,0,0,94900,259812
358629,386.4030456543,14.29801464081,0,0,95000,259812
358630,386.56912231445,15.10432910919,0,0,95100,259812
358631,386.6155090332,15.37315559387,0,0,95133,259812
358632,386.72607421875,16.17654037476,0,0,95233,259812
358633,386.80914306641,16.966796875,0,0,95333,259812
358634,386.8645324707,17.744140625,0,0,95433,259812
358635,386.89248657227,18.49983787537,0,0,95533,259812
358636,386.89077758789,19.46915626526,0,0,95666,259812
358637,386.87457275391,19.93863868713,0,0,95733,259812
358638,386.83258056641,20.6175403595,0,0,95833,259812
358639,386.77133178711,21.26746940613,0,0,95933,259812
358640,386.69384765625,21.88777732849,0,0,96033,259812
358641,386.60275268555,22.4781627655,0,0,96133,259812
358642,386.5,23.03868293762,0,0,96233,259812
358643,386.3883972168,23.56979751587,0,0,96333,259812
358644,386.27062988281,24.07115364075,0,0,96433,259812
358645,386.1474609375,24.5465221405,0,0,96533,259812
358646,386.02114868164,24.9937877655,0,0,96633,259812
358647,385.89367675781,25.41495704651,0,0,96733,259812
358648,385.7233581543,25.93698501587,0,0,96866,259812
358649,385.51345825195,26.53238868713,0,0,97033,259812
358650,385.27203369141,27.16588020325,0,0,97233,259812
358651,385.0458984375,27.71921157837,0,0,97433,259812
358652,384.83871459961,28.19902992249,0,0,97633,259812
358653,384.65213012695,28.61325454712,0,0,97833,259812
358654,384.59457397461,28.73722267151,0,0,97900,259812
358655,384.52651977539,28.8828125,0,0,97933,259812
358656,384.43051147461,29.08436393738,0,0,97966,259812
358657,384.32217407227,29.30816078186,0,0,98000,259812
358658,384.08740234375,29.78000259399,0,0,98067,259812
358659,383.70257568359,30.5172252655,0,0,98167,259812
358660,383.14907836914,31.51850128174,0,0,98300,259812
358661,382.40548706055,32.77913284302,0,0,98467,259812
358662,382.09646606445,33.28160476685,0,0,98533,259812
358663,380.97378540039,35.02978515625,0,0,98767,259812
358664,380.64398193359,35.52601623535,0,0,98833,259812
358665,379.12744140625,37.7421875,0,0,99133,259812
358666,377.58517456055,39.93872070313,0,0,99433,259812
358667,376.55670166016,41.3973274231,0,0,99633,259812
358668,375.0295715332,43.58379364014,0,0,99933,259812
358669,374.02923583984,45.04351043701,0,0,100133,259812
358670,373.048828125,46.50740432739,0,0,100333,259812
358671,372.10266113281,47.98364257813,0,0,100533,259812
358672,371.19097900391,49.47102737427,0,0,100733,259812
358673,370.30892944336,50.96489715576,0,0,100933,259812
358674,369.45220947266,52.46188735962,0,0,101133,259812
358675,368.20687866211,54.70637893677,0,0,101433,259812
358676,367.3987121582,56.19862365723,0,0,101633,259812
358677,366.6051940918,57.68497848511,0,0,101833,259812
358678,365.82388305664,59.16365432739,0,0,102033,259812
358679,365.05285644531,60.63278579712,0,0,102233,259812
358680,364.17080688477,62.33447265625,0,0,102466,259812
358681,363.2018737793,64.27631378174,0,0,102733,259812
358682,362.48373413086,65.7156829834,0,0,102933,259812
358683,361.77258300781,67.1407623291,0,0,103133,259812
358684,361.06890869141,68.55107879639,0,0,103333,259812
358685,360.37298583984,69.94577789307,0,0,103533,259812
358686,359.6852722168,71.32413482666,0,0,103733,259812
358687,359.0061340332,72.68549346924,0,0,103933,259812
358688,358.33587646484,74.02889251709,0,0,104133,259812
358689,357.67501831055,75.35346221924,0,0,104333,259812
358690,357.02410888672,76.65823364258,0,0,104533,259812
358691,356.06777954102,78.57592773438,0,0,104833,259812
358692,355.44500732422,79.82663726807,0,0,105033,259812
358693,354.83489990234,81.05368804932,0,0,105233,259812
358694,354.23873901367,82.25569915771,0,0,105433,259812
358695,353.65774536133,83.43118286133,0,0,105633,259812
358696,353.0930480957,84.57861328125,0,0,105833,259812
358697,352.5458984375,85.69590759277,0,0,106033,259812
358698,352.01782226563,86.78084564209,0,0,106233,259812
358699,351.51007080078,87.83070373535,0,0,106433,259812
358700,351.02462768555,88.84174346924,0,0,106633,259812
358701,350.56164550781,89.81342315674,0,0,106833,259812
358702,350.0546875,90.88690948486,0,0,107066,259812
358703,349.71463012695,91.6131439209,0,0,107233,259812
358704,349.3342590332,92.4319152832,0,0,107433,259812
358705,348.98623657227,93.18760681152,0,0,107633,259812
358706,348.67398071289,93.87139129639,0,0,107833,259812
358707,348.53189086914,94.1844329834,0,0,107933,259812
358708,348.40051269531,94.47507476807,0,0,108033,259812
358709,348.33819580078,94.61325836182,0,0,108067,259812
358710,348.25741577148,94.7928314209,0,0,108100,259812
358711,348.0758972168,95.19789123535,0,0,108166,259812
358712,347.97891235352,95.41528320313,0,0,108200,259812
358713,347.78012084961,95.86295318604,0,0,108267,259812
358714,347.47332763672,96.55967712402,0,0,108367,259812
358715,346.74133300781,98.25127410889,0,0,108600,259812
358716,345.57986450195,101.01239776611,0,0,108967,259812
358717,343.71276855469,105.66162109375,0,0,109567,259812
358718,343.50927734375,106.18501281738,0,0,109633,259812
358719,341.14361572266,112.53819274902,0,0,110433,259812
358720,339.74322509766,116.56247711182,0,0,110933,259812
358721,338.40933227539,120.61865234375,0,0,111433,259812
358722,337.39505004883,123.88403320313,0,0,111833,259812
358723,336.14907836914,127.97373962402,0,0,112333,259812
358724,335.11996459961,131.23503112793,0,0,112733,259812
358725,334.31582641602,133.66932678223,0,0,113033,259812
358726,333.75650024414,135.28375244141,0,0,113233,259812
358727,333.171875,136.8882598877,0,0,113433,259812
358728,332.55358886719,138.47920227051,0,0,113633,259812
358729,331.8913269043,140.05140686035,0,0,113833,259812
358730,331.29699707031,141.3420715332,0,0,114000,259812
358731,330.78796386719,142.35791015625,0,0,114133,259812
358732,330.38418579102,143.10804748535,0,0,114233,259812
358733,329.96008300781,143.84651184082,0,0,114333,259812
358734,329.51480102539,144.5719909668,0,0,114433,259812
358735,328.57287597656,145.9891204834,0,0,114633,259812
358736,327.58056640625,147.36976623535,0,0,114833,259812
358737,326.53900146484,148.71212768555,0,0,115033,259812
358738,325.44863891602,150.01300048828,0,0,115233,259812
358739,324.50244140625,151.06295776367,0,0,115400,259812
358740,323.72058105469,151.87886047363,0,0,115533,259812
358741,322.71176147461,152.86610412598,0,0,115700,259812
358742,321.8791809082,153.62747192383,0,0,115833,259812
358743,321.23947143555,154.1809387207,0,0,115933,259812
358744,320.5866394043,154.71797180176,0,0,116033,259812
358745,319.92056274414,155.23771667481,0,0,116133,259812
358746,319.24105834961,155.73893737793,0,0,116233,259812
358747,318.54846191406,156.22129821777,0,0,116333,259812
358748,317.84457397461,156.68614196777,0,0,116433,259812
358749,316.6484375,157.42253112793,0,0,116600,259812
358750,315.67272949219,157.97819519043,0,0,116733,259812
358751,314.43212890625,158.63154602051,0,0,116900,259812
358752,313.42422485352,159.12182617188,0,0,117033,259812
358753,311.88955688477,159.8034362793,0,0,117233,259812
358754,310.33004760742,160.42082214356,0,0,117433,259812
358755,308.7490234375,160.97317504883,0,0,117633,259812
358756,307.4167175293,161.38291931152,0,0,117800,259812
358757,306.3420715332,161.67681884766,0,0,117933,259812
358758,304.98937988281,162.00038146973,0,0,118100,259812
358759,303.90029907227,162.22222900391,0,0,118233,259812
358760,302.25775146484,162.49468994141,0,0,118433,259812
358761,300.60818481445,162.69987487793,0,0,118633,259812
358762,298.95468139648,162.84217834473,0,0,118833,259812
358763,297.29974365234,162.9243927002,0,0,119033,259812
358764,295.64614868164,162.9483795166,0,0,119233,259812
358765,293.99560546875,162.91465759277,0,0,119433,259812
358766,292.35028076172,162.82292175293,0,0,119633,259812
358767,290.71255493164,162.6714630127,0,0,119833,259812
358768,289.08544921875,162.45741271973,0,0,120033,259812
358769,287.46994018555,162.18684387207,0,0,120233,259812
358770,285.86758422852,161.86450195313,0,0,120433,259812
358771,284.28100585938,161.48750305176,0,0,120633,259812
358772,282.7131652832,161.05255126953,0,0,120833,259812
358773,281.16781616211,160.55604553223,0,0,121033,259812
358774,279.900390625,160.09223937988,0,0,121200,259812
358775,278.90194702148,159.68673706055,0,0,121333,259812
358776,277.91928100586,159.24926757813,0,0,121467,259812
358777,277.43435668945,159.0181427002,0,0,121533,259812
358778,276.71588134766,158.6552734375,0,0,121633,259812
358779,276.00894165039,158.27281188965,0,0,121733,259812
358780,275.31457519531,157.87017822266,0,0,121833,259812
358781,274.63400268555,157.44702148438,0,0,121933,259812
358782,273.30844116211,156.55186462402,0,0,122133,259812
358783,272.01950073242,155.6131439209,0,0,122333,259812
358784,270.76095581055,154.64201354981,0,0,122533,259812
358785,269.5290222168,153.64581298828,0,0,122733,259812
358786,267.72613525391,152.11306762695,0,0,123033,259812
