ID,Duration,FadeIn,FadeOut,FresnelCoefficient,GlowRed,GlowGreen,GlowBlue,GlowAlpha,GlowMultiplier,Flags,InitialDelay,CurveID,Priority,Field_12_1_0_68569_013
6166,0,0.5,0.25,1.29999995232,0.8784314394,0.04705882818,0.04705882818,1,1,0,0,106,0,-1
6173,0,0.5,3,1.5,0.48627454042,0.06666667014,0.29803922772,1,1,0,0,106,6,-1
6174,0,0,0,1,0.94901967049,0.501960814,0.16078431904,1,0.75,0,0,106,20,-1
6180,5,2.5,0,1,0.11372549832,0.92941182852,0.06274510175,1,1,0,0,106,0,-1
6181,0,2.5,0.5,1,1,0.04705882818,0,1,1,0,0,106,0,-1
6182,4,2.5,0,1,0.92941182852,0.10196079314,0.06274510175,1,1,0,0,106,0,-1
6183,0,0.5,0.10000000149,1.5,0.84313732386,0.33333334327,0.05490196496,1,1,0,0.25,81321,0,-1
6185,0,0.5,2,1,1,0,0,1,1,0,0,106,0,-1
6186,0,0,0,1,0,0.07058823854,0.501960814,1,1,0,0,81343,2,-1
6187,0,0.10000000149,0.10000000149,0.80000001192,1,0,0,1,1,0,0,106,0,-1
6188,0,0.10000000149,0.10000000149,0.80000001192,0,0.34901961684,1,1,1,0,0,106,0,-1
6189,0,0.10000000149,0.10000000149,0.80000001192,1,0.99215692282,0,1,1,0,0,106,0,-1
6190,0,0.10000000149,0.10000000149,0.80000001192,0.6235294342,0,1,1,1,0,0,106,0,-1
6191,0,0.10000000149,0.10000000149,0.60000002384,1,0.07843137532,0.07843137532,1,1,0,0,106,0,-1
6192,0,0.10000000149,0.10000000149,0.5,0,0.29803922772,0.70980393887,1,1,0,0,106,0,-1
6196,0,1,0.10000000149,1.5,0.68235296011,0.10980392992,0.10980392992,1,1,0,0,106,6,-1
6198,0,1,0.5,1.5,0,0.19607844949,1,1,2,0,0,106,0,-1
6199,0,1,0.5,1,0.94509810209,0,0,1,2,0,0,106,0,-1
6201,0.5,0.10000000149,0.25,0.89999997616,0.17647059262,0.9411765337,1,1,0.80000001192,0,0,106,3,-1
6206,0,5,0.5,0.89999997616,1,0.27058824897,0,1,1,0,0,106,3,-1
6207,1,0.5,1,0.5,1,0.98039221764,0.45098042488,1,1,0,0,81406,0,-1
6208,0,1.5,0.10000000149,1.5,0.45490199327,0.38039219379,0.11764706671,1,1,0,0,106,6,-1
6210,0,0,0,1,0.73725491762,0.09019608051,1,1,1,0,0,106,20,-1
6214,3.5,0.25,0.20000000298,1.5,0.99607849121,0.18431372941,0.05490196496,1,1.79999995232,0,0,106,0,-1
6215,0,0,0,1,0.94901967049,0,0,1,1,0,0,106,20,-1
6216,5,1,0.20000000298,1.5,0.99607849121,0.18431372941,0.05490196496,1,1.79999995232,0,0,106,0,-1
6217,0,0.30000001192,0.30000001192,1,0.11764706671,0.78431379795,0.16078431904,1,1.5,0,0,106,6,-1
6218,0,0.60000002384,1.5,0.85000002384,0.98431378603,0.50980395079,1,1,1,0,0,106,0,-1
6220,0,0,0,0.80000001192,0.24313727021,0.07843137532,0.82352948189,1,1,0,0,106,0,-1
6225,0,0.80000001192,0.80000001192,0,0.21960785985,0.94901967049,0,0.09803922474,0.30000001192,0,0,106,0,-1
6231,2,0.5,2,1,1,0.24313727021,0,1,0.40000000596,0,0,106,0,-1
6232,0,0,0,1,0.32549020648,0.72941178083,1,1,1,0,0,81557,2,-1
6233,0,0,0.10000000149,2,0.29803922772,0.80784320831,1,1,2,0,0,106,0,-1
6235,0,0.25,0.25,0.89999997616,0.79607850313,0.77647066116,0.77647066116,1,1,0,0,106,0,-1
6243,0,4,0,2,0.29803922772,0.80784320831,1,1,3,0,0,106,0,-1
6244,0,0.5,0.5,1,1,0,0,1,1,0,0,106,6,-1
6248,0.64999997616,0.60000002384,0,0.64999997616,0.30588236451,0.78823536634,1,1,1.29999995232,0,0,106,5,-1
6251,0,0,0.5,1,1,0,0,1,1,0,0,106,0,-1
6253,0,3,0.10000000149,1.5,0.69411766529,0.46666669846,0.19215688109,1,1,0,2,106,0,-1
6255,3,0,0,0.5,1,0.1882353127,0,1,1,4,0,106,5,-1
6257,0,0,0,0.75,0.91372555494,0.34901961684,0.48235297203,1,3,0,0,106,20,-1
6258,0,0,0,0.75,0.91372555494,0.34901961684,0.48235297203,1,1,0,0,106,20,-1
6260,20,1,0.20000000298,1.79999995232,0.11764706671,0.6235294342,1,1,1.79999995232,0,0,106,0,-1
6265,0,1,3,1.5,0.16862745583,0.501960814,0.88235300779,1,1,0,0,106,0,-1
6267,0,0,0,0.80000001192,0.38039219379,0.15294118226,0.76470595598,1,0.69999998808,0,0,106,0,-1
6268,2,0.5,0.5,0.80000001192,0.66666668653,1,0.20784315467,1,1,0,0,106,3,-1
6270,2,0.5,0.5,0.80000001192,0,0.77254909277,1,1,1,0,0,106,3,-1
6273,5,4,0.10000000149,1.5,0.16862745583,0.501960814,0.88235300779,1,1,0,0,106,0,-1
6274,0,1,0.10000000149,1.5,0.15294118226,0.71764707565,0.89803928137,1,1,0,2,106,0,-1
6277,0,0,0,1,0.13725490868,0,0.43529415131,1,1,0,0,106,0,-1
6278,0,0,0,0.80000001192,0,0.92156869173,1,1,1,0,0,106,0,-1
6279,0,0.10000000149,0.10000000149,0.40000000596,0.76470595598,1,0.40000003576,1,0.40000000596,0,0,106,0,-1
6280,0,1,3,1,0.98823535442,1,0.71372550726,0.20000001788,0.69999998808,0,0,106,0,-1
6282,0,0,0,0.80000001192,1,0,0,1,0.60000002384,0,0,106,0,-1
6283,0,0,0,0.5,0.13725490868,0,0.43529415131,1,1,0,0,106,0,-1
6284,0,3,0.10000000149,0.40000000596,0.91764712334,1,0.99607849121,1,0.69999998808,0,0,106,0,-1
6285,2,0.5,0.5,0.80000001192,0.74509805441,1,0,1,1,0,0,106,3,-1
6286,0,0.5,0.5,0.80000001192,0.74509805441,1,0,1,1,0,0,106,0,-1
6287,0,1.5,0,0.80000001192,0.14901961386,0.33725491166,0.65098041296,0.74509805441,2,0,0,106,0,-1
6288,0,0,0.20000000298,1,0.14901961386,0.33725491166,0.65098041296,0.74509805441,1,0,0,106,0,-1
6289,0,0,0,2,0.73725491762,0.09019608051,1,1,1,0,0,106,20,-1
6291,0,0.20000000298,0.20000000298,3,1,0,0,1,1,0,0,106,0,-1
6297,0,0,0,2,1,1,1,1,1,0,0,106,0,-1
6298,0,0,0,1,0,0.07058823854,0.501960814,1,1,0,0,106,2,-1
6299,0,0,0,1,1,0.76470595598,0,1,1,0,0,83692,0,-1
6306,0.5,0,0,0.85000002384,0.12941177189,0.89803928137,0.99215692282,1,1,0,0.64999997616,106,5,-1
6310,0,0,0,3,0.44705885649,0,0.76078438759,1,1,0,0,106,0,-1
6311,2,0.5,0.5,1.5,0.42352944613,0.00392156886,0.81176477671,1,0.5,0,0,106,0,-1
6312,0,0.30000001192,0.30000001192,0.25,0.98431378603,0.41568630934,0.99607849121,1,0.25,0,0,106,6,-1
6313,0,0.10000000149,0.10000000149,1,0.22745099664,0.27058824897,0.94901967049,1,1,0,0,106,20,-1
6315,0,0.10000000149,0.10000000149,0.69999998808,0.83529418707,0.06666667014,0.03921568766,1,0.80000001192,0,0,106,0,-1
6318,0,0,0,0.75,0.23137256503,0,1,1,1,0,0,106,0,-1
6320,0,0.10000000149,0.40000000596,1.39999997616,1,0.40392160416,0.42352944613,1,1,0,0,106,0,-1
6322,0,0.10000000149,0.10000000149,0.80000001192,0,0.90588241816,1,1,1,0,0,106,0,-1
6325,0,0.10000000149,0.10000000149,0.69999998808,1,0.63137257099,0,0.66274511814,0.20000000298,0,0,106,0,-1
6327,0,0,0,1.70000004768,0.98823535442,0.71372550726,0.09803922474,1,1,0,0,106,0,-1
6336,0,0,0,1.5,1,0.05882353336,0,1,2,0,0,106,0,-1
6345,0,0,0,0.80000001192,0.52549022436,0.07450980693,0.70980393887,1,0.5,0,0,106,0,-1
6347,0.25,0.25,1.25,1.5,0.74117648602,0.68235296011,0.68235296011,1,1,0,1.25,106,0,-1
6348,0,0,0,0.20000000298,0.20392158628,0.14117647707,0.19607844949,1,1,0,0,106,0,-1
6350,0,0,0,1,0.14509804547,0.60392159224,0.34117648005,1,1,0,0,106,20,-1
6352,0,0,0,1,1,0.49803924561,0.95686280727,1,2,0,0,106,20,-1
6353,0,0,0,0.5,0.65882354975,0.82745105028,0.91764712334,1,0.80000001192,0,0,106,0,-1
6354,1,0.5,0.5,0.80000001192,1,0.94509810209,0.59215688705,1,1,0,0,106,0,-1
6357,1,2.5,0,1,0.92941182852,0.10196079314,0.06274510175,1,1,0,0,106,0,-1
6358,1.5,0,0,1,0.92941182852,0.10196079314,0.06274510175,1,1,0,0,106,0,-1
6366,4,0.10000000149,1,1,1,0.96470594406,0.73333334923,1,1,0,0,106,0,-1
6367,0,0,0,0.5,1,0,0,1,1,0,0,106,0,-1
6368,1.70000004768,1.39999997616,0.20000000298,0.80000001192,0.00392156886,0.80000007153,0.1254902035,1,0.80000001192,16,0,106,0,-1
6369,1.5,1,0.40000000596,0.80000001192,0.00392156886,0.80000007153,0.1254902035,1,0.80000001192,16,0,106,0,-1
6371,3,0.10000000149,0.5,1,0.98431378603,0.89019614458,0.44705885649,1,0.69999998808,0,0,106,0,-1
6372,0,0,0.25,1,1,0.02745098248,0,1,1,0,0,106,0,-1
6373,0,0,0.25,1,1,0.02745098248,0,1,0.60000002384,0,0,106,0,-1
6377,7,0,1,0,0.98431378603,0,1,1,0.20000000298,0,0,106,1,-1
6384,0,0.20000000298,1,0.69999998808,0.04705882818,1,0,1,1,0,0,106,0,-1
6386,0,0.5,0.5,0.69999998808,0.10196079314,0.81176477671,0.84313732386,1,1,0,0,106,0,-1
6390,0,0.20000000298,1,0.69999998808,0.31764706969,0,1,1,1,0,0,106,0,-1
6392,0,0.5,0.5,1,0.501960814,0.88235300779,0,1,1,0,0,106,0,-1
6394,0,0.5,0.5,0.60000002384,1,0.34117648005,0.90196084976,0.7490196228,0.5,0,0,106,1,-1
6397,0,3,2,1,0.15294118226,0.80784320831,0.35686275363,1,1,0,0,106,0,-1
6398,0,0.20000000298,0.20000000298,0.60000002384,0.49411767721,0,1,1,0.80000001192,0,0,106,0,-1
6399,0,0,0,0.89999997616,1,0,0.89019614458,1,1,0,0,106,0,-1
6400,0,0.5,0.5,1,0.54117649794,0.93333339691,0.32156863809,1,1,0,0,106,0,-1
6403,0,0,0,2,1,0.63921570778,0.05882353336,1,1,0,0,106,0,-1
6408,0,0.5,0.5,1,0.501960814,0,1,1,1,0,0,106,0,-1
6410,3,0.5,0.30000001192,1,0.501960814,0.501960814,1,1,2,16,0,106,0,-1
6411,0.33000001311,0.25,0.25,1,0,1,0.05882353336,1,3,0,0,106,2,-1
6412,0,0.5,0.5,0.5,0.26666668057,1,0.30980393291,1,5,0,0,106,2,-1
6416,0,0.5,0.5,0.5,0,0.78431379795,0.04705882818,1,0.5,0,0,106,2,-1
6417,0,0.5,0.5,0.75,0,0.78431379795,0.04705882818,1,1,0,0,106,2,-1
6418,0,0.5,0.5,3,0,1,0.06274510175,1,2,0,0,106,2,-1
6421,0,1,1,1,0,0.40000003576,1,1,1,0,0,106,0,-1
6422,1.5,1.5,0.05000000075,1.5,0.81960791349,0.15686275065,0.17647059262,1,1,0,0,106,0,-1
6427,0,0,0,2,1,0.67450982332,0.13333334029,1,1,0,0,106,0,-1
6439,0,0,0,0,0.99607849121,0.52156865597,1,1,1,0,0,83687,1,-1
6440,0,0,0,1,0.88627457619,0.35294118524,0.09803922474,1,0.75,0,0,106,20,-1
6441,2,0.5,0.30000001192,1,0.501960814,0.501960814,1,1,1,0,0,106,0,-1
6442,0,0,0,2,0.53333336115,0.11764706671,1,1,1,0,0,106,0,-1
6443,0,0,0,1,0.24313727021,1,0,1,1,0,0,106,6,-1
6444,0,0,0,3,0.03137255087,0,0.44313728809,1,2,0,0,106,0,-1
6445,0,0.60000002384,0.20000000298,0.80000001192,0.501960814,0.501960814,1,1,2,8,0,106,0,-1
6447,0,0.25,1,1,0.7490196228,0.7490196228,0.7490196228,1,3,0,0,106,0,-1
6448,0,0,0,1,0,0.13333334029,0.65882354975,1,1,0,0,106,0,-1
6453,0,0.25,0.25,1,1,0,0.79215693474,1,0.60000002384,0,0,106,0,-1
6454,0,0.25,0.25,1,1,0,0.79215693474,1,0.80000001192,0,0,106,0,-1
6456,15,0.30000001192,0.30000001192,0.36000001431,0.16862745583,0.12941177189,0.59607845545,1,5,0,0,106,0,-1
6457,2,0,1,1,0.25490197539,0,1,1,1,0,0,106,0,-1
6458,0,0,1,0.80000001192,0.08627451211,0.51372551918,0.33725491166,1,1,0,0,106,0,-1
6459,0,0,0,1.20000004768,0.11372549832,0,0.64705884457,1,1,0,0,106,0,-1
6462,0,0,0,2,0.08235294372,0.01568627544,0.61176472902,1,1,0,0,106,0,-1
6463,0,0,0,2,1,0.72549021244,0.12156864256,1,1,0,0,106,0,-1
6464,14,0.30000001192,0.30000001192,0.60000002384,0.27450981736,0.10980392992,0.32549020648,1,2,0,0,106,0,-1
6466,0.5,0.5,1,0.80000001192,1,0.99607849121,0.22745099664,1,1,0,0,83822,0,-1
6468,0,6,0,2,0.26666668057,0.44705885649,0.87058830261,1,5,0,0,106,0,-1
6469,0,0,0,1,0.26666668057,0.44705885649,0.87058830261,1,5,0,0,106,0,-1
6471,0.5,0.5,1,0.80000001192,0.53725492954,0,0.83921575546,1,1,0,0,106,0,-1
6472,0,0.5,0.5,1,0.79607850313,0.93333339691,1,1,2,0,0,106,0,-1
6473,0,0.5,0.5,1,0.16078431904,0.21960785985,0.90196084976,1,2,0,0,106,0,-1
6475,0,0,0,2,1,0.70196080208,0,1,1,0,0,106,0,-1
6479,1,0.10000000149,0.5,0.40000000596,0.84705889225,0.58823531866,1,1,0.69999998808,0,0,106,0,-1
6480,3,0.10000000149,1,2,1,0.92941182852,0.6235294342,1,1,0,0,106,0,-1
6483,0,0,0,1.70000004768,0.60000002384,0,1,1,1,0,0.10000000149,106,0,-1
6485,0,0.5,0.25,0.80000001192,0.08627451211,0.51372551918,0.33725491166,1,1,0,0,106,0,-1
6488,0,1,0,0.80000001192,0.61176472902,1,0,1,1,0,0,106,0,-1
6489,0.75,0.10000000149,0.5,0.60000002384,0.67450982332,0,1,1,0.5,0,0,106,0,-1
6490,0,0,0.5,0.80000001192,0.61176472902,0.92549026012,0.05882353336,1,1,0,0,106,5,-1
6493,4,2,0.5,0.80000001192,0.61176472902,0.92549026012,0.05882353336,1,1,0,1,106,0,-1
6494,15,0.20000000298,0.20000000298,0.30000001192,0.16078431904,0.09803922474,0.58039218187,1,1,0,0,106,1,-1
6495,0,0.25,0.25,0.69999998808,0.72549021244,0.3764706254,1,1,0.69999998808,0,0,106,0,-1
6497,0,0,0,0.5,0.22352942824,0.13725490868,0.53725492954,1,2,0,0,106,20,-1
6499,1,0.10000000149,0.20000000298,0.40000000596,0.84705889225,0.60000002384,1,1,0.69999998808,0,0,106,0,-1
6501,0,1,1,0.80000001192,0.61176472902,0.92549026012,0.05882353336,1,1,0,1,106,0,-1
6506,0.10000000149,0,0.64999997616,0.69999998808,0.14509804547,0,1,1,1,0,0,106,0,-1
6507,0.5,0.5,1,0.69999998808,1,0.66274511814,0,1,1,0,0,106,0,-1
6511,0,0,0.5,0.80000001192,0.78431379795,0.21960785985,0.74509805441,1,1,0,0,106,1,-1
6513,0,0,0,0.75,0.89019614458,0.23137256503,0.23137256503,1,1,0,0,106,20,-1
6526,0,0,0,0,0.71372550726,0.6862745285,0.6862745285,1,1,0,0,106,0,-1
6527,0,0,0,0.69999998808,0.8784314394,0.18039216101,0.18039216101,1,1,0,0,106,0,-1
6534,10,5,1,1,0.12941177189,0,1,1,1,0,0,106,0,-1
6535,0.75,0.30000001192,0.80000001192,0.80000001192,0.38431376219,0,1,1,1.5,0,0,106,0,-1
6536,0,0.25,1,0,0.27450981736,0.41960787773,0.21960785985,1,0.5,0,0,84391,0,-1
6541,0.5,0.10000000149,1,0.5,0.52941179276,0.79215693474,0.96470594406,0,0.60000002384,2,0,106,0,-1
6542,1,0.05000000075,1.5,1.5,0.16862745583,0.501960814,0.88235300779,1,1,0,0,106,0,-1
6551,0,1,1,1,0.96470594406,0.38039219379,1,1,0.69999998808,0,0,106,0,-1
6554,0,0,0,1,0.40392160416,0,0.66274511814,1,1,0,0,84471,1,-1
6555,0,0,0,1,0,0.04313725606,1,1,1,8,0,106,20,-1
6556,0,1.79999995232,0.20000000298,0.69999998808,0.7490196228,0.02352941409,0.02352941409,1,1,0,0,106,0,-1
6561,3.29999995232,2.79999995232,0.20000000298,0.89999997616,0.250980407,0,1,1,1,0,0,106,0,-1
6568,2,0.10000000149,0.5,1,0.3137255013,0.85490202904,1,1,2,0,0,106,0,-1
6569,0,0,0,0.80000001192,1,0.80392163992,0.12941177189,1,1,0,0,84640,0,-1
6572,0,0,0,0.5,0.16862745583,0,0.5647059083,1,1,0,0,106,1,-1
6576,0,0,0,1,1,0.96470594406,0.73333334923,1,2,0,0,106,0,-1
6580,5,0.5,0.5,1.5,1,0.14901961386,0.14901961386,1,1,0,0,106,0,-1
6582,0,0,0,0.5,0.16862745583,0,0.5647059083,1,1,0,0,84874,0,-1
6584,0,0,0,1,0.15686275065,0.55294120312,0.93725496531,1,1,1,0,84890,0,-1
6587,0,0,0,1,0.9411765337,0.82745105028,0.01568627544,1,1,0,0,106,2,-1
6596,0,0,0,1,1,0.80784320831,0.1254902035,1,1,0,0,106,0,-1
6600,0,0,0,0,1,0.71764707565,0.45490199327,1,0.10000000149,0,0,84923,0,-1
6602,0,1,1,0.40000000596,0.29411765933,0.14509804547,0.6274510026,1,1,0,0,85006,0,-1
6604,0,1,1,0.80000001192,0.29803922772,0.85098046064,0,0,0.5,0,0,106,0,-1
6605,15,0.30000001192,0.30000001192,1.20000004768,0.52549022436,0.14117647707,0.14509804547,0.84705889225,1,0,0,106,0,-1
6609,0,0,0,0.60000002384,1,0.92156869173,0.12156864256,1,0.60000002384,0,0,85025,2,-1
6612,6,2,2,1,0.32156863809,0,0.68235296011,0,1,0,0,85032,20,-1
6617,0,0,0,1.5,0.19607844949,0.84705889225,1,1,1,0,0,106,0,-1
6618,0,0,0,0.80000001192,0.32156863809,0.81960791349,1,1,1,0,0,85060,4,-1
6625,15,0.36000001431,0.36000001431,0.36000001431,0.82352948189,0.48235297203,0.88235300779,0.20392158628,0.5,0,0,106,0,-1
6627,0,0.10000000149,0.10000000149,1.70000004768,1,0,0,1,2,0,0.10000000149,85185,10,-1
6631,2.5,0.10000000149,0.10000000149,1.70000004768,1,0,0,1,1,0,0.10000000149,85388,0,-1
6632,0,0.5,0.5,1,0.66274511814,0.45490199327,0.80000007153,1,0.5,0,0,106,20,-1
6636,0,0,0,1,0.26666668057,0,0.69803923368,1,1,0,0,85913,0,-1
6638,0,0,0,2,0,0.1254902035,0.61960786581,1,2,0,0,106,0,-1
6640,0,0,0,2,0,0.1254902035,0.61960786581,1,3,0,0,106,0,-1
6642,2,0.10000000149,0.10000000149,1.70000004768,1,0,0,1,1,0,0.10000000149,86084,5,-1
6646,0,0.40000000596,0.40000000596,0.69999998808,1,0.99215692282,0.26274511218,1,1,0,0,86107,0,-1
6647,0,0,0,0.89999997616,0.35294118524,0,1,1,2,0,0,86210,0,-1
6648,0,0,0,0.5,0,0.94901967049,1,1,1,0,0,86518,1,-1
6657,10,1,1,1.70000004768,1,0,0,1,1,0,2.5,86530,0,-1
6658,0,0,0,2,0.01568627544,0.18039216101,0.61176472902,1,1,0,0,106,0,-1
6659,0,0,0,1,0.11764706671,0.92941182852,1,1,1,0,0,86540,0,-1
6660,0,0,0,3,0.20000001788,0.67843139172,1,1,2,0,0,106,0,-1
6661,1,0.5,1,0.5,0.60784316063,0.95686280727,0.98823535442,1,1,0,0,86543,0,-1
6662,100,0.30000001192,0.30000001192,1,0.84705889225,0.27450981736,0.93725496531,1,1,0,0,86544,0,-1
6663,0,0,0,2,0,0.3764706254,0.63921570778,1,2,0,0,86545,0,-1
6665,3,0.10000000149,0.10000000149,1.70000004768,1,0,0,1,1,0,0,86575,0,-1
6666,0,0.10000000149,2,1,0.83921575546,0.45098042488,0.1882353127,1,2,0,0,106,0,-1
6668,0,0,0,3,0.16470588744,0.65098041296,1,1,2,0,0,106,0,-1
6669,0,0,1,1,0.96470594406,0.38039219379,1,1,0.69999998808,0,0,106,0,-1
6673,0.80000001192,0.10000000149,2.20000004768,0.69999998808,0.84705889225,1,0.30196079612,1,0.69999998808,0,1.10000002384,106,0,-1
6674,0,0.5,0.5,0.30000001192,0.92549026012,0.38039219379,0.16470588744,1,1,0,0,87114,10,-1
6675,0.69999998808,0.20000000298,2,0.80000001192,0.46274513006,0.09019608051,0.98823535442,1,0.80000001192,0,1.10000002384,106,0,-1
6676,0,0.5,0.5,0.80000001192,0.1254902035,0.23921570182,0.71372550726,1,1,0,0,106,0,-1
6677,0.40000000596,0.20000000298,0.30000001192,0.30000001192,0.92549026012,0.92549026012,0.16470588744,1,0.80000001192,0,0,87122,10,-1
6679,0,0.10000000149,0.10000000149,2,0,0.46274513006,1,1,1,0,0,106,0,-1
6680,0,0.25,0.25,1.10000002384,0.7490196228,0.7490196228,0.7490196228,1,1,0,0,87129,0,-1
6681,0,1,1,0.69999998808,0.92941182852,0.5647059083,0.89803928137,1,1,0,0,87132,0,-1
6683,2,0.5,0.5,1,1,0.88627457619,0.55294120312,1,2,0,0,87134,20,-1
6684,0,0.20000000298,0.20000000298,1,0.98823535442,0.83921575546,0.38823533058,1,1,0,0,87137,10,-1
6686,2,0.5,0.5,1,0.08627451211,0.30980393291,1,1,2,0,0,87142,20,-1
6688,0,0.10000000149,0.10000000149,2,1,0,0,1,1,0,0,106,0,-1
6694,0,0,0,0.89999997616,0,0.73333334923,1,1,1,0,0,87162,0,-1
6701,0,0.25,0.25,0.94999998808,0.87450987101,0.15294118226,0.15294118226,1,1,0,0,87250,0,-1
6704,0,0.10000000149,0.10000000149,0.69999998808,1,0.99607849121,0.64313727617,1,1,0,0,87298,0,-1
6707,0,0.25,0.25,0.80000001192,0.90980398655,0.11764706671,0.11764706671,1,1,0,0,106,0,-1
6721,0,0.20000000298,0.20000000298,0.80000001192,0.19607844949,0.53725492954,1,1,0.60000002384,0,0.20000000298,106,1,-1
6723,0,1.5,0.5,1,0.54117649794,0.93333339691,0.32156863809,1,1,0,0,106,0,-1
6724,0,1.25,0.25,1.10000002384,0.04705882818,0.07843137532,0.65098041296,1,1,0,0,87337,0,-1
6726,1.5,0.25,0.5,1,0.54117649794,0.93333339691,0.32156863809,1,1,0,0,106,0,-1
6727,6,1,1,0,1,0.250980407,0,1,1,0,0,87339,10,-1
6730,0,0,0,0.80000001192,0.26274511218,0,1,1,1.5,0,0,87348,0,-1
6735,0,0,0,0.80000001192,0.39607846737,1,0,1,0.80000001192,0,0,87360,0,-1
6736,0,0.5,0.5,1,0.81176477671,0.00392156886,0.81176477671,1,1,0,0,87364,20,-1
6741,0,0,0,2,1,0.47450983524,0,1,1,0,0,106,0,-1
6742,0,0,0,2,1,0.3725490272,0,1,1,0,0,106,0,-1
6743,0,0,0,2,1,0.39215689898,0,1,1,0,0,106,0,-1
6744,2,1,0.30000001192,1,0.501960814,0.501960814,1,1,1,0,0,106,0,-1
6745,0,0,0,1,0.03529411927,0,0.68235296011,1,1,0,0,106,10,-1
6746,0,0,1.5,1,0.81176477671,0.00392156886,0.81176477671,1,1,0,0,87501,20,-1
6747,0,0.25,0.25,0.89999997616,0.74509805441,0.48627454042,0.08627451211,1,1,0,0,87513,0,-1
6750,0,0.5,0.5,1,0.86666673422,0.54509806633,0.94901967049,1,1,0,0,87545,5,-1
6752,0,0,0,0.5,1,0,0,1,1,0,0,87576,0,-1
6753,0,0,0,0.69999998808,0.05490196496,0.4392157197,0.90196084976,1,1,0,0,87577,0,-1
6754,0,0,0,2,1,0.90196084976,0.49803924561,1,1,0,0,106,0,-1
6755,0,0,0,2,1,0.90980398655,0.43137258291,1,1,0,0,106,0,-1
6757,0,0,0,0.89999997616,0.63137257099,0,0,1,0.5,0,0,106,0,-1
6758,0,0,0,0.89999997616,1,1,0,1,0.5,0,0,106,0,-1
6759,0,0,0,0.94999998808,0.99215692282,1,0,1,0.25,0,0,106,0,-1
6760,0,0,0,0.89999997616,0,0.66274511814,0.02352941409,1,0.5,0,0,106,0,-1
6762,0,0,0,1,0,0.25882354379,0.66666668653,1,1,0,0,106,0,-1
6764,0,0,0,0,0.49019610882,0.00784313772,0.00784313772,1,1.75,0,0,87684,0,-1
6766,0,0.20000000298,1,0.69999998808,0.78431379795,0.5607843399,0.89803928137,1,1,0,0,87694,0,-1
6767,0,0.20000000298,1,0.69999998808,0.8784314394,0.51372551918,0.88627457619,1,1,0,0,106,0,-1
6768,0,0,0,1,0.32156863809,0.60784316063,0.99215692282,1,1,1,0,87727,0,-1
6769,0,0,0,1,0.97254908085,0.98431378603,1,1,1,1,0,87728,0,-1
6771,0,0.25,0.25,1.5,0.83921575546,0,0.76470595598,1,2,0,0,87757,1,-1
6774,0,0.5,0.5,0.20000000298,0.92549026012,0.83529418707,0.16470588744,1,1,0,0,87772,10,-1
6775,0,0.5,0.5,0.89999997616,0.94901967049,0.05882353336,0.05882353336,1,1,0,0,106,0,-1
6776,2,0.5,0.5,0.80000001192,1,0,0,1,1,0,0,106,6,-1
6779,0,1,1,0.89999997616,0.89411771297,0.87450987101,0.14117647707,1,1,0,0,106,0,-1
6781,0.75,0,0.25,0,0,0.58823531866,1,1,1,0,0,87812,0,-1
6783,0,0.5,0.5,1,0.7529412508,0.93725496531,0.15294118226,1,1,0,0,106,0,-1
6785,0,0.5,0.5,1,0.7529412508,0.93725496531,0.15294118226,1,0.5,0,0,106,0,-1
6792,0,0.25,0.25,0.80000001192,0.13333334029,0.80000007153,1,1,1,0,0,87960,0,-1
6793,0,0,0,2,1,0.27058824897,0.08627451211,1,1,0,0,106,0,-1
6794,0,0,0,1,0.32156863809,0.60784316063,0.99215692282,1,1,1,0,87962,0,-1
6795,0,0,0,0,1,1,1,1,1,0,0,87963,10,-1
6796,0,0.25,0.25,0.80000001192,0.13333334029,0.80000007153,1,1,1,0,0,87967,0,-1
6797,0,0,0,2,1,0.85098046064,0.18431372941,1,1,0,0,106,0,-1
6798,0,0,0,1,1,0.93725496531,0.17647059262,1,1,0,0,106,0,-1
6799,0,0.30000001192,0.30000001192,0.80000001192,0.96470594406,1,0.17647059262,1,1,0,0,106,0,-1
6801,0,0,0,3,1,0.98431378603,0.92156869173,1,1,0,0,87982,0,-1
6802,0,0,0,2,0.83529418707,0.54117649794,1,1,1,0,0,106,0,-1
6808,0,0.20000000298,0.20000000298,0.80000001192,0.70980393887,0.18431372941,1,1,0.80000001192,0,0,106,0,-1
6813,0,0,0,0.89999997616,1,0.01176470704,0.91372555494,1,0.89999997616,0,0,88069,0,-1
6815,1,0,4,0.89999997616,1,0.01176470704,0.91372555494,1,0.89999997616,0,0,88092,0,-1
6818,0,1,1,0.60000002384,0.5647059083,0.09803922474,0.70980393887,1,0.69999998808,0,0,88115,0,-1
6824,0,0.5,0.5,1,0.81176477671,0.00392156886,0.81176477671,1,3,0,0,88140,20,-1
6825,0,0.5,0.5,1.5,0.20392158628,0.92156869173,0.89803928137,1,1,0,0,88141,20,-1
6826,1,0,0,0.80000001192,1,0,0,1,1,0,0,106,1,-1
6828,2.75,0.5,0.5,0.89999997616,0,0.99607849121,0.50588238239,1,1,0,0.5,106,0,-1
6829,0,0.25,0.25,1.29999995232,0.70980393887,0.68235296011,0.68235296011,1,1,0,0,88271,0,-1
6835,0,0,0,0.5,0.96470594406,0.59215688705,1,1,0.30000001192,0,0,88316,1,-1
